,player,GMM_Cluster_0,GMM_Cluster_1,GMM_Cluster_2,GMM_Cluster_3,GMM_Cluster
75,Andy Roddick,0.005832729929403792,0.9938819539780637,0.0002811810276346268,4.135064898131898e-06,1
76,Ante Pavic,0.0009990805096859723,3.375201182615031e-11,0.9990009194565627,1.5180301435964692e-22,2
77,Antoine Bellier,3.069369148933559e-38,6.194951850963492e-107,1.0,4.150307975694649e-194,2
78,Antoine Escoffier,0.0,4.68688289470432e-28,0.9994514941635257,0.0005485058364739984,2
79,Antoine Hoang,0.9998162248462877,3.533738736797813e-23,0.00018306418177608456,7.109719369666991e-07,0
80,Antonio Veic,0.9999886726853684,5.897156640332468e-34,1.1715226124216385e-16,1.1327314631560973e-05,0
81,Aristotelis Thanos,0.9999957247916049,4.731980831015403e-19,4.272229256691365e-06,2.9791383372298145e-09,0
82,Arklon Huertas Del Pino,0.0,0.0,1.8896166862839844e-27,1.0,3
83,Arnaud Clement,0.4345468083538042,0.5637722123830561,6.789075393433615e-05,0.001613088509205434,1
84,Arnaud Di Pasquale,0.9939015191076627,0.00010759435518956245,0.00011908323038275913,0.005871803306765299,0
85,Arthur Cazaux,2.0990281942955506e-08,0.9998701596239737,9.60642551309061e-05,3.375513061343433e-05,1
86,Arthur Fery,0.0008685227838233402,1.9823285451053325e-16,0.9991314772161761,2.626808089772651e-31,2
87,Arthur Fils,4.895217727884883e-07,0.997968583710537,0.0020157322460282127,1.519452166175654e-05,1
88,Arthur Rinderknech,2.00298643558563e-13,0.9949107196418628,0.005080572410725693,8.707947211071116e-06,1
89,Aslan Karatsev,6.932799468229569e-06,0.9969843135143721,0.0003581482859062712,0.002650605400253134,1
90,Attila Balazs,0.0,1.1725289542879725e-27,0.001044965251981554,0.9989550347480192,3
91,Axel Michon,0.9990641168173241,1.2018934786086578e-12,0.0005883693357947018,0.0003475138456796244,0
92,Baptiste Crepatte,0.0,2.129686141532741e-33,0.004138677530033578,0.9958613224699667,3
93,Beibit Zhukayev,0.07623507928335595,0.00011187138336859184,0.9236530491289822,2.0429337054680544e-10,2
94,Ben Shelton,2.60526252018922e-86,0.9949778760328635,0.004749008345177512,0.00027311562195854217,1
95,Benjamin Balleret,0.9999617524512038,1.8819074293181482e-22,1.1749644435066956e-06,3.7072584352645306e-05,0
96,Benjamin Becker,3.401723912531306e-72,0.9855176895636416,0.0010122283963135735,0.013470082040044531,1
97,Benjamin Bonzi,3.813893687164011e-44,0.999776084862258,0.00010309939744680786,0.00012081574029503954,1
98,Benjamin Hassan,0.9999685675525378,9.65104703915609e-13,2.8043359570274626e-05,3.389086926736047e-06,0
99,Benoit Paire,3.4168388239575827e-68,2.0979527289580417e-05,0.9999347056979236,4.4314774786266966e-05,2
100,Bernabe Zapata Miralles,3.826986455037623e-14,0.9989493313464606,2.344276905106142e-06,0.001048324376596115,1
101,Bernard Tomic,1.6346822099253703e-11,0.9997806352900682,0.0001768608523812241,4.250384120371562e-05,1
102,Billy Harris,0.9970694486311237,3.4261149982105866e-08,3.183375020833515e-05,0.002898683357517996,0
103,Bjorn Fratangelo,0.9999101012228665,4.930871832791343e-49,8.98987771336745e-05,8.783609986490652e-16,0
104,Bjorn Phau,0.9979413790010006,4.046664786919375e-06,4.395099946653837e-05,0.0020106233347460378,0
105,Blaz Kavcic,1.059508594535263e-309,9.967704400485551e-18,4.534419476615315e-05,0.9999546558052331,3
106,Blaz Rola,0.9979894941747055,8.106713588004708e-10,6.057896205999906e-08,0.0020104444356608747,0
107,Bob Bryan,7.672833900799186e-16,1.3655985181580026e-48,1.0,5.329066723560508e-93,2
108,Bobby Reynolds,0.9889374934467628,0.008791615531986133,0.00217373606713598,9.715495411563532e-05,0
109,Bohdan Ulihrach,0.9993134916530632,2.2097589221902993e-13,7.737114391538534e-08,0.0006864309755723715,0
110,Borna Coric,7.231435149507058e-78,0.998807718325054,2.5333767819521318e-05,0.0011669479071264213,1
111,Borna Gojo,0.9983032811667875,7.376734729106108e-06,0.0010941420926731224,0.0005952000058099773,0
112,Botic Van De Zandschulp,7.311391341674482e-119,0.9619169904031327,0.0002835009210436856,0.037799508675823594,1
113,Bradley Klahn,0.9987474532024073,7.92415921986512e-11,2.098884046548953e-08,0.0012525257295104382,0
114,Brandon Holt,3.0589155733883743e-61,0.8392386032296771,0.000561397594157802,0.1601999991761655,1
115,Brandon Nakashima,0.006001976476101265,0.9939406249788691,3.69869330187522e-05,2.0411612010945074e-05,1
116,Brayden Schnur,0.3400206858936437,0.6588843672227017,0.001059421819921169,3.5525063733371306e-05,1
117,Brian Battistone,5.296510823731332e-45,3.639245370804909e-143,1.0,1.6454518496283802e-227,2
118,Bruno Kuzuhara,0.9820428831824378,0.010946511578743472,6.0052524696941894e-05,0.006950552714121772,0
119,Bu Yunchaokete,0.9994747949539375,4.784630678240972e-06,4.912717666080071e-06,0.0005155076977183173,0
120,Cameron Norrie,0.057120244130423575,0.9419527124520192,3.584675119988996e-05,0.0008911966663574182,1
121,Camilo Ugo Carabelli,0.0,1.0209829977864842e-186,1.522713708959847e-06,0.9999984772862913,3
122,Carlos Alcaraz,1.0611500312905068e-25,0.9833636610340626,0.0003026915545750704,0.016333647411362357,1
123,Carlos Berlocq,0.0,1.8803134060051684e-08,0.004883582285517908,0.995116398911348,3
124,Carlos Eduardo Severino,0.9999673493810369,8.348454793672373e-39,8.356289629580105e-16,3.2650618962909505e-05,0
125,Carlos Gimeno Valero,0.999992646012534,9.15473947245085e-44,1.3759151485516775e-18,7.35398746649252e-06,0
126,Carlos Moya,1.2225148621984732e-08,0.9972245510066088,8.735191735451039e-05,0.0026880848508880817,1
127,Carlos Taberner,3.7584015197119354e-44,0.9932583251047276,9.867335905986898e-05,0.006643001536212245,1
128,Casper Ruud,5.132203595800535e-46,0.9991575132293419,1.4841458029651642e-05,0.0008276453126285407,1
129,Cedric Pioline,0.0818552828273148,1.688541506781754e-19,0.9181447171726858,3.852526722418947e-18,2
130,Cedrik Marcel Stebe,0.0,5.074143899005665e-119,0.00010274852638220714,0.9998972514736177,3
131,Cem Ilkel,0.9959250974256145,3.033428851071911e-07,0.00019586558635110838,0.0038787336451495433,0
132,Charles Broom,0.9988300801126163,2.178151492239499e-05,5.258472061079317e-06,0.0011428799004004754,0
133,Chase Buchanan,0.9721134670339346,5.5153487785290876e-11,0.027886532910888294,2.3125415340914012e-14,0
134,Chieh Fu Wang,0.999996942941226,3.487998516132096e-25,1.3798907906243382e-07,2.9190696948283047e-06,0
135,Chris Guccione,2.9886221109642366e-16,5.982337635391849e-57,1.0,1.92794669961048e-77,2
136,Christian Harrison,0.9926160577497886,1.1489549442228187e-05,3.424379309002681e-07,0.007372110262837898,0
137,Christoph Negritu,0.9993203447915321,4.2240253661208e-08,6.251725196160873e-08,0.0006795504509619839,0
138,Christophe Rochus,0.9997594808121304,0.00020079361687395556,1.8672594157539365e-05,2.1052976838006535e-05,0
139,Christopher Eubanks,0.6642640056734797,0.3291849937010827,0.006525197964614283,2.5802660823201536e-05,0
140,Christopher Heyman,0.9989308401168673,1.372646742369581e-13,9.360706894640161e-05,0.00097555281404876,0
141,Christopher Oconnell,2.869465624474851e-08,0.9997275013626905,3.809421014729687e-05,0.00023437573250581828,1
142,Chun Hsin Tseng,0.9838917257818222,0.010316852410860507,8.384976083080413e-06,0.005783036831234411,0
143,Clement Chidekh,9.536344679020588e-200,0.00011161269235088103,0.04899134515401179,0.9508970421536375,3
144,Coleman Wong,0.9974188418533684,0.00043481274538339435,0.0003275251357471013,0.001818820265501348,0
145,Colton Smith,0.9999351207703223,2.311374323084824e-13,4.1948674665865735e-05,2.2930554780841034e-05,0
146,Conner Huertas Del Pino,3.1997334169725767e-128,3.8913367589118237e-19,0.9977827918179444,0.0022172081820543837,2
147,Constant Lestienne,0.8480640210969617,0.14517020288348595,4.2279657944369884e-05,0.006723496361608009,0
148,Cooper Kose,0.9996362258821904,9.392376517152205e-20,4.764035729940717e-09,0.00036376935377379347,0
149,Cooper Williams,0.5490815160354913,0.44507155434829737,3.790929306149152e-05,0.005809020323149785,0
150,Corentin Denolly,0.0,1.7855698047988166e-09,0.0001257278172592694,0.9998742703971707,3
151,Corentin Moutet,6.169517152816492e-46,0.9971747406668147,4.430536392962545e-05,0.002780953969255996,1
152,Cristian Garin,1.1667992259508627e-06,0.9989589743634569,1.1962876644201412e-05,0.0010278959606727243,1
153,Dalibor Svrcina,1.0271693816633505e-110,0.9566205325936464,0.00047253046039473354,0.042906936945958436,1
154,Damir Dzumhur,2.3845743401095776e-38,0.9937683928520137,0.0007080056180822562,0.005523601529904285,1
155,Daniel Altmaier,0.00030090268775105345,0.999546252969135,6.31169172807175e-05,8.972742583309771e-05,1
156,Daniel Dutra Da Silva,0.7144404060852902,0.2736949656927717,4.837912182899074e-05,0.011816249100108804,0
157,Daniel Elahi Galan,0.1631628821674419,0.8349500994625146,1.1455883083986688e-05,0.0018755624869595383,1
158,Daniel Evans,3.624697238427566e-07,0.9997983320675646,8.942721232159948e-05,0.0001118782503899267,1
159,Daniel Gimeno Traver,0.766003771728394,0.2313058310805514,9.932526928973723e-05,0.002591071921764826,0
160,Daniel Kosakowski,0.9992829433559605,2.1099384019311965e-13,4.9471891938806575e-06,0.0007121094546349868,0
161,Daniel Masur,0.004503701237757654,1.5224003757037588e-63,0.9954962987622409,1.0814321537289454e-16,2
162,Daniel Michalski,0.0,4.4326118756268645e-07,0.00048707806071511924,0.9995124786780966,3
163,Daniel Nestor,5.879492868916361e-16,5.038714345817719e-54,1.0,1.1622239220138395e-82,2
164,Daniel Nguyen,0.9886754685888666,2.99591094348485e-09,0.01132452840965069,5.572277681841373e-12,0
165,Daniel Rincon,0.999932925999868,4.051926861353634e-13,6.706412679785591e-05,9.872929071012502e-09,0
166,Daniel Smethurst,0.9984912200352565,0.0002766563057607122,0.00010013244696606103,0.0011319912120171004,0
167,Daniil Medvedev,2.0034504094936506e-09,0.9989642966769567,0.0002102349712325418,0.0008254663483601026,1
168,Danilo Petrovic,0.0,6.95513773410048e-34,0.9999999999998792,1.2145476180430102e-13,2
169,Darian King,0.2689463498443378,0.7286037255590809,4.452598171242861e-05,0.0024053986148689687,1
170,Dario Acosta,0.9994461798774754,1.2282811045079646e-13,1.0834294627222847e-06,0.0005527366929395028,0
171,David Ferrer,0.10012588584022031,0.8961146732208545,9.867203764994141e-06,0.003749573735160235,1
172,David Goffin,0.0071834861839267785,0.9913219171286767,8.240937348940378e-06,0.0014863557500475362,1
173,David Guez,0.9994061080949843,1.1961754227170713e-10,8.435764968258115e-08,0.0005938074277482389,0
174,David Nalbandian,1.1061294005458243e-20,0.9987424400531262,4.825177907578182e-06,0.0012527347689662812,1
175,David Prinosil,4.1812835145815826e-36,1.078936497632348e-127,1.0,2.6339449958826686e-150,2
176,Davide Sanguinetti,0.8794635773859153,0.11349447472689422,2.239656425757724e-05,0.007019551322932959,0
177,Denis Gremelmayr,0.7799859161523862,0.20658275403692297,6.386210718917136e-05,0.0133674677035018,0
178,Denis Istomin,0.00017710261825194034,0.9916598209487315,0.00013551246419425206,0.008027563968822048,1
179,Denis Kudla,0.2518921673303511,0.7454283359203998,4.0714708650416685e-05,0.0026387820405986526,1
180,Denis Shapovalov,0.001480817343294242,0.997893280368851,0.0005825934748399666,4.3308813014815646e-05,1
181,Dennis Novak,0.7597077164313668,0.23398470292469062,0.00011713811736793693,0.00619044252657431,0
182,Dennis Novikov,0.9999659085492412,1.1877983355873996e-18,3.3926849104010004e-05,1.6460165405242067e-07,0
183,Devin Britton,0.9992639216901118,9.224412070743931e-12,0.0007360782301473982,7.051723162304807e-11,0
184,Diego Hartfield,0.9974461799587924,0.0013646507256608001,0.0011890760008339111,9.331471355100928e-08,0
185,Diego Schwartzman,7.192361204776362e-40,0.9982688407069966,4.096907612183859e-06,0.0017270623853910846,1
186,Dimitar Kuzmanov,0.9950706788481165,3.585268686386422e-06,2.138753689926436e-07,0.0049255220078285086,0
187,Dino Prizmic,0.5332308645216353,0.46361590509423906,4.386754776076942e-06,0.003148843629349714,0
188,Dmitry Popko,0.6192023244703128,0.37518068516756864,1.9836083591547886e-05,0.005597154278527094,0
189,Dmitry Tursunov,4.2099479782845276e-26,0.9239931923593591,0.07525496577995758,0.0007518418606836497,1
190,Dominic Stricker,7.400109586128625e-33,0.925155150079828,0.07425393767861294,0.0005909122415589908,1
191,Dominic Thiem,9.843214080723902e-08,0.9993928323405575,7.248646564299437e-06,0.0005998205807373462,1
192,Dominik Hrbaty,0.5357796502256059,0.4590700976317295,4.083416516216573e-05,0.0051094179775022066,0
193,Dominik Koepfer,1.6092789626578124e-91,0.9990080952028191,3.69221977847204e-05,0.0009549825993963616,1
194,Donald Young,2.3842525864934508e-148,0.8146789122128727,0.11608062647368166,0.06924046131344579,1
195,Dragos Dima,0.0,0.0,1.3757979680844662e-23,1.0,3
196,Duck Hee Lee,0.999936249646819,2.8654355707896272e-33,7.708533025888006e-16,6.375035318009402e-05,0
197,Dudi Sela,4.9569561711292526e-244,0.9873082655422546,0.003947022353172276,0.008744712104572389,1
198,Duje Ajdukovic,0.9994100286510554,3.439665651558676e-08,6.093883060297026e-05,0.0005289981216847518,0
199,Dusan Lajovic,1.339925277445142e-06,0.9960941905139252,2.6037984902524918e-05,0.00387843157589471,1
200,Dustin Brown,4.4070216420296947e-113,7.716695894619067e-26,1.0,1.9145648078383328e-42,2
201,Dylan Dietrich,0.3170813942760918,3.671468979713131e-10,0.6829186051293754,2.273859278588475e-10,2
202,Dzmitry Zhyrmont,0.9993206749274487,5.201092937516841e-13,1.7202126007021762e-06,0.0006776048594302801,0
203,Edouard Roger Vasselin,0.9928794706634211,9.022498899711125e-05,0.007030181899763569,1.2244781825795942e-07,0
204,Eduardo Russi,0.9999971876224661,8.928622837432183e-26,2.812377533812734e-06,2.704367646281086e-16,0
205,Eduardo Struvay,0.000967354678014824,1.9151750592901267e-22,0.9990326453219857,1.1536202967229392e-33,2
206,Egor Gerasimov,0.11790173990607142,0.8820132543524382,4.9640470691721547e-05,3.536527079860195e-05,1
207,Elias Ymer,0.0,5.0756505027884394e-11,0.007622560986446411,0.9923774389627968,3
208,Eliot Spizzirri,0.329122037545966,0.670516722738709,2.345213003660515e-05,0.0003377875852886687,1
209,Elliot Benchetrit,0.9986347529293262,8.956807123431446e-05,0.0008777082948275553,0.00039797070461158375,0
210,Elmer Moller,0.9955898931158982,0.00026757417407304566,0.0005826973032581469,0.003559835406770771,0
211,Emil Ruusuvuori,0.03328250619740233,0.9627734156329633,3.1443032276628294e-05,0.003912635137357932,1
212,Emilio Gomez,0.9978087544284443,0.0005909920042915703,1.7895079012596434e-05,0.0015823584882516696,0
213,Emilio Nava,1.1857388547375078e-69,0.9978620195934143,0.0011069052659276027,0.0010310751406579937,1
214,Enzo Couacaud,0.49941588027331846,0.4998827613079194,8.203824480663937e-05,0.0006193201739553739,1
215,Ergi Kirkin,0.0,5.474170792724637e-181,4.02448489104432e-08,0.9999999597551515,3
216,Ernesto Escobedo,0.9999895457170019,9.59647513146989e-21,4.902933861930013e-06,5.551349137191324e-06,0
217,Ernests Gulbis,3.1569346553255294e-23,0.997319375479781,0.0008638720259576113,0.0018167524942617524,1
218,Ethan Quinn,7.548718716878485e-36,0.9975563587868754,0.0002848170533372936,0.0021588241597874924,1
219,Evan Furness,0.9998647558553736,1.28243502034113e-19,1.6058342274902724e-05,0.00011918580235189554,0
220,Evan King,0.9846979723269234,0.011245788362141249,9.639280834483572e-05,0.003959846502590509,0
221,Evan Zhu,0.9996989002616083,2.8657448115379777e-13,1.248713060937525e-05,0.0002886126074957812,0
222,Evgeny Donskoy,0.979504270811013,0.01263899460048378,4.4901697709824285e-05,0.0078118328907935235,0
223,Evgeny Korolev,0.9999948861778217,6.88124885477114e-34,4.3087630021888796e-18,5.113822178528215e-06,0
224,Fabian Marozsan,2.1570565889307574e-07,0.9995560628640531,0.0003378358076795075,0.00010588562260850611,1
225,Fabio Fognini,0.006505939590684958,0.9767529632043342,0.00013965980212468453,0.016601437402856436,1
226,Fabrice Santoro,1.4679174917075796e-45,0.8421373793309189,0.15786256774160204,5.2927479468034195e-08,1
227,Facundo Arguello,0.9996327147216707,2.175998905223632e-19,4.1245430071882276e-07,0.0003668728240287819,0
228,Facundo Bagnis,8.21972587834726e-10,0.9406899301144956,0.0020984678753648233,0.05721160118816714,1
229,Facundo Diaz Acosta,2.0044433543832926e-142,0.03221577596374151,0.03941610165590436,0.9283681223803548,3
230,Facundo Mena,0.9999984073357187,8.705238655201027e-23,2.695638538481888e-07,1.3231004272678535e-06,0
231,Farrukh Dustov,2.2760511174345378e-203,0.00026775013854737597,0.16978697188808736,0.8299452779733658,3
232,Federico Agustin Gomez,0.9992087664568441,9.116527762897259e-18,0.0007859986983857174,5.234844770506738e-06,0
233,Federico Arnaboldi,0.0,5.697649262090025e-264,2.1066235632914327e-07,0.999999789337644,3
234,Federico Cina,0.9972438881102753,0.00012212556324548793,0.0005004614577707238,0.002133524868708044,0
235,Federico Coria,6.4125030591604386e-136,0.705526926583769,0.003170873712488861,0.29130219970374177,1
236,Federico Delbonis,0.016030190083828146,0.9765110266780685,3.7307329492819476e-05,0.007421475908610628,1
237,Federico Gaio,7.453382224825954e-213,0.7755957686010577,0.013506910863244598,0.2108973205356982,1
238,Federico Luzzi,0.9984051019203808,1.6762026001634273e-05,1.4905503534348256e-06,0.001576645503264002,0
239,Feliciano Lopez,0.0002985714474139778,0.8912146378316791,0.10848673312342187,5.759748488557019e-08,1
240,Felix Auger Aliassime,3.90762407452698e-15,0.9999276869816767,5.58436541222036e-05,1.646936419715515e-05,1
241,Felix Mantilla,2.736643390088328e-09,0.8171538175266627,0.0003677192125584572,0.18247846052413477,1
242,Fernando Gonzalez,0.0,0.007338457531866016,0.0630825971155866,0.9295789453525475,3
243,Fernando Romboli,2.0998111484450944e-09,2.0260707808922604e-47,0.9999999979001881,1.211052198654561e-68,2
244,Fernando Verdasco,6.831965629388134e-14,0.9986633093417768,3.66374239634208e-05,0.0013000532341914841,1
245,Filip Bergevi,0.999325419091034,2.79815196756499e-14,0.0006743655375495795,2.1537138857347459e-07,0
246,Filip Cristian Jianu,0.0,3.7242485938736674e-280,6.903243399161338e-06,0.9999930967566003,3
247,Filip Horansky,0.9983075775326697,2.337947070221874e-08,2.677744033297674e-06,0.0016897213438261264,0
248,Filip Krajinovic,0.0009983233371146435,0.9601633802594874,0.030211156508293233,0.008627139895104793,1
249,Filip Misolic,0.0,9.024559837079631e-25,0.005569500161804921,0.9944304998381953,3
250,Filippo Volandri,0.8050822491427798,0.17951874783368865,4.5969445402909955e-05,0.015353033578128766,0
251,Fitriadi M Rifqi,0.9999930749058037,1.2695686678685015e-22,7.807806343800071e-10,6.924313415576128e-06,0
252,Flavio Cobolli,0.08694154524106336,0.911953636410611,3.658280506065372e-05,0.0010682355432651161,1
253,Flavio Saretta,0.9622012609478361,0.035867991714752294,2.0286531279699062e-05,0.001910460806131734,0
254,Florent Serra,0.9936179258178539,3.258889007519094e-10,2.1399676770646397e-07,0.00638185985948939,0
255,Florian Mayer,2.466260767916717e-07,0.9944829849012058,0.0020851985364707735,0.003431569936246146,1
256,Frances Tiafoe,9.800934305486216e-41,0.9995209203280915,3.788670020471466e-05,0.000441192971703903,1
257,Francesco Maestrelli,0.0,0.0,1.8297139925965045e-07,0.999999817028601,3
258,Francesco Passaro,0.9997713040057488,8.329903570481338e-09,2.154994225990584e-05,0.00020713772208735958,0
259,Francisco Cerundolo,1.101302905836831e-19,0.9939181871664763,7.29629055540849e-05,0.006008849927969509,1
260,Francisco Comesana,0.0,8.442910405164015e-37,0.022564832388556073,0.977435167611444,3
261,Francisco Llanes,0.9978281949493734,7.950834845651017e-07,5.062166042833185e-05,0.0021203883067142967,0
262,Franco Skugor,0.9950106577603937,0.0036729437745337723,0.0013160420244390982,3.5644063321685325e-07,0
263,Franco Squillari,3.6628060006440305e-108,0.00016482579761914023,0.0040237927173316255,0.9958113814850492,3
264,Frank Dancevic,0.9763898270386913,3.3352702292574714e-08,0.023610078870110067,6.073849631111741e-08,0
265,Gabriel Decamps,0.9986442660642105,0.000920379917108702,0.00036773315187373545,6.762086680745517e-05,0
266,Gabriel Diallo,0.3115096141257087,0.6880993081020697,0.0002868971827630075,0.00010418058945844833,1
267,Gabriele Felline,0.9980088138820168,1.731562700813395e-08,1.2724027030092797e-06,0.0019898963996531956,0
268,Gael Monfils,1.4105668987539916e-13,0.9997700063769142,1.528005840713891e-05,0.00021471356453767247,1
269,Gastao Elias,0.9996108692468311,2.0443337680957965e-08,0.00037749003093196794,1.1620278899003078e-05,0
270,Gaston Gaudio,5.347100821957011e-23,0.504011359039838,0.001247630496951316,0.49474101046321056,1
271,Gavin Van Peperzeel,0.0,1.4211605172553664e-50,1.0,7.549519313398249e-18,2
272,Genaro Alberto Olivieri,0.9956936209551752,8.172718810863723e-10,1.1840814323624227e-06,0.0043051941461208325,0
273,George Bastl,0.9770329868564309,1.2348627518430549e-17,0.022967013143568783,1.2005127738683637e-18,0
274,Gerald Melzer,0.9971258537650566,3.5295279084544937e-07,4.044507511836061e-06,0.002869748774640611,0
275,Germain Gigounon,0.9999843390276748,1.509184706744658e-38,5.944585347401028e-14,1.5660972266075083e-05,0
276,Gianluca Mager,0.0,6.206550289549024e-247,1.1438880778917137e-06,0.9999988561119221,3
277,Gianluigi Quinzi,0.9999981961720132,3.110393812800946e-42,4.8630967075456224e-17,1.8038279865635305e-06,0
278,Gijs Brouwer,1.1553550515199626e-150,0.9563034983297872,0.00033000547107700176,0.04336649619913567,1
279,Gilles Arnaud Bailly,0.4767067186365562,0.5231554065112364,5.967783873667417e-06,0.0001319070683336493,1
280,Gilles Muller,9.6622116064777e-35,0.0040211342345323545,0.9959788657651348,3.329371317619625e-13,2
281,Gilles Simon,0.0048707554547719545,0.9943752369942699,2.173099602259135e-06,0.0007518344513560118,1
282,Giorgio Galimberti,0.99599885632086,5.969984466420551e-05,3.2681353575288095e-05,0.003908762480899981,0
283,Giovanni Lapentti,0.9999847439877098,2.995396638774591e-13,4.224751796105706e-06,1.1031260194205654e-05,0
284,Giovanni Mpetshi Perricard,1.0188287681092312e-29,0.0001428981277954229,0.9998571018722043,5.006747026354665e-21,2
285,Giulio Zeppieri,1.1218954015870935e-113,0.00017242099938334288,0.07301311090348998,0.9268144680971264,3
286,Goncalo Oliveira,1.7463423260754964e-55,0.9372453437353551,0.01046124214142746,0.052293414123217676,1
287,Gonzalo Escobar,0.9999746559450553,2.3321233696532627e-16,8.450926106748408e-06,1.689312883757318e-05,0
288,Gonzalo Lama,0.9975523489095918,1.1300756988172343e-10,2.3982471330852796e-06,0.0024452527302669014,0
289,Goran Ivanisevic,1.0345311881762264e-109,2.112556496986715e-18,1.0,2.013231737600201e-36,2
290,Govind Nanda,0.9994501959132129,1.2162839681839287e-06,1.943357527001135e-06,0.0005466444452921613,0
291,Greg Rusedski,2.56777957712552e-65,5.422663829291954e-50,1.0,2.9388024493153763e-93,2
292,Grega Zemlja,0.9999939766110094,1.0210862208657281e-26,5.971768850581069e-06,5.162014077591593e-08,0
293,Gregoire Barrere,7.456345810754281e-16,0.9975110756518007,2.508060018718519e-05,0.0024638437480115306,1
294,Grigor Dimitrov,1.648355692564717e-11,0.999852971376116,7.965823194652581e-06,0.00013906278420580283,1
295,Guido Andreozzi,0.9908420896340802,0.0003298886585813399,4.2781950892234116e-05,0.008785239756446702,0
296,Guido Pella,1.3029604624981426e-29,0.9988256134291804,8.906347974831737e-06,0.0011654802228449172,1
297,Guillermo Canas,0.1711231282244007,0.8269142349318843,1.5778066959091365e-05,0.0019468587767557572,1
298,Guillermo Coria,0.0014238552206805879,0.9954260209838617,6.346970542438298e-06,0.0031437768249153717,1
299,Guillermo Garcia Lopez,0.0001890733018723432,0.9903638698674964,1.3261067221168807e-05,0.009433795763410106,1
300,Gustavo Kuerten,3.722436049391891e-07,0.9990520535452101,8.702601948280799e-05,0.0008605481917021838,1
301,Guy Den Ouden,0.0,4.914413937305807e-293,0.0014330335290413956,0.9985669664709587,3
302,Hady Habib,0.9999006466986986,9.854881236082309e-12,5.5220856352888955e-06,9.383120581090176e-05,0
303,Hamad Medjedovic,0.07855277028562108,0.9201375970005738,0.001307067664762985,2.565049041854375e-06,1
304,Harel Levy,0.9746454843301684,0.025150290158066798,0.00020421091165314474,1.4600111514436142e-08,0
305,Harold Mayot,0.9925779718251002,0.004400870130190838,5.443826945566137e-06,0.0030157142177636358,0
306,Henri Laaksonen,0.38838124092757625,0.6107428172557529,0.0003026848716895147,0.0005732569449816129,1
307,Henrique Rocha,0.9982063238921698,5.726949140359536e-12,1.384355327267985e-05,0.0017798325488305373,0
308,Hernan Casanova,0.9938616799037925,1.903983476415228e-07,3.3906803817247335e-06,0.006134739017478,0
309,Hiroki Moriya,0.9976243422382102,6.387692269893866e-27,0.0023754841735533568,1.7358823695726522e-07,0
310,Ho Gi Kang,0.9999803582710478,7.801260394090413e-23,4.3833381354049913e-07,1.9203395138712053e-05,0
311,Holger Rune,5.507698382867761e-22,0.9997765983908284,3.571861771072193e-05,0.00018768299146086758,1
312,Horacio Zeballos,9.875418501140919e-40,0.0027650711784092718,0.7879347631356083,0.2093001656859822,2
313,Hubert Hurkacz,9.763991030849724e-25,0.9999530495368019,3.500634020903885e-05,1.1944122989253148e-05,1
314,Hugo Dellien,1.1169878321587672e-14,0.926180353749652,0.00041067570128827614,0.07340897054904849,1
315,Hugo Gaston,4.343696208341754e-218,0.9202187520286159,0.00039564800674133483,0.07938559996464271,1
316,Hugo Grenier,0.9904765239903145,0.007395605549011808,3.153650560233362e-05,0.0020963339550714626,0
317,Hunter Reese,0.9995239538767029,1.5229354252051352e-10,5.548714152307931e-06,0.0004704972568507672,0
318,Hyeon Chung,3.972746839965475e-38,0.9141440059237366,0.0002456160476515421,0.08561037802861207,1
319,Hyung Taik Lee,0.9867692604713124,0.0010882340964322224,4.690444657399498e-05,0.012095600985681344,0
320,Ignacio Buse,0.9916850622974018,0.006813521808704122,0.0005040132793754703,0.0009974026145190577,0
321,Igor Andreev,0.9836077286690493,0.0039163726925603125,0.00020209781509218622,0.012273800823298419,0
322,Igor Sijsling,0.9982567518785707,3.4433153871351003e-12,0.0017302689904065006,1.2979127580088432e-05,0
323,Illya Marchenko,0.0,1.629350429055944e-08,0.04198174182304143,0.9580182418834534,3
324,Ilya Ivashka,0.0006841378091853507,0.9949048789972267,3.1045507732458485e-05,0.0043799376858554215,1
325,Inaki Montes De La Torre,0.9993116637833533,5.543453237485135e-19,8.512901231232141e-10,0.0006883353653559887,0
326,Inigo Cervantes Huegun,1.540261145392427e-127,0.926735566252648,0.002547440703590283,0.0707169930437622,1
327,Irakli Labadze,0.9971221237021433,1.1957540071041503e-09,3.17761433640388e-08,0.0028778433259594527,0
328,Ivan Dodig,7.458091892259594e-98,0.9015765103800955,0.09840252165501553,2.096796488899017e-05,1
329,Ivan Gakhov,0.0,0.0,1.862793183606114e-14,0.9999999999999822,3
330,Ivan Ljubicic,0.10426120732938951,0.895475783298321,0.00022648546206627393,3.652391022311226e-05,1
331,Ivo Heuberger,0.0014928007845576097,6.706435627445442e-37,0.9985071992154432,1.7871616992392167e-38,2
332,Ivo Karlovic,7.34579014993128e-36,6.390089414408369e-39,1.0,5.895555177993135e-75,2
333,Ivo Minar,0.9995038773562335,8.753423837405969e-14,8.485545587905154e-06,0.0004876370980905279,0
334,Izak Van Der Merwe,0.9999940498312325,9.030167180500634e-39,5.950168766746471e-06,3.248594320880945e-17,0
335,J J Wolf,0.4555022200698767,0.5410177990810607,0.00022093550763804874,0.0032590453414245873,1
