player,return_points_won_percent,winners_percent,unforced_percent,aces_and_unret_percentage,net_frequency,net_points_won_ratio,forehand_side_shot_usage_pct,forehand_side_winner_pct,backhand_side_shot_usage_pct,backhand_side_winner_pct
Albert Costa,1.0824508347304782,0.29557168078317725,0.07830113518157643,-0.8903815325925281,-0.48411968287062845,0.4352420689233141,0.3414335577805574,-0.03273728469466531,-0.3022246416661499,-0.0317021967544015
Albert Montanes,0.058336958414798745,-0.2774939487919853,0.7847096736593682,-0.7919324481261181,-0.7403984867414924,1.8242376741411948,1.5895013208197133,-0.5581410992983054,-1.59504272432625,-0.23367343947369287
Albert Ramos,0.22328434029980185,-0.5727798104153539,-0.1569585088127684,-0.7020573720466199,-0.5999344133485843,0.057208692917862534,0.5451327929502082,-0.4900886299357815,-0.5044144834903975,-0.8381196805647311
Alberto Martin,-0.004562822315514543,0.1300129863548931,-0.2826421019424863,-1.4414358598232275,-0.35715062195499514,1.2165520979977826,0.6208008936969439,0.21145830105566998,-0.6305946723809286,0.20157946895595558
Alejandro Davidovich Fokina,0.5369507386881134,0.3654828421862167,0.4131263217961621,-0.30382166958491147,-0.3506888957144306,0.25521344254894607,-0.43001348345506796,0.21997199664629696,0.4412749804349026,0.3320084231028927
Alejandro Falla,-0.7750372569159324,-0.5802993710317236,-0.5283571974205789,-0.5395118040347417,-0.0325947007673959,-0.506611112065349,-0.6495355926729274,-0.05311506294307953,0.6814015148877841,0.08129070226630461
Alejandro Gonzalez,1.2239252500254572,-0.16616999909020624,1.2901831771456143,0.32589710779469705,-0.5274044161252336,0.16691337391092814,-1.099479580541454,-0.8446404450769384,1.1280114575374969,-0.4972471694694631
Alejandro Lopez Escribano,0.671395250133254,-2.027260101663138,0.5871068023890663,-0.850597272408438,-0.8316841616954442,1.8242376741411948,0.6114456115022282,-1.443088542338766,-0.5702359299125505,-0.9352495761684838
Alejandro Moro Canas,-0.1930468464722907,-0.7049028347781822,-0.41208137153230506,-0.9968728450208382,-0.2638395502690545,0.5031820759431184,-0.1868742501920986,-0.011044327138439135,0.22216845210046426,-0.5109607660741643
Alejandro Tabilo,0.28903070167566636,0.6830849100260227,-0.45169466381342943,0.49429260258892993,-0.24066186511561233,0.08291643014412936,-0.16817623705237544,0.21922065349159867,0.20000240703025893,0.17303796318509387
Aleksandar Kovacevic,-0.07494605207603391,0.7729405240845033,0.04834630275989272,1.7197005418782383,-0.6697975113035924,0.5582260592013711,0.871044000654521,-0.24459009064677975,-0.846763870626911,-0.33648621639159954
Aleksandar Vukic,-0.31845981418975927,1.0895964438918264,-0.03872297823823406,1.5230028331018461,-0.5048539658100779,-0.17363271143147582,0.9522132272076076,0.11578412745927004,-0.9239439645024865,-0.7872096299278214
Aleksandr Nedovyesov,0.45468548599310843,-0.18318050838941777,0.2553597882861279,-0.22845597837564507,-0.19806040412588302,-1.214190206575866,-0.5109610816558986,0.46673576719969745,0.5074376949537549,-0.3977043409301456
Aleksandre Metreveli,-1.5016705304275104,-0.36643008584001835,0.43853403454847806,-0.5256360493303026,0.5261327065602296,0.6088665218543706,0.2464777897864458,0.4823767222639182,-0.20797248752801978,-0.4161070307001507
Alessandro Giannessi,0.6672194473690909,1.0062940083818113,0.43978726071558294,-1.104331635101906,-0.29542952096478103,-0.201380910977894,1.740118079125585,0.3898993236065169,-1.8795084776822255,-1.044894808460675
Alex Barrena,-2.0523670073998685,-1.9463856273970603,-1.4274933445629292,-1.082298679237767,-0.2317138791791861,-0.6065046304324542,0.12107290312918637,-0.41158929344447104,-0.08349684000729236,-1.8208456831438755
Alex Bogdanovic,-1.5939777494247829,-1.2305776030335278,-0.5277816669253576,-1.1720829743841334,-0.11713525347546216,0.30502373378266423,0.2142854546834476,0.17990588172847902,-0.17601869478546053,-0.8509070897898751
Alex Bogomolov Jr,-1.8773721687243314,-2.1662013416657095,-0.17863268832536947,-1.4414358598232275,-0.21209351005466312,0.8114283785432225,1.1283249527602977,-0.868154534758339,-1.0832852408937679,-1.8208456831438755
Alex Bolt,-1.2984943146998207,0.25481965317766947,1.1618346991822914,-0.42388051483108985,0.19721761383479722,0.30502373378266423,1.4392171719252853,0.4933796654163515,-1.391873776167383,-0.4161070307001507
Alex Corretja,1.0686163222013878,0.08799113715192151,-0.08536518208428182,-0.404301385048394,-0.258684487736493,0.5400719266088361,-0.7674627326573958,-0.6208863335411148,0.7984548251782568,0.2543170563060418
Alex De Minaur,0.670112755426816,-0.08353311525287403,-0.40391343765534266,-0.029619310120471042,-0.33695419678715915,0.3088894161918969,-0.6495328690290152,-0.5340398396420349,0.6715257683745552,-0.5932191607765734
Alex Kuznetsov,-0.6857406482194867,1.9424354752712287,1.8861252324331221,2.0144124816595066,0.3357960849300198,-0.9379694929092495,0.610445361204679,1.3445624025455767,-0.5692430913813824,-0.07495621510667463
Alex Marti Pujolras,1.0367779919974536,-0.47302624527206505,2.7949943901109835,-0.7231614986523061,-0.6526024695582808,-0.6065046304324542,1.05521794915804,-1.0051241071525,-1.0590968118400639,-1.2388825271314752
Alex Michelsen,0.555325529865209,0.5666752849900729,-0.9510009749194673,0.27483065159529724,0.1003687150340699,0.4443402948313433,-0.07463060859975344,0.1267961267828783,0.09456363408923729,0.6966353849996537
Alex Molcan,0.13062879217423917,-0.35979017492501414,-0.47234996787467115,-0.26368887515383516,-0.5336969785911276,-0.4731102327049459,0.00024957885278456635,-0.7042940753984552,0.03643119410525501,-0.6051331760099953
Alexander Blockx,-0.11284087874600371,1.4297521512070535,0.8756433230029792,0.28648831091813953,-0.3627418735796767,1.0646307039619294,-0.891967951384863,0.09715483259098219,0.9220374712291073,-0.7913801725082216
Alexander Bublik,-0.052978698752039234,1.7584696588489508,0.293905266028702,2.3563196193235383,0.41377969672122017,-0.44415862125837996,-0.31998078782465544,0.7076749422013912,0.29439817073519553,0.7089109046812849
Alexander Cozbinov,1.2598878078260352,-1.3983425056388636,0.8520389922567841,-1.1309952460968138,-0.21067943070365056,-0.5130145441322583,0.06662684639236807,-1.6009135640275107,-0.029454223743158193,-0.7862445168996084
Alexander Popp,-0.8981619192660031,0.9906201516104604,-1.2646192431693777,0.2680571197635649,0.13037114597839283,0.5220542984272705,-1.0693158827984897,2.351110289881189,1.0980712701312703,3.465689856205409
Alexander Ritschard,-0.9362888140692239,0.04225506474152966,0.21105027732683412,-1.1507057612540463,-0.34471727487354914,0.6088665218543706,1.195262588969959,0.5565880622494763,-1.1497268751298948,1.3617653262989386
Alexander Shevchenko,-0.10768530689950216,0.19222315106528998,0.09934459232481437,0.09264504100248294,-0.44258188149119737,0.3802323469778441,-0.2486629388936682,-0.03816329811921503,0.274925223148346,0.010291692992444708
Alexander Vasilenko,-1.2226295750403515,-1.4328248942915838,-1.0079822705432215,-1.0344137218263725,-0.4918569086858064,1.8242376741411948,-1.7512309067733494,-0.829571556619139,1.7749333639934535,-0.5863783825115112
Alexander Waske,-2.2516666847803415,-0.27817196837616776,0.3299667357527515,1.042089049988093,3.3666620829449547,-0.5130145441322583,-1.5912555812437026,-1.2113879785829496,1.616143441499718,2.0589086902721268
Alexander Zverev,0.34771822212326403,0.8924489158717303,-0.37039455078890027,1.31726974215546,-0.12302021663303804,-0.14649089701406837,-0.3871742084353816,-0.3238269188414417,0.4149738568449692,0.015229099442235996
Alexandr Dolgopolov,0.20356321435899552,0.8896733489706161,-0.00020078548297533365,0.39306033410039554,-0.3739041446167868,0.27927434578700855,-0.5108739220020926,0.6557231085468717,0.5381686356330048,0.6588234163872216
Alexandre Muller,-0.37718835817524676,0.030185294881752475,0.1653830933297891,0.19736380105884832,-0.24275948866983757,-0.2227032123216527,-1.174741645224216,-0.516260075856121,1.079752453805601,0.13171043942496194
Alexandre Penaud,1.162565493294964,-0.801942097157703,0.9132474637089831,-1.4414358598232275,-0.7353033956767919,1.8242376741411948,-0.13074010927859026,-0.9417620028568714,0.16645026021432566,-0.4063519011692914
Alexei Popyrin,-0.0537633373005531,1.324933979451394,-0.26752593553198606,1.1808108860567295,0.24738771700015225,0.08799316913805802,0.6430933293548824,1.0147104039652208,-0.6554235059907657,0.2326755349380275
Alexey Vatutin,-1.4084757420168048,-2.208678638977833,-0.6809549972959661,-1.4414358598232275,-0.4762506938666921,-2.2269995021738382,-0.17987435560206047,-1.0710724197867252,0.21522042611122832,-1.1418886677960751
Alexis Galarneau,1.5432740686505844,-0.3670981550454227,-0.900707111111779,-0.785162379991165,-0.4805890349279315,0.4949254763274806,0.21324596804825968,-0.6735248450339297,-0.17498691065445102,-0.29733238041222576
Aljaz Bedene,0.3350687899282355,-0.293917107892827,0.2662441306733469,0.18740678598169672,-0.5690465693090804,-0.1874111311107214,0.0415530044740964,-0.3585504380633793,-0.008951213625406178,-0.9531203496276286
Altug Celikbilek,0.014944900343336287,-1.3350349952217564,1.573151296552982,-0.7502661915266817,0.2851729687541121,0.30502373378266423,-0.5549562214676285,-1.4511135434415836,0.5875229684714938,-0.49605150685548427
Alvaro Guillen Meza,1.1392954519449627,-0.3740269870900702,0.2751491488198287,-1.0517338128049625,-0.4747581149824758,0.7765039227984344,1.2233126460482944,-0.35282347030506217,-1.177569083762177,-0.5424747337442515
Amir Weintraub,1.2842953332602973,-0.37917831054044887,1.776035369521458,-1.005340711969454,-0.31411944400556,1.0646307039619294,-1.5597789546927319,-1.045461424588968,1.5849000539720146,1.747395565399309
Andre Agassi,0.4454482621280948,-0.0855319446268149,-1.0150748277944617,-0.3657636263896545,-0.29198710794774274,0.009979187634324125,-1.1652065026310239,0.05622350944200491,1.1843452583978413,0.022873798188513265
Andrea Arnaboldi,-2.2252534745250974,0.6569431813909402,-2.176890686611671,0.4107435321849338,1.11204606134941,0.5220542984272705,1.2794127602049639,1.3030668350453904,-1.2332535010267403,7.14138691944709
Andrea Collarini,0.3790890566418934,-0.9826048372301728,-1.478673151127307,-0.10936340819715556,-0.6045009288035652,1.8242376741411948,1.8837639899836298,-1.0710724197867252,-1.975953455970979,-1.324047867035729
Andrea Pellegrino,-0.43094590328755056,-2.0997419418072645,0.8101747075371231,-1.4414358598232275,-0.823009890759551,1.8242376741411948,0.842053317601982,-1.6277003796352334,-1.6673721487800792,-0.09954620761424092
Andrea Vavassori,-0.4029903670097523,0.30237061953886973,-0.3032357560561219,0.6424199963882171,1.2100297407001024,0.2783708571029659,1.0466348405991754,0.1899427673141052,-1.0361788358056565,-0.4968795032156648
Andreas Haider Maurer,-0.24674599865370855,-0.17074585982039703,-0.36581186564707513,-0.020804574848054827,-0.14997365681668595,0.7080804958259529,0.13501410796837127,-0.13447749117036406,-0.09733474174966569,-0.24245852569326937
Andreas Seppi,0.04479936019767248,-0.2160035550323091,0.086396995494069,-0.31502985644518283,-0.5409925221597834,0.03106712288193131,-0.1972599971979159,-0.29401840891294523,0.23060050573195728,-0.37948442151167383
Andreas Vinciguerra,-0.6538913051029943,-0.6943629898006325,-0.3239287655185486,0.3601375378677719,0.18288106098066775,-0.045564100477567766,0.23874253509543786,-1.185765137411465,-0.20029455039122676,-0.5863783825115112
Andrei Pavel,0.5515976298499096,0.7898967410808113,-0.627910925802758,0.05636756855305087,0.41048991362797893,0.6728334258856467,-0.5107912298569961,-0.30615468703865595,0.5436852355488081,1.893812759488468
Andrei Stoliarov,-0.26425775239749977,-1.8416785785888077,-0.25414889036480304,-1.4414358598232275,0.17873070182700074,0.37736725533086635,-0.9333487309587131,-1.0222218178354472,0.9631116228803521,-0.49963203165626396
Andrej Martin,1.3855524274132798,-0.4007868583472782,0.3409654490217968,-0.6273915838295174,0.0024225450446241237,0.30502373378266423,1.226651938557619,-0.25373428979871865,-1.2332535010267403,-0.36593779311287483
Andres Artunedo,-2.367050708526931,-1.7528645639746618,2.7380250188776056,-1.4414358598232275,-0.6717707683918183,1.8242376741411948,-2.021907222871697,-0.9816509789267583,2.043603992490977,-1.3579204454067388
Andrew Harris,-0.3172874631463443,-1.6909638871223804,0.9013458164821662,-0.7987693261439823,-0.22872817753408,-0.78012908336351,-0.11158042355191401,-0.6406729057528329,0.14743254606702985,-1.8208456831438755
Andrey Golubev,-0.5359564186354049,0.5430293985845628,0.7030948484894589,-0.046508996158507517,-0.17888980288109446,0.26161762206911454,0.4309966107079893,1.1384060799331843,-0.4488041403311974,-0.5478012793667498
Andrey Kuznetsov,0.1382958398723729,0.7420018465499396,-0.7300669328880455,0.014647520876820372,-0.2808548045153407,-0.025240165766854825,-0.17925454286174042,0.8345385243902959,0.21460520612858405,1.754852704894697
Andrey Rublev,0.44963814544695124,1.280931635930853,-0.7246015209295211,1.8066355401232292,-0.4379751010331574,0.2282957547257316,-0.094584731754843,0.6093717418327704,0.12895697865669808,-0.4403339908179396
Andy Murray,0.5689807068449895,0.21817185440143463,-0.54583910645426,0.2798785419533195,-0.3634806212652461,0.25735085502591526,-0.5266152971257508,-0.5110826257780512,0.5569101641157607,-0.177998394300495
Andy Roddick,-0.18494967686839858,0.6532314751862197,-1.02950942018375,1.679109689241295,0.04688163494180029,-0.1705401934576262,-0.27692198061019785,-0.16920865546315855,0.30833929116573905,-0.4796189051091197
Ante Pavic,-1.484362926865522,1.743574281295059,0.18775809655778827,3.634081162185753,1.0644568524210998,0.08799316913805802,0.8292970005260596,-0.6274201347928452,-0.7864730593805968,1.159941213505004
Antoine Bellier,-1.6683951518962061,2.146878077719132,-2.2139489868487168,2.762235401455771,6.150829700950582,0.354030634300442,-0.6438685119208557,3.3654504301520762,0.6757764267036641,3.6439302940457377
Antoine Escoffier,-0.29013828108832346,1.746262461236947,-0.7235633459115661,1.839041073285757,0.2443804234511097,1.2717962407311059,1.4829187865590043,0.7754803339715869,-1.579535897601998,1.626166856314188
Antoine Hoang,0.23789030215878007,-0.4461975489655728,0.6503292567893175,-0.7231614986523061,-0.8051192126196534,1.8242376741411948,-0.4864259893045776,-1.338204825393714,0.519500539277364,2.7055344191747936
Antonio Veic,-1.3121110628438295,-1.0119708956705387,-0.1269810433935614,-0.10936340819715556,-0.6630856924393457,-4.252618087292927,0.3196859833381388,-0.5914483279014496,-0.28063821482997886,-1.1941161305151369
Aristotelis Thanos,-1.6747465660473957,-1.8104962286302348,2.1986253642051197,-0.6938441777881876,0.5128275433004396,-1.551793307134142,-0.23676664081870785,-0.9573684324863365,0.27169114451816595,-1.0933917381283753
Arklon Huertas Del Pino,1.2329308323666544,-2.0177182796868873,-1.0394031173725793,-1.2332995392566548,-0.5902961210089719,0.30502373378266423,-1.7737915296044533,-1.6373677130588784,0.7896215372374598,-1.115435797068239
Arnaud Clement,0.7549822420432974,0.6109087881025194,0.14404219624830586,-0.5361439024074504,0.05088830187833752,-0.05104203348886631,-0.026247906416667948,-0.15038697707227586,0.06273233534866186,0.044680809996919986
Arnaud Di Pasquale,0.9584816901694103,-0.7559378736168498,-0.8062273593231306,-0.8098497836212114,-0.4063019172063905,0.6088665218543706,0.8850479746714276,-0.7607274191550762,-0.84181092373051,0.8949823782473261
Arthur Cazaux,-0.4053243905574738,0.835386430494715,-0.2545979604325617,1.3059635716555469,-0.20225178970995192,-0.012951274587573275,0.13275554633230277,-0.3294391462184462,-0.10267054957872451,-0.22329976467846316
Arthur Fery,-0.21056309229757209,-0.43714592194423185,-1.503673216213275,-0.897396368441292,2.0775039702677875,-0.980464987786949,-0.38255312168636924,0.1920054323603042,0.41639736043594605,1.6314781237093463
Arthur Fils,0.28317608690254215,1.7171401073784731,0.4305481286647276,1.9868199752680873,-0.2945405726712226,0.3568993295228863,0.19775391781908228,0.4089099547538239,-0.16653281639449788,0.3573112158042704
Arthur Rinderknech,-0.916083316823277,1.0799415341357095,-0.1892841387487357,1.3519916383874264,0.5354715041449866,-0.13523826774036116,0.08801986942197805,0.9564091619420639,-0.06148840466862961,-0.12227358081442373
Aslan Karatsev,0.23740352180547128,1.0111830338240302,0.9729774376380168,0.47205815522217814,-0.13279406116890063,0.4204070724096841,-0.4167405712590105,0.8214679758305404,0.4435446593080692,0.5289618111981564
Attila Balazs,-0.4121535705674754,-1.3343032446635184,-0.3541216395823041,-0.73242955492548,-0.6666320946763507,0.30502373378266423,-1.3058675005148879,-0.5146335319354483,1.1992177923800442,-0.7012125500121963
Axel Michon,-0.9693800812569242,-0.9729160356359036,-1.4555203814910416,-1.0892051634797955,-0.21574381086552272,0.6088665218543706,1.3567134988975829,-0.25940087967318143,-1.3099814480715164,1.3742461537869493
Baptiste Crepatte,0.48870387920115427,-0.2704779200513073,-0.2631527452233507,-1.261867269530498,-0.17578401326648704,0.036927156429797575,0.598607459189238,0.11713424750233621,-0.7164953998456596,0.22740453075451675
Beibit Zhukayev,0.24653159680278916,1.9157137243288667,0.9772496828208226,3.464634553531726,0.3136562252448864,0.08799316913805802,0.2225315440507664,0.11659402493823948,-0.18420368135871992,-0.7544210517075399
Ben Shelton,-0.23815078007304144,0.8498987653189393,0.1507025305582208,1.2987995574926292,0.27237437222798844,-0.44840757096048595,0.2839727660100916,0.4416830212989282,-0.2733797540173712,-0.6813374056370778
Benjamin Balleret,-2.351316523470577,-1.4743115181393909,1.6563565624333119,-0.7369744671363634,-0.48933283143191614,0.30502373378266423,-0.8250884156811017,-1.0051241071525,0.8556535069792637,-0.9053980220007739
Benjamin Becker,-0.21056309229757209,-0.09882089645669481,-0.5033253387757771,0.6223383610058977,-0.6347144564140831,-0.6065046304324542,0.6187878243670938,-0.6879090391185999,-0.6033398700456831,-0.511428582115975
Benjamin Bonzi,0.11165998600086346,0.42637385947893597,-0.5967820698468397,0.7278579525775951,0.004383274840137841,0.14951364650004076,-0.4591567595290557,-0.14907659266745726,0.47259789078637776,0.6765917459220779
Benjamin Hassan,0.9067265076051114,0.190212780144546,-1.91876400811584,-0.8690609782651495,-0.44446025022912583,0.30502373378266423,-0.219615290128396,2.2263432119245454,0.25466688382195657,0.3518167659690859
Benoit Paire,0.31139528289875656,1.6485694627420533,0.8731147324270003,1.4384713622052818,0.22807791958540108,-0.08030193598192163,-0.363875532086038,0.20191152317116792,0.3725774560652571,2.2043596297027794
Bernabe Zapata Miralles,0.39380245564313654,-0.3481892811474044,-0.45743949974286513,-0.6838399095371097,-0.42372897674060295,-0.03456526500788109,-0.08644042041841032,-0.26072179584974564,0.11188716931522585,-0.5172482136760987
Bernard Tomic,-0.11044890207569424,1.0728497622091138,-0.4118859048349115,1.6317178666630967,-0.5561507276337411,0.31579830289047534,-0.4437933610984651,0.267478711578421,0.46783205282848894,-0.31757747451466106
Billy Harris,-1.502745536859932,-0.8165236026729671,0.17570381899659057,-0.2632138814112785,-0.592100848845313,0.4738252840618024,-0.31607448641071617,-0.5215031478348466,0.35041132597743885,-0.34247153682205184
Bjorn Fratangelo,-1.3010248608150794,0.6274978277085633,-2.2946328810357053,0.42120782253526384,-0.7013104146746887,-1.214190206575866,0.16480091127185428,3.5230796963053828,-0.12690082747092674,2.8796259615716653
Bjorn Phau,-1.1555184591877428,-0.47947921158485096,-0.3524562852489479,-0.7087960114288876,-0.46951276892211885,-0.045564100477567766,-1.2214501858791356,-0.5121884144119335,1.2490782714599669,0.2935533265897587
Blaz Kavcic,-0.7973710191426369,-1.3843174571772272,1.002235164512561,-1.0517338128049625,-0.8003211688647777,1.8242376741411948,-0.6261637558398204,-1.2746712373152065,0.6044683055538423,-1.431634655237493
Blaz Rola,0.5454012012145643,-0.20580787074828552,1.6108875137923881,-0.4837367115953323,-0.4183103697013021,-1.9737971767551314,1.0501760868406407,-0.5163307311576525,-1.0057154511698179,-0.802410160122175
Bob Bryan,-2.1563494477722895,0.22511761470882388,-2.7306219973305237,1.1751350272994139,3.7904620995447824,-0.9103474185041598,-0.9221524339887508,0.6875492504592862,0.9519982894822734,2.1535368457212973
Bobby Reynolds,-1.3402625421527885,-0.2101092331946997,-0.2061613122725426,1.3158108814457927,-0.09060848454214875,-0.6065046304324542,0.8696129537112115,-0.6314170022252225,-0.826490274912653,-0.5067353308578104
Bohdan Ulihrach,-1.106437195355238,-1.382706825213697,-0.4583974099748146,-0.32460682263673496,-0.5576462978396615,1.8242376741411948,-0.25852581706761324,-0.7607274191550762,0.29328908719246216,-0.9978674827222993
Borna Coric,0.03898413179068072,0.08259340863401478,0.03953566958018286,0.20357278104166096,-0.2649424052582873,0.11088483063591902,-0.05142370528263467,-0.28666681120807413,0.061186291706867034,-0.07157684470195716
Borna Gojo,-1.3285944948076278,0.8860590281489584,0.6324938696532475,0.8078970080541309,-0.3251068405629282,0.4738252840618024,1.339847883182831,0.1128189756951526,-1.2932408050799293,0.4215811565369337
Botic Van De Zandschulp,0.4618609759991273,0.3539883313696325,0.31051787146906434,0.10471966438560643,-0.21555292828235842,0.4017889536491963,-0.07320461360498,0.19168409318454568,0.07624216366564242,-0.504027569668296
Bradley Klahn,-0.029338775359730968,-0.48889267857160384,0.08857848812185598,-0.20200754487039746,0.03839322479445303,-2.333611002815776,0.30993266243501794,0.7348967569659103,-0.2709571651735073,-0.833271842637984
Brandon Holt,0.48870387920115427,-0.6981491477051889,-0.26813546101885777,-0.041487104929585995,-0.4177651877238194,0.8647341319026193,-0.5516484875764763,-0.9927954908440245,0.5602622611449013,-1.0060972647265152
Brandon Nakashima,-0.08895302908101749,0.8002291472823945,-0.7083038434464073,1.3803803716627219,-0.17931050961724326,-0.012951274587573275,-0.06177547280445692,-0.1649281554228763,0.09576225462544151,-0.40858447309123547
Brayden Schnur,-0.812376405958756,0.9584623774854069,-0.4242945763494317,1.1908031164438617,0.30220939793221857,0.235968556885224,0.04342895209603014,0.6337922561722903,-0.006428223795116946,0.347436398128132
Brian Battistone,-2.142051862221081,-0.1687455033114671,-0.9924649887657238,-0.4645827286307749,6.489212435644716,-1.0542729525745316,-0.4719061260891293,2.4270554677678406,0.5050882669661982,1.6461688633129774
Bruno Kuzuhara,0.5018576579082654,-1.9359418308487264,0.36593991243765844,-1.2095878065338808,-0.6180933495930581,0.16691337391092814,1.7950226572977552,-1.3984530648444553,-1.7450427743118513,-1.6545704957117613
Bu Yunchaokete,1.1566692041716435,0.21358093042481419,-1.1172055345795395,0.42472224457744967,-0.5189371627804842,-1.069503163479462,-1.0365271045921929,0.19681769099428328,1.0655254538761427,-0.7905218077133614
Cameron Norrie,0.0064285684868118555,0.23489971367074441,-0.2572526237530699,0.3385266242525725,-0.21244195371013058,0.3519353283570438,0.8787945853637085,-0.32579081410987015,-0.8371297718289659,-0.2834168394898249
Camilo Ugo Carabelli,0.9989797773218456,-0.7188846980952592,-0.5359531103798,-0.5993210915538727,-0.5808995093338255,0.691264565871211,0.23366963351158396,-0.7300940700915525,-0.533622463536728,-0.8619762891434157
Carlos Alcaraz,0.9977228295654124,1.0461136121403012,-0.23693768143752614,0.23601600235454645,-0.07529848308862666,0.20151402439646818,0.15453563605139256,0.805090875200929,-0.13197113100480903,0.18544996686345513
Carlos Berlocq,0.7928076972730822,-0.19296750729714268,-0.5088293563637284,-0.4107929862781354,-0.3053317385248042,0.30502373378266423,-0.09310015274012844,-0.9960723779674101,0.039828428583625015,-0.03082435281516022
Carlos Eduardo Severino,-0.4172961848090549,-1.3535230292373708,2.5171260829121267,-1.1552484190441885,-0.7983657690606639,-4.252618087292927,-0.9328729501272066,-1.8007133255270917,0.9626393675427943,-0.30268092832891824
Carlos Gimeno Valero,-2.367050708526931,-1.3509019408706002,1.6047482329632323,-1.4414358598232275,-0.8316841616954442,-4.252618087292927,1.7247241926734558,-1.1214146431716303,-1.6752652151028664,-1.29857105595326
Carlos Moya,0.0869669350607935,0.1375578775653609,-0.12316084344781279,-0.37741055951915825,-0.022987826370287415,-0.08927606641844665,1.1882158442822959,-0.24914582800909138,-1.1510625138203852,0.0077667272691529735
Carlos Taberner,0.21589568852676358,-1.0540806300258359,-0.8139790900827014,-0.1494361271776079,-0.49989072858024797,-0.09476941033595618,1.7883014628010958,-1.0558242550158057,-1.7584157436795032,-1.148611014482687
Casper Ruud,0.39704909880654604,0.6229655950942238,-0.7642791417935993,0.5400382203991984,-0.24470575134583716,0.08916235618655852,0.5440885161649549,0.227878900118844,-0.5236063962083325,-0.509184951917825
Cedric Pioline,0.07349621799183673,0.4353562703189112,-0.991629579552045,-0.05386038937940294,1.2244268270279886,0.129332323440337,0.12621194419873275,-0.25940087967318143,-0.0885978012363049,3.492730958708475
Cedrik Marcel Stebe,0.43566444893054473,-1.6980672434824786,1.1503048633906476,-1.4414358598232275,-0.3501126765081154,-1.214190206575866,1.4148707944656989,-1.2478410928269172,-1.626273768961424,-1.4813671754699753
Cem Ilkel,0.6151825206156843,0.6100336869038459,-1.1862031071013743,-0.25681918953387356,-0.22482863617299317,0.9860506754977292,1.9415680324096893,0.06568612376404726,-1.890502261134564,1.0143594358908954
Charles Broom,-0.014629489693406234,-1.0965877544151224,-0.6581438439656138,-0.25975868499364835,-0.16304257817874482,-1.4904109202424827,-0.6973193871960909,0.009025928868305602,0.7288312357129695,-1.2261388083866782
Chase Buchanan,0.17139781389803352,-0.8680490066155646,0.7998317666063821,-0.5551779787010431,1.1255541087376255,-0.28945128662184105,-1.1972422794762378,-0.2825599861166383,1.225049743505891,-0.729664765620625
Chieh Fu Wang,-2.122708070004741,-0.28536559079372176,3.4604902543263267,0.08489715766498,0.03574275060164922,-0.6065046304324542,1.454356537246157,0.9528585541601935,-1.4069009601280758,-1.8208456831438755
Chris Guccione,0.328646837411084,1.6204383764157764,-1.191706254075976,0.8262589090163958,3.989921581591161,-0.43007978613771236,-2.668663395903705,3.950534036216946,2.68556775939117,2.3645057813288655
Christian Harrison,0.7679114460973816,-0.5813797917702509,-1.3211477651908439,0.25448971516366875,-0.5484427261251508,1.8242376741411948,0.5784475583188221,-0.3633344305413793,-0.5374823893894167,-0.5673865778863979
Christoph Negritu,0.2290898257713276,-0.33688658097870083,-2.1618406385196214,0.7133872236895366,-0.6723288039880173,1.8242376741411948,-0.3449520836345293,-0.3937654251649505,0.3790749427557949,-0.7098251125747478
Christophe Rochus,0.6329339088843898,-1.7528645639746618,0.40827757422835614,-1.4414358598232275,0.008635665257747047,0.4738252840618024,-1.799001316480119,-0.8723240803411144,1.8223497991825537,-0.634318860205972
Christopher Eubanks,-0.8817215754945874,1.5510042941024456,0.4414453090809978,1.7989678504297486,0.4632922348591318,-0.054596957648170734,0.6760628487377865,1.8614952641702096,-0.6343743591260734,-0.1019671632760265
Christopher Heyman,1.2222799994054316,0.010452882138521236,-1.0207156159365816,-1.0251632186900803,-0.45117884942256853,-0.6065046304324542,1.5878188001435618,-0.31266682449313277,-1.5393742794424965,1.4821884455751535
Christopher Oconnell,0.04187258653063713,0.15234081657795048,-0.0303087835315176,0.05257481141228921,0.10840677716656444,0.21565821002399388,0.1869925398851485,0.003488505006133067,-0.156779759443997,-0.3830543565250042
Chun Hsin Tseng,0.9827079001520788,0.024569157069449513,-1.3033736095955795,0.4909857586480817,-0.5377607707076012,1.0646307039619294,0.4898699134271926,-0.21891370071264857,-0.4495610970247817,-0.7456644858189131
Clement Chidekh,1.4926980504297718,1.037848276626147,1.1822800475337558,0.3542500431040759,-0.15908768830152165,0.6848272188722968,-1.6442549691954969,0.5165721436298125,1.6255655311415798,0.7833730058613863
Coleman Wong,-0.5604665652946188,0.8395357825989282,-0.686333923575099,0.23753045941380027,0.298299486655891,0.001180945710957904,2.4617509043692687,1.2799849256234113,-2.406830623946503,-0.36593779311287483
Colton Smith,-1.6452868153035842,0.6808094154282324,-0.15226316433386825,-0.3479435487869,0.008635665257747047,1.1490314791014982,-0.1936933623805365,0.37979045816623425,0.22893703526973222,1.4949909034384055
Conner Huertas Del Pino,1.5350271854486333,0.92307125339368,2.3215440158919076,-1.4414358598232275,-0.15348075489942176,0.6088665218543706,2.878266013670045,-0.5434859187129217,-2.8550621538571455,1.597679149376518
