,player,Kmeans_cluster,hierarchial_cluster,GMM_Cluster,GMM_Cluster_0,GMM_Cluster_1,GMM_Cluster_2,GMM_Cluster_3
240,Felix Auger Aliassime,1,2,1,3.90762407452698e-15,0.9999276869816768,5.58436541222036e-05,1.646936419715515e-05
241,Felix Mantilla,0,0,1,2.736643390088328e-09,0.8171538175266627,0.0003677192125584,0.1824784605241347
242,Fernando Gonzalez,1,0,3,0.0,0.007338457531866,0.0630825971155866,0.9295789453525476
243,Fernando Romboli,0,0,2,2.0998111484450944e-09,2.0260707808922602e-47,0.999999997900188,1.211052198654561e-68
244,Fernando Verdasco,1,0,1,6.831965629388135e-14,0.9986633093417768,3.66374239634208e-05,0.0013000532341914
245,Filip Bergevi,3,2,0,0.999325419091034,2.79815196756499e-14,0.0006743655375495,2.1537138857347459e-07
246,Filip Cristian Jianu,0,1,3,0.0,3.7242485938736674e-280,6.903243399161338e-06,0.9999930967566004
247,Filip Horansky,1,0,0,0.9983075775326696,2.3379470702218743e-08,2.677744033297674e-06,0.0016897213438261
248,Filip Krajinovic,1,0,1,0.0009983233371146,0.9601633802594874,0.0302111565082932,0.0086271398951047
249,Filip Misolic,1,2,3,0.0,9.024559837079631e-25,0.0055695001618049,0.9944304998381952
250,Filippo Volandri,3,0,0,0.8050822491427798,0.1795187478336886,4.596944540290996e-05,0.0153530335781287
251,Fitriadi M Rifqi,3,2,0,0.9999930749058036,1.2695686678685017e-22,7.80780634380007e-10,6.924313415576128e-06
252,Flavio Cobolli,1,0,1,0.0869415452410633,0.911953636410611,3.658280506065372e-05,0.0010682355432651
253,Flavio Saretta,0,0,0,0.962201260947836,0.0358679917147522,2.0286531279699062e-05,0.0019104608061317
254,Florent Serra,3,0,0,0.993617925817854,3.2588890075190936e-10,2.1399676770646403e-07,0.0063818598594893
255,Florian Mayer,0,0,1,2.466260767916717e-07,0.9944829849012058,0.0020851985364707,0.0034315699362461
256,Frances Tiafoe,1,2,1,9.800934305486214e-41,0.9995209203280916,3.788670020471466e-05,0.0004411929717039
257,Francesco Maestrelli,1,2,3,0.0,0.0,1.8297139925965045e-07,0.999999817028601
258,Francesco Passaro,1,0,0,0.9997713040057488,8.329903570481338e-09,2.154994225990584e-05,0.0002071377220873
259,Francisco Cerundolo,1,0,1,1.101302905836831e-19,0.9939181871664764,7.29629055540849e-05,0.0060088499279695
260,Francisco Comesana,1,2,3,0.0,8.442910405164015e-37,0.022564832388556,0.977435167611444
261,Francisco Llanes,3,1,0,0.9978281949493734,7.950834845651017e-07,5.062166042833185e-05,0.0021203883067142
262,Franco Skugor,0,2,0,0.9950106577603935,0.0036729437745337,0.001316042024439,3.5644063321685325e-07
263,Franco Squillari,0,0,3,3.662806000644031e-108,0.0001648257976191,0.0040237927173316,0.9958113814850492
264,Frank Dancevic,2,0,0,0.9763898270386911,3.3352702292574714e-08,0.02361007887011,6.073849631111741e-08
265,Gabriel Decamps,0,2,0,0.9986442660642104,0.0009203799171087,0.0003677331518737,6.762086680745517e-05
266,Gabriel Diallo,1,2,1,0.3115096141257087,0.6880993081020697,0.000286897182763,0.0001041805894584
267,Gabriele Felline,3,0,0,0.9980088138820168,1.7315627008133953e-08,1.2724027030092795e-06,0.0019898963996531
268,Gael Monfils,1,2,1,1.4105668987539916e-13,0.9997700063769142,1.528005840713891e-05,0.0002147135645376
269,Gastao Elias,1,2,0,0.9996108692468312,2.0443337680957965e-08,0.0003774900309319,1.1620278899003078e-05
270,Gaston Gaudio,3,0,1,5.347100821957011e-23,0.504011359039838,0.0012476304969513,0.4947410104632105
271,Gavin Van Peperzeel,1,0,2,0.0,1.4211605172553664e-50,1.0,7.549519313398249e-18
272,Genaro Alberto Olivieri,3,0,0,0.9956936209551752,8.172718810863722e-10,1.1840814323624227e-06,0.0043051941461208
273,George Bastl,0,0,0,0.9770329868564308,1.2348627518430549e-17,0.0229670131435687,1.2005127738683637e-18
274,Gerald Melzer,1,0,0,0.9971258537650566,3.5295279084544937e-07,4.044507511836061e-06,0.0028697487746406
275,Germain Gigounon,0,1,0,0.9999843390276748,1.509184706744658e-38,5.944585347401028e-14,1.5660972266075083e-05
276,Gianluca Mager,0,0,3,0.0,6.206550289549024e-247,1.1438880778917135e-06,0.999998856111922
277,Gianluigi Quinzi,0,1,0,0.9999981961720132,3.110393812800946e-42,4.8630967075456224e-17,1.8038279865635305e-06
278,Gijs Brouwer,3,0,1,1.1553550515199626e-150,0.9563034983297872,0.000330005471077,0.0433664961991356
279,Gilles Arnaud Bailly,0,0,1,0.4767067186365562,0.5231554065112364,5.967783873667417e-06,0.0001319070683336
280,Gilles Muller,2,2,2,9.6622116064777e-35,0.0040211342345323,0.9959788657651348,3.329371317619625e-13
281,Gilles Simon,0,0,1,0.0048707554547719,0.99437523699427,2.173099602259135e-06,0.000751834451356
282,Giorgio Galimberti,0,0,0,0.99599885632086,5.969984466420551e-05,3.2681353575288095e-05,0.0039087624808999
283,Giovanni Lapentti,3,0,0,0.9999847439877098,2.995396638774591e-13,4.224751796105706e-06,1.1031260194205654e-05
284,Giovanni Mpetshi Perricard,2,2,2,1.0188287681092313e-29,0.0001428981277954,0.9998571018722044,5.0067470263546645e-21
285,Giulio Zeppieri,3,0,3,1.1218954015870936e-113,0.0001724209993833,0.0730131109034899,0.9268144680971264
286,Goncalo Oliveira,1,0,1,1.7463423260754964e-55,0.9372453437353552,0.0104612421414274,0.0522934141232176
287,Gonzalo Escobar,3,2,0,0.9999746559450552,2.3321233696532627e-16,8.450926106748408e-06,1.689312883757318e-05
288,Gonzalo Lama,3,2,0,0.9975523489095918,1.1300756988172343e-10,2.39824713308528e-06,0.0024452527302669
289,Goran Ivanisevic,2,3,2,1.0345311881762264e-109,2.112556496986715e-18,1.0,2.013231737600201e-36
290,Govind Nanda,0,0,0,0.9994501959132128,1.2162839681839287e-06,1.943357527001135e-06,0.0005466444452921
291,Greg Rusedski,2,3,2,2.56777957712552e-65,5.422663829291954e-50,1.0,2.9388024493153763e-93
292,Grega Zemlja,2,2,0,0.9999939766110094,1.021086220865728e-26,5.971768850581069e-06,5.1620140775915935e-08
293,Gregoire Barrere,0,0,1,7.456345810754282e-16,0.9975110756518007,2.508060018718519e-05,0.0024638437480115
294,Grigor Dimitrov,1,2,1,1.648355692564717e-11,0.999852971376116,7.965823194652581e-06,0.0001390627842058
295,Guido Andreozzi,3,0,0,0.9908420896340802,0.0003298886585813,4.278195089223412e-05,0.0087852397564467
296,Guido Pella,3,0,1,1.3029604624981426e-29,0.9988256134291804,8.906347974831737e-06,0.0011654802228449
297,Guillermo Canas,3,0,1,0.1711231282244007,0.8269142349318843,1.5778066959091365e-05,0.0019468587767557
298,Guillermo Coria,0,0,1,0.0014238552206805,0.9954260209838616,6.346970542438298e-06,0.0031437768249153
299,Guillermo Garcia Lopez,1,2,1,0.0001890733018723,0.9903638698674964,1.3261067221168807e-05,0.0094337957634101
300,Gustavo Kuerten,1,2,1,3.722436049391891e-07,0.99905205354521,8.702601948280799e-05,0.0008605481917021
301,Guy Den Ouden,3,0,3,0.0,4.914413937305807e-293,0.0014330335290413,0.9985669664709588
302,Hady Habib,1,0,0,0.9999006466986986,9.854881236082309e-12,5.522085635288896e-06,9.383120581090176e-05
303,Hamad Medjedovic,1,2,1,0.078552770285621,0.9201375970005738,0.0013070676647629,2.565049041854375e-06
304,Harel Levy,0,0,0,0.9746454843301684,0.0251502901580667,0.0002042109116531,1.4600111514436142e-08
305,Harold Mayot,0,0,0,0.9925779718251002,0.0044008701301908,5.443826945566137e-06,0.0030157142177636
306,Henri Laaksonen,3,2,1,0.3883812409275762,0.6107428172557529,0.0003026848716895,0.0005732569449816
307,Henrique Rocha,3,0,0,0.9982063238921698,5.726949140359536e-12,1.384355327267985e-05,0.0017798325488305
308,Hernan Casanova,3,0,0,0.9938616799037924,1.903983476415228e-07,3.390680381724733e-06,0.006134739017478
309,Hiroki Moriya,3,0,0,0.9976243422382102,6.3876922698938656e-27,0.0023754841735533,1.7358823695726525e-07
310,Ho Gi Kang,3,1,0,0.9999803582710478,7.801260394090413e-23,4.3833381354049913e-07,1.9203395138712053e-05
311,Holger Rune,1,0,1,5.507698382867761e-22,0.9997765983908284,3.571861771072193e-05,0.0001876829914608
312,Horacio Zeballos,1,0,2,9.87541850114092e-40,0.0027650711784092,0.7879347631356083,0.2093001656859822
313,Hubert Hurkacz,1,2,1,9.763991030849724e-25,0.999953049536802,3.500634020903885e-05,1.1944122989253148e-05
314,Hugo Dellien,3,0,1,1.1169878321587672e-14,0.926180353749652,0.0004106757012882,0.0734089705490484
315,Hugo Gaston,3,0,1,4.343696208341754e-218,0.920218752028616,0.0003956480067413,0.0793855999646427
316,Hugo Grenier,1,0,0,0.9904765239903144,0.0073956055490118,3.153650560233362e-05,0.0020963339550714
317,Hunter Reese,0,1,0,0.9995239538767028,1.5229354252051352e-10,5.548714152307931e-06,0.0004704972568507
318,Hyeon Chung,0,0,1,3.972746839965475e-38,0.9141440059237366,0.0002456160476515,0.085610378028612
319,Hyung Taik Lee,3,0,0,0.9867692604713124,0.0010882340964322,4.690444657399498e-05,0.0120956009856813
320,Ignacio Buse,3,0,0,0.9916850622974018,0.0068135218087041,0.0005040132793754,0.000997402614519
321,Igor Andreev,3,0,0,0.9836077286690492,0.0039163726925603,0.0002020978150921,0.0122738008232984
322,Igor Sijsling,2,2,0,0.9982567518785708,3.4433153871351007e-12,0.0017302689904065,1.2979127580088432e-05
323,Illya Marchenko,3,0,3,0.0,1.629350429055944e-08,0.0419817418230414,0.9580182418834534
324,Ilya Ivashka,3,0,1,0.0006841378091853,0.9949048789972268,3.1045507732458485e-05,0.0043799376858554
325,Inaki Montes De La Torre,3,0,0,0.9993116637833532,5.543453237485136e-19,8.51290123123214e-10,0.0006883353653559
326,Inigo Cervantes Huegun,1,0,1,1.5402611453924268e-127,0.926735566252648,0.0025474407035902,0.0707169930437622
327,Irakli Labadze,0,0,0,0.9971221237021431,1.1957540071041503e-09,3.17761433640388e-08,0.0028778433259594
328,Ivan Dodig,1,0,1,7.458091892259594e-98,0.9015765103800956,0.0984025216550155,2.096796488899017e-05
329,Ivan Gakhov,1,0,3,0.0,0.0,1.862793183606114e-14,0.9999999999999822
330,Ivan Ljubicic,1,2,1,0.1042612073293895,0.895475783298321,0.0002264854620662,3.652391022311226e-05
331,Ivo Heuberger,0,0,2,0.0014928007845576,6.706435627445442e-37,0.9985071992154432,1.7871616992392167e-38
332,Ivo Karlovic,2,3,2,7.345790149931279e-36,6.390089414408369e-39,1.0,5.895555177993136e-75
333,Ivo Minar,0,0,0,0.9995038773562336,8.753423837405969e-14,8.485545587905154e-06,0.0004876370980905
334,Izak Van Der Merwe,0,0,0,0.9999940498312324,9.030167180500633e-39,5.950168766746471e-06,3.248594320880945e-17
335,J J Wolf,1,0,1,0.4555022200698767,0.5410177990810607,0.000220935507638,0.0032590453414245
336,Jack Brasington,3,0,0,0.9999767203301267,3.9382857361622624e-18,1.3923911645744657e-07,2.314043075643604e-05
337,Jack Draper,1,2,1,3.322663713658995e-23,0.9996637333664268,7.058137421934444e-05,0.0002656852593538
338,Jack Sock,1,2,1,1.934107816186728e-280,0.8276879292990976,0.0342349854739495,0.1380770852269524
339,Jacob Fearnley,1,2,0,0.9975517945962608,0.0001337507562468,0.0001254119866582,0.0021890426608344
340,Jaime Faria,1,2,0,0.9931961754362209,0.0009225037288996,0.0058812844961626,3.633871725277847e-08
341,Jakub Mensik,1,2,1,6.303736947831856e-15,0.9989305989246506,0.0010380889981978,3.1312077145249384e-05
342,James Blake,1,0,1,2.2433671990004533e-51,0.9990781513453756,5.025164568126418e-05,0.0008715970089431
343,James Duckworth,1,2,0,0.9604635429932676,0.0383157626556049,0.0009308661228533,0.0002898282282742
344,James Mccabe,0,2,0,0.7045687483312154,0.2928514869944211,0.0002263295855842,0.0023534350887791
345,James Trotter,3,1,0,0.9942282565545772,4.693353105300338e-16,0.0057717434454219,3.9985226242266474e-20
346,James Ward,1,0,3,0.0,0.0208132215889232,0.0170678148122185,0.9621189635988586
347,Jan Choinski,0,0,0,0.9997015782771724,3.084623231241893e-05,0.0001813099293635,8.626556115140054e-05
348,Jan Hernych,0,0,0,0.5578099721820474,3.243212649920777e-16,0.4421900278179517,3.6007512545792444e-20
349,Jan Kroslak,0,0,0,0.9997082129947892,2.287719597546374e-06,0.000255828312623,3.3670972990772026e-05
350,Jan Kumstat,0,2,0,0.9882886304071422,8.703978674219613e-07,0.0117065129702481,3.986224742270683e-06
351,Jan Lennard Struff,2,2,1,0.1937858245084653,0.7624192114716294,0.0437949487467516,1.527315353692096e-08
352,Jan Michael Gambill,0,0,0,0.9973064261408584,0.0019029633809002,0.0004866532474417,0.0003039572307992
353,Janko Tipsarevic,0,0,3,0.0,8.609705822822527e-31,0.0010263002703089,0.9989736997296912
354,Jannik Sinner,1,2,1,0.0032138914864322,0.9945966241472604,1.4199535839878686e-05,0.0021752848304673
355,Jared Donaldson,1,2,0,0.9985010999761724,7.145527663388928e-05,0.0006854841506106,0.000741960596583
356,Jarkko Nieminen,0,0,0,0.7667435708769579,0.2283419652145178,4.302903657691831e-05,0.0048714348719474
357,Jarmere Jenkins,3,0,3,7.312639607528093e-104,0.0010142938556527,0.0003165742578798,0.998669131886467
358,Jason Jung,0,0,1,0.3905248616002242,0.6046562023295811,1.021749334594045e-05,0.0048087185768488
359,Jason Kubler,0,0,1,5.280140106809461e-06,0.9991369159376056,9.865666190202847e-06,0.0008479382560974
360,Jaume Munar,0,0,1,7.568376207654928e-158,0.9933375781782376,3.128417700058323e-05,0.0066311376447617
361,Javier Barranco Cosano,3,0,3,0.0,0.0,1.2997328802913883e-28,1.0
362,Jay Clarke,0,0,0,0.999815776594922,5.001757879762994e-18,0.0001841771169564,4.6288121892725616e-08
363,Jean Rene Lisnard,3,0,0,0.9997743021886584,1.0130805409399816e-17,1.4379599681800615e-07,0.0002255540153452
364,Jean Yves Aubone,3,0,0,0.7640137943873315,0.2274360016442568,8.22009542851446e-05,0.0084680030141267
365,Jelle Sels,3,0,3,0.0,0.0,1.365409736676921e-07,0.9999998634590264
366,Jenson Brooksby,0,0,1,1.6148298634561467e-06,0.9966180645927556,3.527087540354374e-06,0.0033767934898403
367,Jeremy Chardy,3,0,1,0.0098967581086099,0.9889456551400267,0.0001738754076997,0.0009837113436632
368,Jeremy Jahn,3,0,3,1.7226069261927151e-75,5.607861763989442e-07,0.0366772544489447,0.9633221847648784
369,Jerome Kym,1,0,0,0.9998171620770416,7.500084198397728e-09,0.0001454202134369,3.741020943750075e-05
370,Jerzy Janowicz,1,0,0,0.8249167006133439,0.1733696521928734,0.0005661670690257,0.0011474801247571
371,Jesper De Jong,1,0,3,0.0,0.2194156461248416,0.0041387507427546,0.7764456031324041
372,Jimmy Wang,0,0,2,1.6969536353783924e-266,7.303729244879967e-05,0.9998903033988604,3.665930869142932e-05
373,Jiri Lehecka,1,2,1,9.971347322166177e-05,0.9996708128632464,0.0002284677830129,1.0058805191419275e-06
374,Jiri Novak,0,0,1,0.0001862234098408,0.9989364236831634,2.907635111875581e-06,0.000874445271884
375,Jiri Vanek,0,0,0,0.98477170544699,0.0146890045191134,0.000534489402646,4.800631250291446e-06
376,Jiri Vesely,1,2,1,9.817523538128451e-117,0.99900354817448,0.000791532975644,0.0002049188498761
377,Jo Wilfred Tsonga,1,0,0,0.9997426223024942,8.33878800404694e-07,2.181475043050217e-05,0.0002347290682752
378,Jo Wilfried Tsonga,1,2,1,1.6953428640515214e-08,0.9999286657526064,2.2415663796248004e-05,4.890163016883112e-05
379,Joachim Johansson,1,2,0,0.9992923439567996,2.32425040010616e-05,0.0006838921236124,5.214155863213196e-07
380,Joao Fonseca,1,2,1,4.483325403485945e-19,0.9997919859474722,5.913827988250538e-05,0.0001488757726453
381,Joao Menezes,0,0,0,0.9933256916117532,5.66102756736794e-07,2.1478097494786613e-08,0.0066737208073927
382,Joao Sousa,3,0,1,0.016370129425774,0.9701374424351844,6.735552722731399e-05,0.0134250726118144
383,Joao Souza,3,0,0,0.9947978001871018,1.8109971988862003e-11,2.332147994517667e-06,0.0051998676467932
384,Johan Sebastien Tatlot,0,0,0,0.999628652906026,9.239661927142164e-21,5.057387689012539e-08,0.0003712965200973
385,Johannes Haerteis,2,2,2,0.0,1.0212694415555607e-06,0.9999989005549624,7.817559665325632e-08
386,John Isner,2,2,1,0.0233335887499605,0.955462072584105,0.0212043364355082,2.230426292847445e-09
387,John Millman,0,0,1,1.2726218229684116e-06,0.9987768862701168,3.744178904859855e-06,0.0012180969291555
388,Jonas Bjorkman,1,0,2,1.2821956555746538e-05,3.246181822428787e-23,0.9999871780434452,7.194495904469683e-44
389,Jordan Thompson,1,0,1,0.0366167936047497,0.9632311033520584,9.018666667967974e-05,6.191637651201866e-05
390,Joris De Loore,3,0,0,0.9988498144779246,5.13015442420245e-07,2.2430256222139762e-07,0.0011494482040703
391,Jose Acasuso,1,2,2,3.306879150106867e-268,1.918538478857712e-21,0.9999861223695106,1.3877630489666292e-05
392,Jose Hernandez,1,0,0,0.9859400100631376,0.0032651853834952,2.1983638102799223e-05,0.0107728209152641
393,Jose Rubin Statham,0,0,0,0.9993754789914824,5.088903855023224e-07,8.182622007599443e-05,0.0005421858980562
394,Joshua Sheehy,1,2,0,0.9998125906840466,8.78658281182079e-11,0.0001855986747094,1.810553377559577e-06
395,Jozef Kovalik,1,0,3,0.0,2.14913207344e-313,4.847149808714378e-06,0.9999951528501918
396,Juan Carlos Ferrero,0,0,1,9.266529717271048e-06,0.9986601829150548,3.863118518486679e-06,0.0013266874367092
397,Juan Carlos Prado Angelo,3,0,0,0.9425317260759732,0.040829192830326,7.310067580490451e-05,0.0165659804178958
398,Juan Carlos Saez,3,1,0,0.9999999999002576,2.776811351241269e-53,2.4971287975337e-12,9.724606095870824e-11
399,Juan Ignacio Chela,3,0,0,0.97935352430031,0.0060973199292052,2.195366058983143e-05,0.014527202109895
400,Juan Ignacio Londero,3,0,0,0.9679062354184642,0.0264054896637543,0.0001840917019131,0.0055041832158685
401,Juan Manuel Cerundolo,3,0,3,0.0,4.485038217024515e-05,0.0033498552975018,0.9966052943203276
402,Juan Martin Del Potro,1,2,1,2.2559712649443504e-09,0.9992611597196746,2.133201168283796e-05,0.000717506012671
403,Juan Monaco,0,0,1,9.185873901652418e-16,0.7805326082482997,0.000515060338546,0.2189523314131534
404,Juan Pablo Varillas,3,0,1,0.2865324825895886,0.7067601047805071,2.9969422247814883e-05,0.0066774432076563
405,Julian Reister,3,2,0,0.9991495357331036,3.2345255807227807e-14,7.835152294022912e-08,0.0008503859153411
406,Julien Benneteau,1,0,1,9.525003664503639e-82,0.9951536430193312,0.000794505621497,0.0040518513591717
407,Julien Boutter,1,0,0,0.999321975185818,9.64457919104298e-09,0.0006770701899222,9.449796808477926e-07
408,Juncheng Shang,3,0,1,1.4216632324848607e-46,0.9945343797500106,3.4351364628106344e-05,0.0054312688853614
409,Jurgen Melzer,0,0,0,0.926400393061588,0.0726367425712587,0.0002161150850732,0.0007467492820798
410,Jurgen Zopp,0,0,0,0.9999483983500688,3.267808157031177e-12,5.0701743693831433e-05,8.999029696409571e-07
411,Jurij Rodionov,1,0,0,0.998701814956344,2.6811846653642686e-06,0.0012859527073301,9.551151660520804e-06
412,Kamil Majchrzak,0,0,3,0.0,2.7999816357559066e-17,0.0087684826274968,0.9912315173725024
413,Karen Khachanov,1,2,1,6.55378775721752e-06,0.9998779301533512,1.8052936310962136e-05,9.746312258102047e-05
414,Karim Mohamed Maamoun,0,0,1,0.4003123438281984,0.5720457829453005,0.0001622204198157,0.0274796528066847
415,Karlis Ozolins,1,2,0,0.8420311480756574,0.0050535895846191,0.1529152620503215,2.8940225844088344e-10
416,Karol Beck,0,0,0,0.9999957534679866,4.943350924336633e-24,1.4649754527292827e-06,2.781556560602898e-06
417,Karue Sell,3,0,1,2.3102354231406336e-25,0.9810719477280856,2.1582050804005846e-05,0.0189064702211103
418,Kasidit Samrej,3,0,0,0.9999032244340575,1.1391011178088415e-16,5.2173983527370645e-06,9.155816758937724e-05
419,Kaylan Bigun,3,0,3,0.0,5.796792703534238e-08,0.0338909764952392,0.966108965536833
420,Kei Nishikori,1,0,1,9.265029188960424e-07,0.997467126818888,2.080150379445816e-05,0.0025111451743987
421,Kevin Anderson,1,2,1,0.0042795508959824,0.9954952314363614,0.000223007025451,2.210642205109401e-06
422,Kevin King,1,0,1,1.997180941429888e-07,0.9796952553752606,0.0202901673321569,1.4377574488137998e-05
423,Kevin Krawietz,2,3,2,1.832440031912229e-25,2.834977683358674e-80,1.0,2.1604959997138732e-123
424,Kilian Feldbausch,1,2,0,0.9999834913775842,8.642101424461562e-14,6.344550058917383e-07,1.5874167323353446e-05
425,Kimmer Coppejans,3,0,0,0.991262424694104,0.0001148870456627,4.2936873760153474e-05,0.0085797513864732
426,Kiranpal Pannu,0,0,2,0.0,2.219009129109238e-29,1.0,5.116302279183609e-28
427,Konstantin Kravchuk,0,0,0,0.9993307462762316,1.1997845016055229e-05,2.1437746759488157e-05,0.0006358181319927
428,Kris Van Wyk,1,0,0,0.9997240992119804,1.70888760195565e-05,0.0001196144186031,0.0001391974933966
429,Kristian Pless,1,0,0,0.9965252293019764,2.645136469918869e-17,0.0034747646454049,6.052618142486009e-09
430,Kristof Vliegen,1,0,0,0.9993385752531024,9.864511697788492e-09,0.0004245753911006,0.0002368394912855
431,Kyle Edmund,1,0,1,2.185624675450944e-16,0.9986156525714496,9.20205737251244e-06,0.0013751453711779
432,Kyrian Jacquet,1,0,0,0.9645762762965024,0.0325313597734814,0.000548218210679,0.0023441457193372
433,Laslo Djere,1,0,1,8.916752756666518e-05,0.9986646430411892,4.629270093110254e-05,0.0011998967303127
434,Laurent Lokoli,1,0,0,0.9983918411541006,4.911588963651628e-05,2.8099771462343907e-05,0.0015309431848006
435,Laurynas Grigelis,1,0,0,0.9996139819891208,2.051713590348664e-12,0.0002898266630347,9.61913457926187e-05
436,Leandro Riedi,1,0,3,6.675145827633038e-162,0.0001466328688171,0.0141305447889804,0.9857228223422017
437,Learner Tien,0,0,1,0.0002201809793094,0.9988232915992912,6.043409559207823e-06,0.0009504840118402
438,Leo Borg,0,0,0,0.9998957438297084,4.676867894762289e-12,1.1887475967849611e-05,9.236868964647958e-05
439,Leonardo Mayer,1,0,1,1.653252991008555e-16,0.9951584428968804,0.0001942961406858,0.0046472609624332
440,Li Tu,0,0,1,1.3851867878916814e-23,0.932733332413492,0.0008063830205846,0.0664602845659233
441,Liam Broady,0,0,1,0.4255545994885595,0.5727024808017795,3.843651918572454e-05,0.0017044831904752
442,Liam Draxl,1,2,0,0.9975878168629518,0.0021063317436557,5.046474314761162e-05,0.0002553866502445
443,Liang Chi Huang,3,0,0,0.9998796085605842,5.8181624484970635e-24,1.0901446034289369e-05,0.0001094899933807
444,Lleyton Hewitt,1,2,1,0.0246340728068979,0.9745696855543502,5.660888765262625e-06,0.0007905807499866
445,Lloyd Harris,1,2,1,2.530085712256549e-07,0.999535996270418,0.0002077503047633,0.0002560004162475
446,Lorenzo Giustino,1,0,3,0.0,1.935082369619896e-145,2.702003176327045e-05,0.999972979968237
447,Lorenzo Musetti,1,0,1,8.588526797362513e-54,0.9988645574748108,5.250881236457719e-06,0.0011301916439526
448,Lorenzo Sonego,1,2,1,6.551207533144676e-22,0.9997786252324924,6.749279000695803e-05,0.0001538819775005
449,Luca Nardi,0,0,3,0.0,8.434854445473339e-30,0.0056720111292121,0.9943279888707878
450,Luca Van Assche,1,2,1,3.540027372298731e-21,0.9777774088983268,3.673318689634193e-05,0.0221858579147768
451,Luca Vanni,1,2,2,8.479405235142449e-06,1.585168679897606e-09,0.9999915190095956,6.4164973638227685e-18
452,Lucas Catarina,0,0,3,0.0,4.085942004118877e-24,0.0032052199806565,0.9967947800193436
453,Lucas Pouille,1,0,1,2.5931465340983737e-147,0.9971492721397172,0.0003564125384323,0.0024943153218505
454,Luciano Darderi,1,2,3,0.0,4.874134423542603e-06,0.1179612335054166,0.8820338923601594
455,Lukas Klein,1,0,0,0.5866223165813615,1.824673974460677e-15,0.4133776834173741,1.262832018101468e-12
456,Lukas Lacko,1,0,1,6.004384954368977e-15,0.9947372354936862,0.0002761226465796,0.0049866418597282
457,Lukas Neumayer,3,0,0,0.977365778508498,0.0076610218168036,1.123590848164396e-05,0.0149619637662166
458,Lukas Rosol,1,0,0,0.96466706612012,0.0317619538586455,0.0002672847232513,0.0033036952979834
459,Lukasz Kubot,0,0,0,0.9406200256416334,0.0580579216424079,8.161810820897945e-05,0.0012404346077497
460,Mackenzie Mcdonald,1,0,1,0.108580660003592,0.8911267088203703,2.334759157408817e-05,0.0002692835844637
461,Magnus Norman,1,0,1,0.2007387495713354,0.7960935381825425,5.8013163086694514e-05,0.0031096990830354
462,Makoto Ochi,1,0,0,0.9999977984110414,3.788048210114509e-63,2.201587661109876e-06,1.2968709936225094e-12
463,Maks Kasnikowski,0,0,3,0.0,7.041512741130155e-07,0.0013627446278395,0.9986365512208862
464,Malek Jaziri,0,0,3,0.0,5.901893620100379e-20,0.0021658635525847,0.9978341364474156
465,Marat Safin,1,2,1,1.0948839246536213e-13,0.999885246324632,7.11010336845749e-05,4.365264157394199e-05
466,Marc Andrea Huesler,1,0,1,2.4507239328236432e-31,0.9988815763579494,0.0010859905664652,3.24330755852326e-05
467,Marc Gicquel,3,1,0,0.9958187862746388,4.7112020521430375e-11,7.95600765812187e-08,0.0041811341181721
468,Marc Lopez,3,0,0,0.9995173717194958,7.775560699708403e-14,1.541874351963097e-05,0.0004672095369066
469,Marc Polmans,0,0,3,0.0,0.0037690654914803,0.0053885910815024,0.9908423434270176
470,Marc Rosset,1,0,0,0.9256077974856244,0.0506412789688406,0.0237509082942366,1.525129777253456e-08
471,Marc Sieber,1,0,0,0.9999636225267772,3.669933180468644e-11,3.279328247711052e-05,3.5841540463302707e-06
472,Marcel Granollers,0,0,1,5.760785579491626e-07,0.9997520568911806,0.0002419274477144,5.439582546995001e-06
473,Marcelo Arevalo,3,0,3,0.0,2.0685909954666376e-11,0.0078019578475298,0.9921980421317846
474,Marcelo Rios,0,0,0,0.9611625623349273,0.0210040521166688,9.287027362050872e-05,0.0177405152747837
475,Marco Cecchinato,1,0,3,0.0,2.3679766767162063e-137,0.0006022649900776,0.9993977350099222
476,Marco Trungelliti,0,0,0,0.9957920315115172,0.0039999090283684,0.0001064790113662,0.0001015804487478
477,Marcos Baghdatis,1,2,1,0.0001441858227592,0.9978893091629532,1.2197816528724272e-05,0.0019543071977587
478,Marcos Daniel,2,0,2,0.0038821489113566,4.372657377279813e-15,0.9961178510886392,4.817799181122852e-32
479,Marcos Giron,1,0,1,0.0123183876071552,0.987258824235726,1.04455918530881e-05,0.0004123425652654
480,Marcus Willis,2,2,0,0.9961679177391258,2.4247793045505272e-05,0.0038078329343651,1.533463803350373e-09
481,Mardy Fish,1,2,1,0.0007224143864168,0.8681074485237547,0.1311691175465699,1.0195432587979969e-06
482,Mariano Navone,0,0,3,1.6430395065270258e-264,0.0153182848769182,0.0019526720027745,0.9827290431203072
483,Mariano Puerta,3,0,0,0.7762672773368505,0.2222031678794988,0.0001290845988858,0.0014004701847647
484,Mariano Zabaleta,3,0,3,0.0,7.727835781022434e-07,0.0273105041635149,0.9726887230529075
485,Marin Cilic,1,2,1,0.0043179069281806,0.995575890840438,2.905101723795876e-05,7.715121414357046e-05
486,Marinko Matosevic,0,0,0,0.9913638868592454,0.00823616982675,0.0003710653822902,2.887793171409823e-05
487,Mario Ancic,1,0,0,0.7804022548142556,3.078767471754033e-05,0.2195669575110258,4.421487825294252e-16
