,player,shot_type,shot_usage_pct,winner_pct,induced_forced_pct,unforced_pct,non_pt_ending_pct
12546,Marc Rosset,O,1.2269938650306749,100.0,0.0,0.0,0.0
12547,Marc Rosset,Ov,1.2269938650306749,100.0,0.0,0.0,0.0
12548,Marc Rosset,S,32.515337423312886,0.0,1.8867924528301887,1.8867924528301887,96.22641509433963
12549,Marc Rosset,Sl,32.515337423312886,0.0,1.8867924528301887,1.8867924528301887,96.22641509433963
12550,Marc Rosset,Total,100.0,9.202453987730062,3.6809815950920246,9.202453987730062,77.91411042944786
12551,Marc Rosset,V,4.294478527607362,28.57142857142857,0.0,0.0,71.42857142857143
12552,Marc Rosset,Vo,11.042944785276074,27.77777777777778,11.11111111111111,0.0,61.111111111111114
12553,Marc Rosset,Z,6.748466257668712,27.27272727272727,18.181818181818183,0.0,54.54545454545454
12554,Marc Sieber,B,36.015325670498086,7.446808510638298,3.1914893617021276,17.02127659574468,72.3404255319149
12555,Marc Sieber,Base,93.86973180076629,4.489795918367347,1.6326530612244898,13.061224489795919,80.81632653061224
12556,Marc Sieber,Bgs,43.67816091954023,6.140350877192982,2.631578947368421,15.789473684210526,75.43859649122807
12557,Marc Sieber,Bside,47.12643678160919,6.504065040650407,2.4390243902439024,17.073170731707318,73.98373983739837
12558,Marc Sieber,Dr,2.2988505747126435,16.666666666666664,0.0,33.33333333333333,50.0
12559,Marc Sieber,F,46.36015325670498,1.6528925619834711,0.8264462809917356,9.917355371900827,87.60330578512396
12560,Marc Sieber,Fgs,47.509578544061306,2.4193548387096775,0.8064516129032258,9.67741935483871,87.09677419354838
12561,Marc Sieber,Fside,52.87356321839081,7.971014492753622,0.7246376811594203,8.695652173913043,82.6086956521739
12562,Marc Sieber,Gs,82.37547892720306,4.186046511627907,1.8604651162790697,13.023255813953488,80.93023255813954
12563,Marc Sieber,L,0.38314176245210724,0.0,0.0,0.0,100.0
12564,Marc Sieber,Lo,0.38314176245210724,0.0,0.0,0.0,100.0
12565,Marc Sieber,Net,6.130268199233716,50.0,0.0,6.25,43.75
12566,Marc Sieber,O,2.2988505747126435,66.66666666666666,0.0,0.0,33.33333333333333
12567,Marc Sieber,Ov,2.2988505747126435,66.66666666666666,0.0,0.0,33.33333333333333
12568,Marc Sieber,R,1.1494252873563218,33.33333333333333,0.0,0.0,66.66666666666666
12569,Marc Sieber,S,7.662835249042145,0.0,0.0,10.0,90.0
12570,Marc Sieber,Sl,8.812260536398467,4.3478260869565215,0.0,8.695652173913043,86.95652173913044
12571,Marc Sieber,Total,100.0,7.2796934865900385,1.532567049808429,12.643678160919542,78.544061302682
12572,Marc Sieber,U,0.7662835249042145,50.0,0.0,0.0,50.0
12573,Marc Sieber,V,1.9157088122605364,60.0,0.0,0.0,40.0
12574,Marc Sieber,Vo,3.8314176245210727,40.0,0.0,10.0,50.0
12575,Marc Sieber,Y,1.532567049808429,0.0,0.0,50.0,50.0
12576,Marc Sieber,Z,1.9157088122605364,20.0,0.0,20.0,60.0
12577,Marcel Granollers,B,36.25235404896422,2.5974025974025974,3.506493506493506,7.2727272727272725,86.62337662337663
12578,Marcel Granollers,Base,93.17325800376648,3.1328954017180397,3.1328954017180397,7.4279939363314815,86.30621526023245
12579,Marcel Granollers,Bgs,52.259887005649716,2.2522522522522523,2.7927927927927927,7.027027027027027,87.92792792792793
12580,Marcel Granollers,Bside,57.29755178907722,5.341002465078061,3.533278553820871,6.573541495480691,84.55217748562038
12581,Marcel Granollers,Dr,0.9416195856873822,20.0,5.0,15.0,60.0
12582,Marcel Granollers,F,33.75706214689266,3.765690376569038,3.2078103207810322,8.507670850767084,84.51882845188284
12583,Marcel Granollers,Fgs,38.37099811676083,3.6809815950920246,2.8220858895705523,7.975460122699387,85.52147239263803
12584,Marcel Granollers,Fside,42.65536723163842,7.06401766004415,3.532008830022075,8.609271523178808,80.79470198675497
12585,Marcel Granollers,Gs,70.00941619585687,3.160726294552791,3.362474781439139,7.868190988567586,85.60860793544049
12586,Marcel Granollers,H,0.3766478342749529,37.5,12.5,12.5,37.5
12587,Marcel Granollers,Hv,0.800376647834275,29.411764705882355,17.647058823529413,5.88235294117647,47.05882352941176
12588,Marcel Granollers,I,0.423728813559322,22.22222222222222,22.22222222222222,0.0,55.55555555555556
12589,Marcel Granollers,L,0.847457627118644,5.555555555555555,22.22222222222222,5.555555555555555,66.66666666666666
12590,Marcel Granollers,Lo,1.60075329566855,8.823529411764707,20.588235294117645,2.941176470588235,67.64705882352942
12591,Marcel Granollers,M,0.7532956685499058,12.5,18.75,0.0,68.75
12592,Marcel Granollers,Net,6.779661016949152,46.52777777777778,9.027777777777777,7.638888888888889,36.80555555555556
12593,Marcel Granollers,O,1.1299435028248588,54.166666666666664,8.333333333333332,16.666666666666664,20.833333333333336
12594,Marcel Granollers,Ov,1.3182674199623352,46.42857142857143,7.142857142857142,14.285714285714285,32.142857142857146
12595,Marcel Granollers,P,0.18832391713747645,0.0,0.0,0.0,100.0
12596,Marcel Granollers,R,4.613935969868174,3.061224489795918,0.0,4.081632653061225,92.85714285714286
12597,Marcel Granollers,S,16.0075329566855,1.4705882352941175,1.1764705882352942,6.470588235294119,90.88235294117646
12598,Marcel Granollers,Sl,8.239171374764595,4.0,1.1428571428571428,6.2857142857142865,88.57142857142857
12599,Marcel Granollers,Total,100.0,6.073446327683616,3.531073446327684,7.43879472693032,82.95668549905838
12600,Marcel Granollers,U,0.2824858757062147,16.666666666666664,0.0,50.0,33.33333333333333
12601,Marcel Granollers,V,1.647834274952919,45.714285714285715,5.714285714285714,11.428571428571429,37.142857142857146
12602,Marcel Granollers,Vo,4.661016949152542,49.494949494949495,8.080808080808081,6.0606060606060606,36.36363636363637
12603,Marcel Granollers,Y,0.6591337099811676,21.428571428571427,7.142857142857142,0.0,71.42857142857143
12604,Marcel Granollers,Z,3.0131826741996233,51.5625,9.375,3.125,35.9375
12605,Marcelo Arevalo,B,32.10382513661202,2.127659574468085,4.25531914893617,10.212765957446807,83.40425531914893
12606,Marcelo Arevalo,Base,94.80874316939891,3.890489913544669,6.195965417867435,10.662824207492795,79.2507204610951
12607,Marcelo Arevalo,Bgs,35.24590163934426,1.937984496124031,3.875968992248062,9.689922480620156,84.49612403100775
12608,Marcelo Arevalo,Bside,37.84153005464481,3.2490974729241873,4.693140794223827,9.386281588447654,82.67148014440433
12609,Marcelo Arevalo,Dr,1.092896174863388,25.0,0.0,25.0,50.0
12610,Marcelo Arevalo,F,55.46448087431693,4.926108374384237,7.635467980295567,11.576354679802956,75.86206896551724
12611,Marcelo Arevalo,Fgs,57.377049180327866,4.761904761904762,7.6190476190476195,11.190476190476192,76.42857142857142
12612,Marcelo Arevalo,Fside,61.612021857923494,6.873614190687362,7.5388026607538805,11.529933481152993,74.05764966740577
12613,Marcelo Arevalo,Gs,87.56830601092896,3.9001560062402496,6.3962558502340086,11.076443057722308,78.62714508580343
12614,Marcelo Arevalo,L,0.4098360655737705,0.0,0.0,0.0,100.0
12615,Marcelo Arevalo,Lo,1.092896174863388,0.0,12.5,0.0,87.5
12616,Marcelo Arevalo,M,0.6830601092896175,0.0,20.0,0.0,80.0
