tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file,tourney_date_parsed,r_w_global_before,r_l_global_before,r_w_surface_before,r_l_surface_before
2013-339,Brisbane,Hard,28,A,20121230,5,103990,,,Tommy Robredo,R,180.0,ESP,30.6,105992,,Q,Ryan Harrison,R,185.0,USA,20.6,6-4 7-6(4),3,R32,96.0,6.0,0.0,64.0,50.0,43.0,8.0,11.0,1.0,1.0,4.0,1.0,68.0,39.0,26.0,20.0,11.0,0.0,1.0,114.0,495.0,69.0,710.0,atp_matches_2013.csv,2012-12-30,1675.3201382738953,1693.313256279935,1640.1381658404612,1669.8427202853234
2013-339,Brisbane,Hard,28,A,20121230,5,103990,,,Tommy Robredo,R,180.0,ESP,30.6,105992,,Q,Ryan Harrison,R,185.0,USA,20.6,6-4 7-6(4),3,R32,96.0,6.0,0.0,64.0,50.0,43.0,8.0,11.0,1.0,1.0,4.0,1.0,68.0,39.0,26.0,20.0,11.0,0.0,1.0,114.0,495.0,69.0,710.0,atp_matches_2013.csv,2012-12-30,1692.1480119836956,1676.4853825701348,1657.5027877683133,1652.4780983574713
2013-339,Brisbane,Hard,28,A,20121230,6,105453,5.0,,Kei Nishikori,R,178.0,JPN,23.0,104594,,,Marinko Matosevic,R,194.0,AUS,27.3,7-5 6-2,3,R32,102.0,2.0,0.0,72.0,45.0,29.0,17.0,10.0,4.0,5.0,3.0,1.0,70.0,37.0,25.0,13.0,10.0,3.0,7.0,19.0,1830.0,49.0,845.0,atp_matches_2013.csv,2012-12-30,1979.0670038430142,1643.3298407048467,1917.7594227875832,1593.239098246398
2013-339,Brisbane,Hard,28,A,20121230,6,105453,5.0,,Kei Nishikori,R,178.0,JPN,23.0,104594,,,Marinko Matosevic,R,194.0,AUS,27.3,7-5 6-2,3,R32,102.0,2.0,0.0,72.0,45.0,29.0,17.0,10.0,4.0,5.0,3.0,1.0,70.0,37.0,25.0,13.0,10.0,3.0,7.0,19.0,1830.0,49.0,845.0,atp_matches_2013.csv,2012-12-30,1988.5475171917851,1639.2832288696193,1928.2088997202293,1588.9586829445625
2013-339,Brisbane,Hard,28,A,20121230,7,104252,6.0,,Florian Mayer,R,190.0,GER,29.2,105053,,,Santiago Giraldo,R,188.0,COL,25.0,6-4 6-4,3,R32,65.0,6.0,1.0,50.0,33.0,27.0,14.0,10.0,0.0,0.0,3.0,0.0,54.0,40.0,30.0,7.0,10.0,0.0,2.0,28.0,1215.0,57.0,778.0,atp_matches_2013.csv,2012-12-30,1732.4676004912008,1711.6958848458903,1656.4927679089476,1697.7997760857024
2013-339,Brisbane,Hard,28,A,20121230,7,104252,6.0,,Florian Mayer,R,190.0,GER,29.2,105053,,,Santiago Giraldo,R,188.0,COL,25.0,6-4 6-4,3,R32,65.0,6.0,1.0,50.0,33.0,27.0,14.0,10.0,0.0,0.0,3.0,0.0,54.0,40.0,30.0,7.0,10.0,0.0,2.0,28.0,1215.0,57.0,778.0,atp_matches_2013.csv,2012-12-30,1738.638768977062,1696.6513196227584,1665.9643368113207,1679.9064305414133
2013-339,Brisbane,Hard,28,A,20121230,9,104268,,,Alejandro Falla,L,185.0,COL,29.1,105028,,Q,Jesse Levine,L,175.0,CAN,25.2,6-1 7-6(8),3,R32,78.0,11.0,1.0,59.0,46.0,40.0,8.0,10.0,0.0,0.0,5.0,2.0,74.0,45.0,29.0,16.0,9.0,8.0,10.0,54.0,809.0,104.0,530.0,atp_matches_2013.csv,2012-12-30,1724.0146752696762,1633.153340173644,1629.8150481021441,1517.8300486749683
2013-339,Brisbane,Hard,28,A,20121230,9,104268,,,Alejandro Falla,L,185.0,COL,29.1,105028,,Q,Jesse Levine,L,175.0,CAN,25.2,6-1 7-6(8),3,R32,78.0,11.0,1.0,59.0,46.0,40.0,8.0,10.0,0.0,0.0,5.0,2.0,74.0,45.0,29.0,16.0,9.0,8.0,10.0,54.0,809.0,104.0,530.0,atp_matches_2013.csv,2012-12-30,1729.668208849516,1621.2448063789775,1635.3837845905111,1506.81568114463
2013-339,Brisbane,Hard,28,A,20121230,10,103781,7.0,,Jurgen Melzer,L,183.0,AUT,31.6,106045,,Q,Denis Kudla,R,180.0,USA,20.3,2-6 6-4 6-4,3,R32,107.0,5.0,1.0,78.0,55.0,40.0,12.0,14.0,3.0,6.0,3.0,3.0,91.0,48.0,37.0,20.0,14.0,4.0,7.0,29.0,1177.0,137.0,402.0,atp_matches_2013.csv,2012-12-30,1715.5789190764003,1503.5834663849625,1680.2422487252284,1451.3196544629586
2013-339,Brisbane,Hard,28,A,20121230,10,103781,7.0,,Jurgen Melzer,L,183.0,AUT,31.6,106045,,Q,Denis Kudla,R,180.0,USA,20.3,2-6 6-4 6-4,3,R32,107.0,5.0,1.0,78.0,55.0,40.0,12.0,14.0,3.0,6.0,3.0,3.0,91.0,48.0,37.0,20.0,14.0,4.0,7.0,29.0,1177.0,137.0,402.0,atp_matches_2013.csv,2012-12-30,1733.5107789101507,1496.291436554599,1694.0626353972214,1444.5616656413633
2013-339,Brisbane,Hard,28,A,20121230,11,105676,,,David Goffin,R,180.0,BEL,22.0,105051,,WC,Matthew Ebden,R,188.0,AUS,25.0,6-2 6-2,3,R32,55.0,2.0,2.0,43.0,28.0,22.0,11.0,8.0,2.0,2.0,1.0,4.0,40.0,18.0,9.0,11.0,8.0,0.0,4.0,46.0,868.0,105.0,529.0,atp_matches_2013.csv,2012-12-30,1795.3574398324338,1659.8473040160789,1736.2927925909496,1624.9950698046398
2013-339,Brisbane,Hard,28,A,20121230,11,105676,,,David Goffin,R,180.0,BEL,22.0,105051,,WC,Matthew Ebden,R,188.0,AUS,25.0,6-2 6-2,3,R32,55.0,2.0,2.0,43.0,28.0,22.0,11.0,8.0,2.0,2.0,1.0,4.0,40.0,18.0,9.0,11.0,8.0,0.0,4.0,46.0,868.0,105.0,529.0,atp_matches_2013.csv,2012-12-30,1785.2728185935086,1649.7894748869476,1728.0416741168847,1613.9521075350426
2013-339,Brisbane,Hard,28,A,20121230,12,105777,,,Grigor Dimitrov,R,191.0,BUL,21.6,104548,,,Brian Baker,R,190.0,USA,27.6,6-3 7-6(8),3,R32,82.0,10.0,1.0,64.0,40.0,33.0,15.0,11.0,0.0,1.0,6.0,2.0,70.0,49.0,28.0,16.0,10.0,3.0,5.0,48.0,866.0,61.0,756.0,atp_matches_2013.csv,2012-12-30,1849.3053479762868,1633.8726335109257,1747.091606053849,1447.7045709337676
2013-339,Brisbane,Hard,28,A,20121230,12,105777,,,Grigor Dimitrov,R,191.0,BUL,21.6,104548,,,Brian Baker,R,190.0,USA,27.6,6-3 7-6(8),3,R32,82.0,10.0,1.0,64.0,40.0,33.0,15.0,11.0,0.0,1.0,6.0,2.0,70.0,49.0,28.0,16.0,10.0,3.0,5.0,48.0,866.0,61.0,756.0,atp_matches_2013.csv,2012-12-30,1900.8070567312639,1626.6914082341073,1803.9793106797538,1442.8587336382745
2013-339,Brisbane,Hard,28,A,20121230,13,104918,1.0,,Andy Murray,R,191.0,GBR,25.6,105357,,Q,John Millman,R,183.0,AUS,23.5,6-1 5-7 6-3,3,R16,126.0,7.0,3.0,98.0,70.0,49.0,13.0,14.0,8.0,10.0,2.0,5.0,82.0,47.0,33.0,15.0,14.0,6.0,11.0,3.0,8000.0,199.0,239.0,atp_matches_2013.csv,2012-12-30,2234.728970226736,1463.958770304518,2159.449338163227,1459.36327250793
2013-339,Brisbane,Hard,28,A,20121230,13,104918,1.0,,Andy Murray,R,191.0,GBR,25.6,105357,,Q,John Millman,R,183.0,AUS,23.5,6-1 5-7 6-3,3,R16,126.0,7.0,3.0,98.0,70.0,49.0,13.0,14.0,8.0,10.0,2.0,5.0,82.0,47.0,33.0,15.0,14.0,6.0,11.0,3.0,8000.0,199.0,239.0,atp_matches_2013.csv,2012-12-30,2246.1486662696257,1485.7005891166298,2171.1922506668693,1478.184688249826
2013-339,Brisbane,Hard,28,A,20121230,14,104797,,,Denis Istomin,R,185.0,UZB,26.3,103720,,WC,Lleyton Hewitt,R,180.0,AUS,31.8,7-5 7-5,3,R16,105.0,11.0,2.0,73.0,51.0,42.0,9.0,12.0,4.0,5.0,3.0,1.0,84.0,48.0,30.0,19.0,12.0,9.0,12.0,43.0,897.0,83.0,625.0,atp_matches_2013.csv,2012-12-30,1706.9362225998161,1793.3231050827824,1645.935945602073,1783.0614122138124
2013-339,Brisbane,Hard,28,A,20121230,14,104797,,,Denis Istomin,R,185.0,UZB,26.3,103720,,WC,Lleyton Hewitt,R,180.0,AUS,31.8,7-5 7-5,3,R16,105.0,11.0,2.0,73.0,51.0,42.0,9.0,12.0,4.0,5.0,3.0,1.0,84.0,48.0,30.0,19.0,12.0,9.0,12.0,43.0,897.0,83.0,625.0,atp_matches_2013.csv,2012-12-30,1725.2884320939606,1773.4248464163509,1666.2528817800587,1761.0552238485461
2013-339,Brisbane,Hard,28,A,20121230,15,105238,4.0,,Alexandr Dolgopolov,R,180.0,UKR,24.1,103813,,,Jarkko Nieminen,L,185.0,FIN,31.4,6-2 4-1 RET,3,R16,54.0,6.0,0.0,36.0,22.0,17.0,10.0,6.0,0.0,0.0,0.0,1.0,43.0,28.0,12.0,7.0,7.0,5.0,9.0,18.0,1855.0,41.0,927.0,atp_matches_2013.csv,2012-12-30,1852.2260840476079,1711.6720151946588,1789.3355394987614,1709.7364159748477
2013-339,Brisbane,Hard,28,A,20121230,15,105238,4.0,,Alexandr Dolgopolov,R,180.0,UKR,24.1,103813,,,Jarkko Nieminen,L,185.0,FIN,31.4,6-2 4-1 RET,3,R16,54.0,6.0,0.0,36.0,22.0,17.0,10.0,6.0,0.0,0.0,0.0,1.0,43.0,28.0,12.0,7.0,7.0,5.0,9.0,18.0,1855.0,41.0,927.0,atp_matches_2013.csv,2012-12-30,1851.5642128389493,1701.8133420062493,1791.2020360544907,1697.3392738103964
2013-339,Brisbane,Hard,28,A,20121230,16,105453,5.0,,Kei Nishikori,R,178.0,JPN,23.0,103990,,,Tommy Robredo,R,180.0,ESP,30.6,6-3 6-3,3,R16,86.0,1.0,1.0,53.0,34.0,25.0,13.0,9.0,0.0,0.0,4.0,2.0,60.0,29.0,20.0,14.0,9.0,8.0,11.0,19.0,1830.0,114.0,495.0,atp_matches_2013.csv,2012-12-30,1983.1136156782416,1707.4272094651628,1922.0398380894187,1673.2714084008448
2013-339,Brisbane,Hard,28,A,20121230,16,105453,5.0,,Kei Nishikori,R,178.0,JPN,23.0,103990,,,Tommy Robredo,R,180.0,ESP,30.6,6-3 6-3,3,R16,86.0,1.0,1.0,53.0,34.0,25.0,13.0,9.0,0.0,0.0,4.0,2.0,60.0,29.0,20.0,14.0,9.0,8.0,11.0,19.0,1830.0,114.0,495.0,atp_matches_2013.csv,2012-12-30,1996.5993242435582,1701.9933079516193,1936.0089222032639,1667.1023467700343
2013-339,Brisbane,Hard,28,A,20121230,17,104571,,,Marcos Baghdatis,R,183.0,CYP,27.5,104252,6.0,,Florian Mayer,R,190.0,GER,29.2,6-4 6-2,3,R16,71.0,15.0,2.0,55.0,35.0,29.0,9.0,9.0,4.0,5.0,1.0,0.0,65.0,40.0,24.0,11.0,9.0,6.0,10.0,36.0,1070.0,28.0,1215.0,atp_matches_2013.csv,2012-12-30,1913.9209459099966,1747.5121657143327,1853.2290568067438,1674.3861134532367
2013-339,Brisbane,Hard,28,A,20121230,17,104571,,,Marcos Baghdatis,R,183.0,CYP,27.5,104252,6.0,,Florian Mayer,R,190.0,GER,29.2,6-4 6-2,3,R16,71.0,15.0,2.0,55.0,35.0,29.0,9.0,9.0,4.0,5.0,1.0,0.0,65.0,40.0,24.0,11.0,9.0,6.0,10.0,36.0,1070.0,28.0,1215.0,atp_matches_2013.csv,2012-12-30,1927.3778736170646,1752.7145339461113,1865.572816488668,1682.6060495415693
2013-339,Brisbane,Hard,28,A,20121230,8,104571,,,Marcos Baghdatis,R,183.0,CYP,27.5,106093,,WC,Benjamin Mitchell,R,183.0,AUS,20.0,6-4 6-4,3,R32,77.0,5.0,1.0,60.0,35.0,30.0,14.0,10.0,4.0,4.0,5.0,1.0,57.0,35.0,28.0,10.0,10.0,0.0,2.0,36.0,1070.0,327.0,137.0,atp_matches_2013.csv,2012-12-30,1922.794342647267,1468.1712073108895,1861.6508334486598,1462.2961277447162
2013-339,Brisbane,Hard,28,A,20121230,8,104571,,,Marcos Baghdatis,R,183.0,CYP,27.5,106093,,WC,Benjamin Mitchell,R,183.0,AUS,20.0,6-4 6-4,3,R32,77.0,5.0,1.0,60.0,35.0,30.0,14.0,10.0,4.0,4.0,5.0,1.0,57.0,35.0,28.0,10.0,10.0,0.0,2.0,36.0,1070.0,327.0,137.0,atp_matches_2013.csv,2012-12-30,1924.9719736978989,1465.9935762602577,1864.5697630662505,1459.3771981271254
2013-339,Brisbane,Hard,28,A,20121230,18,104468,3.0,,Gilles Simon,R,183.0,FRA,28.0,104268,,,Alejandro Falla,L,185.0,COL,29.1,7-6(5) 7-6(5),3,R16,132.0,5.0,1.0,89.0,43.0,28.0,28.0,12.0,6.0,9.0,6.0,2.0,76.0,43.0,27.0,20.0,12.0,1.0,4.0,16.0,2165.0,54.0,809.0,atp_matches_2013.csv,2012-12-30,1981.7094345019968,1735.9232090643427,1916.0645244354903,1640.8294156324826
2013-339,Brisbane,Hard,28,A,20121230,18,104468,3.0,,Gilles Simon,R,183.0,FRA,28.0,104268,,,Alejandro Falla,L,185.0,COL,29.1,7-6(5) 7-6(5),3,R16,132.0,5.0,1.0,89.0,43.0,28.0,28.0,12.0,6.0,9.0,6.0,2.0,76.0,43.0,27.0,20.0,12.0,1.0,4.0,16.0,2165.0,54.0,809.0,atp_matches_2013.csv,2012-12-30,1968.3346027561201,1740.8311378976118,1902.093377734424,1645.7192349720376
2013-339,Brisbane,Hard,28,A,20121230,1,105357,,Q,John Millman,R,183.0,AUS,23.5,105147,,,Tatsuma Ito,R,180.0,JPN,24.6,6-4 6-1,3,R32,86.0,7.0,6.0,69.0,44.0,33.0,11.0,9.0,3.0,4.0,2.0,5.0,53.0,26.0,19.0,8.0,8.0,3.0,7.0,199.0,239.0,79.0,655.0,atp_matches_2013.csv,2012-12-30,1463.5845598837827,1603.4948411050789,1458.8044376757005,1533.3279001281878
2013-339,Brisbane,Hard,28,A,20121230,1,105357,,Q,John Millman,R,183.0,AUS,23.5,105147,,,Tatsuma Ito,R,180.0,JPN,24.6,6-4 6-1,3,R32,86.0,7.0,6.0,69.0,44.0,33.0,11.0,9.0,3.0,4.0,2.0,5.0,53.0,26.0,19.0,8.0,8.0,3.0,7.0,199.0,239.0,79.0,655.0,atp_matches_2013.csv,2012-12-30,1485.3037537405883,1581.3788118722318,1477.6030346534758,1513.9476495540623
2013-339,Brisbane,Hard,28,A,20121230,19,103781,7.0,,Jurgen Melzer,L,183.0,AUT,31.6,105676,,,David Goffin,R,180.0,BEL,22.0,6-4 7-6(4),3,R16,88.0,7.0,2.0,76.0,50.0,37.0,16.0,11.0,2.0,2.0,6.0,4.0,71.0,45.0,33.0,15.0,11.0,3.0,4.0,29.0,1177.0,46.0,868.0,atp_matches_2013.csv,2012-12-30,1713.3683285420943,1805.415268961565,1674.7685546535592,1747.3357548605468
2013-339,Brisbane,Hard,28,A,20121230,19,103781,7.0,,Jurgen Melzer,L,183.0,AUT,31.6,105676,,,David Goffin,R,180.0,BEL,22.0,6-4 7-6(4),3,R16,88.0,7.0,2.0,76.0,50.0,37.0,16.0,11.0,2.0,2.0,6.0,4.0,71.0,45.0,33.0,15.0,11.0,3.0,4.0,29.0,1177.0,46.0,868.0,atp_matches_2013.csv,2012-12-30,1740.0176808348353,1795.3317113975525,1700.21072533486,1738.968699096533
2013-339,Brisbane,Hard,28,A,20121230,25,104918,1.0,,Andy Murray,R,191.0,GBR,25.6,105453,5.0,,Kei Nishikori,R,178.0,JPN,23.0,6-4 2-0 RET,3,SF,45.0,4.0,1.0,30.0,21.0,17.0,5.0,6.0,1.0,2.0,1.0,0.0,34.0,18.0,10.0,7.0,6.0,2.0,5.0,3.0,8000.0,19.0,1830.0,atp_matches_2013.csv,2012-12-30,2238.3546128001194,1992.3267841437091,2162.7967104225086,1932.1845646516222
2013-339,Brisbane,Hard,28,A,20121230,25,104918,1.0,,Andy Murray,R,191.0,GBR,25.6,105453,5.0,,Kei Nishikori,R,178.0,JPN,23.0,6-4 2-0 RET,3,SF,45.0,4.0,1.0,30.0,21.0,17.0,5.0,6.0,1.0,2.0,1.0,0.0,34.0,18.0,10.0,7.0,6.0,2.0,5.0,3.0,8000.0,19.0,1830.0,atp_matches_2013.csv,2012-12-30,2246.545501645667,2001.559420461227,2171.7739042632197,1941.6211606271975
2013-339,Brisbane,Hard,28,A,20121230,22,105453,5.0,,Kei Nishikori,R,178.0,JPN,23.0,105238,4.0,,Alexandr Dolgopolov,R,180.0,UKR,24.1,6-4 7-6(3),3,QF,87.0,5.0,0.0,63.0,39.0,31.0,16.0,11.0,2.0,3.0,4.0,0.0,72.0,43.0,29.0,18.0,11.0,2.0,4.0,19.0,1830.0,18.0,1855.0,atp_matches_2013.csv,2012-12-30,1986.07877984649,1862.0847572360174,1925.478276594542,1801.7326816632126
2013-339,Brisbane,Hard,28,A,20121230,22,105453,5.0,,Kei Nishikori,R,178.0,JPN,23.0,105238,4.0,,Alexandr Dolgopolov,R,180.0,UKR,24.1,6-4 7-6(3),3,QF,87.0,5.0,0.0,63.0,39.0,31.0,16.0,11.0,2.0,3.0,4.0,0.0,72.0,43.0,29.0,18.0,11.0,2.0,4.0,19.0,1830.0,18.0,1855.0,atp_matches_2013.csv,2012-12-30,1995.2812087541415,1861.065470027561,1934.9008435630565,1802.9816753643177
2013-339,Brisbane,Hard,28,A,20121230,23,104571,,,Marcos Baghdatis,R,183.0,CYP,27.5,104468,3.0,,Gilles Simon,R,183.0,FRA,28.0,6-3 6-4,3,QF,82.0,6.0,2.0,62.0,32.0,25.0,16.0,10.0,4.0,5.0,3.0,2.0,52.0,32.0,19.0,11.0,9.0,3.0,6.0,36.0,1070.0,16.0,2165.0,atp_matches_2013.csv,2012-12-30,1907.7480416563612,1987.9644347168235,1846.1560387456302,1921.5101554774617
2013-339,Brisbane,Hard,28,A,20121230,23,104571,,,Marcos Baghdatis,R,183.0,CYP,27.5,104468,3.0,,Gilles Simon,R,183.0,FRA,28.0,6-3 6-4,3,QF,82.0,6.0,2.0,62.0,32.0,25.0,16.0,10.0,4.0,5.0,3.0,2.0,52.0,32.0,19.0,11.0,9.0,3.0,6.0,36.0,1070.0,16.0,2165.0,atp_matches_2013.csv,2012-12-30,1935.9497970846319,1975.1362424159697,1873.848117408531,1908.0473425733437
2013-339,Brisbane,Hard,28,A,20121230,24,105777,,,Grigor Dimitrov,R,191.0,BUL,21.6,103781,7.0,,Jurgen Melzer,L,183.0,AUT,31.6,6-3 6-2,3,QF,59.0,17.0,1.0,62.0,39.0,33.0,11.0,9.0,4.0,4.0,5.0,2.0,40.0,32.0,17.0,4.0,8.0,0.0,3.0,48.0,866.0,29.0,1177.0,atp_matches_2013.csv,2012-12-30,1872.5863719702832,1722.870948906764,1770.3936317804353,1687.0002375468237
2013-339,Brisbane,Hard,28,A,20121230,24,105777,,,Grigor Dimitrov,R,191.0,BUL,21.6,103781,7.0,,Jurgen Melzer,L,183.0,AUT,31.6,6-3 6-2,3,QF,59.0,17.0,1.0,62.0,39.0,33.0,11.0,9.0,4.0,4.0,5.0,2.0,40.0,32.0,17.0,4.0,8.0,0.0,3.0,48.0,866.0,29.0,1177.0,atp_matches_2013.csv,2012-12-30,1906.2818701832402,1758.54368011113,1807.536966603719,1717.9882287830735
2013-339,Brisbane,Hard,28,A,20121230,26,105777,,,Grigor Dimitrov,R,191.0,BUL,21.6,104571,,,Marcos Baghdatis,R,183.0,CYP,27.5,6-3 5-7 7-6(5),3,SF,149.0,12.0,3.0,113.0,72.0,57.0,21.0,17.0,7.0,9.0,4.0,3.0,113.0,69.0,53.0,21.0,16.0,6.0,8.0,48.0,866.0,36.0,1070.0,atp_matches_2013.csv,2012-12-30,1853.235141100457,1927.0992725261874,1749.1489059222904,1867.400764603775
2013-339,Brisbane,Hard,28,A,20121230,26,105777,,,Grigor Dimitrov,R,191.0,BUL,21.6,104571,,,Marcos Baghdatis,R,183.0,CYP,27.5,6-3 5-7 7-6(5),3,SF,149.0,12.0,3.0,113.0,72.0,57.0,21.0,17.0,7.0,9.0,4.0,3.0,113.0,69.0,53.0,21.0,16.0,6.0,8.0,48.0,866.0,36.0,1070.0,atp_matches_2013.csv,2012-12-30,1915.8607052935793,1953.7467861704588,1819.5020493871336,1891.4179830009682
2013-339,Brisbane,Hard,28,A,20121230,27,104918,1.0,,Andy Murray,R,191.0,GBR,25.6,105777,,,Grigor Dimitrov,R,191.0,BUL,21.6,7-6(0) 6-4,3,F,91.0,7.0,4.0,73.0,53.0,38.0,11.0,11.0,3.0,5.0,3.0,2.0,62.0,38.0,24.0,14.0,11.0,1.0,4.0,3.0,8000.0,48.0,866.0,atp_matches_2013.csv,2012-12-30,2235.103180647471,1856.4865732531052,2160.008172995457,1751.9374433493422
2013-339,Brisbane,Hard,28,A,20121230,27,104918,1.0,,Andy Murray,R,191.0,GBR,25.6,105777,,,Grigor Dimitrov,R,191.0,BUL,21.6,7-6(0) 6-4,3,F,91.0,7.0,4.0,73.0,53.0,38.0,11.0,11.0,3.0,5.0,3.0,2.0,62.0,38.0,24.0,14.0,11.0,1.0,4.0,3.0,8000.0,48.0,866.0,atp_matches_2013.csv,2012-12-30,2252.8237133527527,1933.5985411674992,2178.4942213273607,1838.7673983972375
