tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file,tourney_date_parsed,r_w_global_before,r_l_global_before,r_w_surface_before,r_l_surface_before
2003-451,Doha,Hard,32,A,20021230,6,103082,,Q,Markus Hantschk,R,188.0,GER,25.1,102202,,,Kenneth Carlsen,L,190.0,DEN,29.7,7-6(3) 6-1,3,R32,93.0,1.0,0.0,62.0,40.0,32.0,14.0,10.0,1.0,1.0,4.0,0.0,50.0,27.0,21.0,11.0,9.0,2.0,4.0,304.0,92.0,65.0,621.0,atp_matches_2003.csv,2002-12-30,1353.811738455208,1744.7885985289179,1377.931080896524,1739.7877831479316
2003-451,Doha,Hard,32,A,20021230,6,103082,,Q,Markus Hantschk,R,188.0,GER,25.1,102202,,,Kenneth Carlsen,L,190.0,DEN,29.7,7-6(3) 6-1,3,R32,93.0,1.0,0.0,62.0,40.0,32.0,14.0,10.0,1.0,1.0,4.0,0.0,50.0,27.0,21.0,11.0,9.0,2.0,4.0,304.0,92.0,65.0,621.0,atp_matches_2003.csv,2002-12-30,1373.0028326691304,1715.8380050258108,1398.5548846851375,1711.3320616900753
2003-451,Doha,Hard,32,A,20021230,7,103285,,,Radek Stepanek,R,185.0,CZE,24.0,103852,,,Feliciano Lopez,L,188.0,ESP,21.2,6-7(4) 6-3 6-2,3,R32,112.0,7.0,2.0,91.0,60.0,42.0,23.0,15.0,1.0,1.0,8.0,4.0,92.0,50.0,39.0,17.0,14.0,2.0,5.0,63.0,633.0,62.0,633.0,atp_matches_2003.csv,2002-12-30,1616.031739674248,1676.166050404309,1453.000967848213,1624.2463141016244
2003-451,Doha,Hard,32,A,20021230,7,103285,,,Radek Stepanek,R,185.0,CZE,24.0,103852,,,Feliciano Lopez,L,188.0,ESP,21.2,6-7(4) 6-3 6-2,3,R32,112.0,7.0,2.0,91.0,60.0,42.0,23.0,15.0,1.0,1.0,8.0,4.0,92.0,50.0,39.0,17.0,14.0,2.0,5.0,63.0,633.0,62.0,633.0,atp_matches_2003.csv,2002-12-30,1628.4588907850175,1657.4240887032438,1469.2857142243608,1600.9422787390881
2003-451,Doha,Hard,32,A,20021230,8,104022,6.0,,Mikhail Youzhny,R,183.0,RUS,20.5,103176,,,David Sanchez,R,183.0,ESP,24.6,4-6 6-4 6-4,3,R32,166.0,0.0,2.0,130.0,72.0,46.0,27.0,15.0,12.0,16.0,1.0,0.0,89.0,46.0,29.0,22.0,15.0,6.0,11.0,32.0,995.0,60.0,642.0,atp_matches_2003.csv,2002-12-30,1873.0438586424734,1598.3152908176426,1693.9810750348952,1289.9697072709955
2003-451,Doha,Hard,32,A,20021230,8,104022,6.0,,Mikhail Youzhny,R,183.0,RUS,20.5,103176,,,David Sanchez,R,183.0,ESP,24.6,4-6 6-4 6-4,3,R32,166.0,0.0,2.0,130.0,72.0,46.0,27.0,15.0,12.0,16.0,1.0,0.0,89.0,46.0,29.0,22.0,15.0,6.0,11.0,32.0,995.0,60.0,642.0,atp_matches_2003.csv,2002-12-30,1884.8174895845177,1592.8564704658938,1703.8489611966975,1287.1211100955816
2003-451,Doha,Hard,32,A,20021230,9,102148,8.0,,Fabrice Santoro,R,178.0,FRA,30.0,102456,,,Felix Mantilla,R,180.0,ESP,28.2,6-3 6-3,3,R32,78.0,0.0,3.0,62.0,36.0,25.0,14.0,9.0,6.0,7.0,0.0,7.0,63.0,44.0,24.0,7.0,9.0,3.0,7.0,35.0,955.0,55.0,680.0,atp_matches_2003.csv,2002-12-30,1689.9609212624086,1658.3433704081538,1732.3925664026042,1646.999587891863
2003-451,Doha,Hard,32,A,20021230,9,102148,8.0,,Fabrice Santoro,R,178.0,FRA,30.0,102456,,,Felix Mantilla,R,180.0,ESP,28.2,6-3 6-3,3,R32,78.0,0.0,3.0,62.0,36.0,25.0,14.0,9.0,6.0,7.0,0.0,7.0,63.0,44.0,24.0,7.0,9.0,3.0,7.0,35.0,955.0,55.0,680.0,atp_matches_2003.csv,2002-12-30,1704.5088853601599,1643.7954063104025,1744.5373916053388,1634.8547626891284
2003-451,Doha,Hard,32,A,20021230,10,103294,,Q,Christophe Rochus,R,170.0,BEL,24.0,103254,,WC,Yves Allegro,R,183.0,SUI,24.3,6-3 6-2,3,R32,60.0,0.0,3.0,52.0,39.0,27.0,8.0,9.0,1.0,3.0,6.0,6.0,49.0,26.0,14.0,7.0,8.0,3.0,8.0,143.0,258.0,232.0,130.0,atp_matches_2003.csv,2002-12-30,1461.246110515319,1527.0365485200446,1387.220025276375,1500.0
2003-451,Doha,Hard,32,A,20021230,10,103294,,Q,Christophe Rochus,R,170.0,BEL,24.0,103254,,WC,Yves Allegro,R,183.0,SUI,24.3,6-3 6-2,3,R32,60.0,0.0,3.0,52.0,39.0,27.0,8.0,9.0,1.0,3.0,6.0,6.0,49.0,26.0,14.0,7.0,8.0,3.0,8.0,143.0,258.0,232.0,130.0,atp_matches_2003.csv,2002-12-30,1480.2401711483549,1508.0424878870087,1408.238689427901,1478.9813358484741
2003-451,Doha,Hard,32,A,20021230,11,102271,,,Hicham Arazi,L,175.0,MAR,29.1,102184,,Q,David Prinosil,R,185.0,GER,29.8,6-2 6-3,3,R32,68.0,3.0,1.0,52.0,35.0,27.0,10.0,9.0,4.0,5.0,5.0,2.0,58.0,37.0,19.0,10.0,8.0,5.0,9.0,90.0,443.0,229.0,131.0,atp_matches_2003.csv,2002-12-30,1595.4198291684538,1455.6704507053628,1676.4103785345483,1409.1136552955631
2003-451,Doha,Hard,32,A,20021230,11,102271,,,Hicham Arazi,L,175.0,MAR,29.1,102184,,Q,David Prinosil,R,185.0,GER,29.8,6-2 6-3,3,R32,68.0,3.0,1.0,52.0,35.0,27.0,10.0,9.0,4.0,5.0,5.0,2.0,58.0,37.0,19.0,10.0,8.0,5.0,9.0,90.0,443.0,229.0,131.0,atp_matches_2003.csv,2002-12-30,1605.3101282008363,1445.7801516729803,1682.0656335211775,1403.458400308934
2003-451,Doha,Hard,32,A,20021230,12,101962,3.0,,Younes El Aynaoui,R,193.0,MAR,31.2,102369,,,Julien Boutter,R,190.0,FRA,28.7,6-4 6-4,3,R32,79.0,6.0,3.0,56.0,39.0,33.0,9.0,10.0,2.0,2.0,12.0,3.0,71.0,42.0,31.0,13.0,10.0,8.0,10.0,22.0,1435.0,77.0,513.0,atp_matches_2003.csv,2002-12-30,1639.3954981883787,1473.203215396567,1665.6858129442337,1464.1526884628317
2003-451,Doha,Hard,32,A,20021230,12,101962,3.0,,Younes El Aynaoui,R,193.0,MAR,31.2,102369,,,Julien Boutter,R,190.0,FRA,28.7,6-4 6-4,3,R32,79.0,6.0,3.0,56.0,39.0,33.0,9.0,10.0,2.0,2.0,12.0,3.0,71.0,42.0,31.0,13.0,10.0,8.0,10.0,22.0,1435.0,77.0,513.0,atp_matches_2003.csv,2002-12-30,1659.4864518919665,1464.3218243552717,1685.6404758459214,1456.5160209729406
2003-451,Doha,Hard,32,A,20021230,13,102905,,,Stefan Koubek,L,175.0,AUT,25.9,102765,7.0,,Nicolas Escude,R,185.0,FRA,26.7,7-6(5) 6-2,3,R32,92.0,6.0,2.0,62.0,36.0,29.0,15.0,10.0,1.0,2.0,7.0,1.0,84.0,59.0,34.0,11.0,10.0,5.0,8.0,54.0,685.0,34.0,960.0,atp_matches_2003.csv,2002-12-30,1441.2592214195977,1789.7676794406725,1412.0027514202743,1807.1312873857535
2003-451,Doha,Hard,32,A,20021230,13,102905,,,Stefan Koubek,L,175.0,AUT,25.9,102765,7.0,,Nicolas Escude,R,185.0,FRA,26.7,7-6(5) 6-2,3,R32,92.0,6.0,2.0,62.0,36.0,29.0,15.0,10.0,1.0,2.0,7.0,1.0,84.0,59.0,34.0,11.0,10.0,5.0,8.0,54.0,685.0,34.0,960.0,atp_matches_2003.csv,2002-12-30,1533.8508422058749,1761.561471769729,1510.7783890891278,1778.11539569245
2003-451,Doha,Hard,32,A,20021230,14,103166,,,Vladimir Voltchkov,R,180.0,BLR,24.7,102703,,,Hyung Taik Lee,R,180.0,KOR,26.9,6-4 3-6 7-5,3,R32,132.0,6.0,3.0,103.0,70.0,49.0,18.0,15.0,10.0,11.0,8.0,1.0,87.0,59.0,45.0,19.0,16.0,2.0,4.0,73.0,550.0,87.0,463.0,atp_matches_2003.csv,2002-12-30,1704.8805650302415,1518.2079450387396,1706.9814411152265,1467.4388363904632
2003-451,Doha,Hard,32,A,20021230,14,103166,,,Vladimir Voltchkov,R,180.0,BLR,24.7,102703,,,Hyung Taik Lee,R,180.0,KOR,26.9,6-4 3-6 7-5,3,R32,132.0,6.0,3.0,103.0,70.0,49.0,18.0,15.0,10.0,11.0,8.0,1.0,87.0,59.0,45.0,19.0,16.0,2.0,4.0,73.0,550.0,87.0,463.0,atp_matches_2003.csv,2002-12-30,1688.5931210956473,1510.062850215876,1688.2102548291007,1461.000986229018
2003-451,Doha,Hard,32,A,20021230,15,103714,,Q,Andreas Vinciguerra,L,180.0,SWE,21.8,102223,,WC,Karim Alami,R,185.0,MAR,29.6,2-6 6-4 6-1,3,R32,92.0,2.0,1.0,78.0,58.0,38.0,13.0,13.0,1.0,4.0,5.0,0.0,74.0,45.0,31.0,11.0,12.0,3.0,7.0,180.0,199.0,479.0,42.0,atp_matches_2003.csv,2002-12-30,1490.111028601051,1380.0107006382764,1527.5715987441301,1373.965388797314
2003-451,Doha,Hard,32,A,20021230,15,103714,,Q,Andreas Vinciguerra,L,180.0,SWE,21.8,102223,,WC,Karim Alami,R,185.0,MAR,29.6,2-6 6-4 6-1,3,R32,92.0,2.0,1.0,78.0,58.0,38.0,13.0,13.0,1.0,4.0,5.0,0.0,74.0,45.0,31.0,11.0,12.0,3.0,7.0,180.0,199.0,479.0,42.0,atp_matches_2003.csv,2002-12-30,1509.0765785575386,1368.9178360392561,1536.7869679989994,1364.6117147911352
2003-339,Adelaide,Hard,32,A,20021230,13,102437,,,Adrian Voinea,R,185.0,ROU,28.3,103694,7.0,,Olivier Rochus,R,168.0,BEL,21.9,6-1 4-6 7-6(4),3,R32,124.0,7.0,5.0,96.0,48.0,32.0,23.0,15.0,7.0,12.0,5.0,6.0,95.0,52.0,30.0,18.0,14.0,3.0,9.0,68.0,579.0,64.0,624.0,atp_matches_2003.csv,2002-12-30,1549.899837085853,1537.2198887016518,1583.606353802237,1430.2777612616146
2003-339,Adelaide,Hard,32,A,20021230,13,102437,,,Adrian Voinea,R,185.0,ROU,28.3,103694,7.0,,Olivier Rochus,R,168.0,BEL,21.9,6-1 4-6 7-6(4),3,R32,124.0,7.0,5.0,96.0,48.0,32.0,23.0,15.0,7.0,12.0,5.0,6.0,95.0,52.0,30.0,18.0,14.0,3.0,9.0,68.0,579.0,64.0,624.0,atp_matches_2003.csv,2002-12-30,1565.3161630009,1521.803562786605,1592.9706100209214,1420.9135050429302
2003-339,Adelaide,Hard,32,A,20021230,14,103297,,,Alex Kim,R,175.0,USA,24.0,102722,,,Attila Savolt,R,183.0,HUN,26.8,2-6 6-3 6-3,3,R32,65.0,7.0,2.0,85.0,52.0,35.0,13.0,13.0,5.0,9.0,5.0,3.0,71.0,48.0,28.0,11.0,13.0,1.0,6.0,118.0,338.0,95.0,414.0,atp_matches_2003.csv,2002-12-30,1435.4953681350778,1526.0881271384308,1436.1132625016548,1411.4378770460835
2003-339,Adelaide,Hard,32,A,20021230,14,103297,,,Alex Kim,R,175.0,USA,24.0,102722,,,Attila Savolt,R,183.0,HUN,26.8,2-6 6-3 6-3,3,R32,65.0,7.0,2.0,85.0,52.0,35.0,13.0,13.0,5.0,9.0,5.0,3.0,71.0,48.0,28.0,11.0,13.0,1.0,6.0,118.0,338.0,95.0,414.0,atp_matches_2003.csv,2002-12-30,1455.5752724521942,1506.0082228213143,1450.978825751131,1396.5723137966074
2003-339,Adelaide,Hard,32,A,20021230,15,102179,,,Antony Dupuis,R,185.0,FRA,29.8,103971,,,Karol Beck,R,180.0,SVK,20.7,6-4 6-3,3,R32,70.0,9.0,5.0,58.0,33.0,29.0,11.0,9.0,2.0,2.0,5.0,4.0,52.0,33.0,23.0,9.0,10.0,1.0,4.0,70.0,566.0,117.0,341.0,atp_matches_2003.csv,2002-12-30,1522.4941083855329,1460.9760559977237,1545.7396261166564,1467.1352835462576
2003-339,Adelaide,Hard,32,A,20021230,15,102179,,,Antony Dupuis,R,185.0,FRA,29.8,103971,,,Karol Beck,R,180.0,SVK,20.7,6-4 6-3,3,R32,70.0,9.0,5.0,58.0,33.0,29.0,11.0,9.0,2.0,2.0,5.0,4.0,52.0,33.0,23.0,9.0,10.0,1.0,4.0,70.0,566.0,117.0,341.0,atp_matches_2003.csv,2002-12-30,1535.6903370127272,1447.7798273705293,1558.180284691056,1454.694624971858
2003-339,Adelaide,Hard,32,A,20021230,16,103018,2.0,,Max Mirnyi,R,196.0,BLR,25.4,102999,,,Stefano Galvani,R,178.0,ITA,25.5,7-6(5) 6-2,3,R32,73.0,9.0,1.0,59.0,34.0,29.0,17.0,10.0,0.0,0.0,6.0,3.0,57.0,37.0,27.0,12.0,10.0,0.0,2.0,43.0,810.0,126.0,319.0,atp_matches_2003.csv,2002-12-30,1565.7970338538505,1476.988561732443,1569.8113675491657,1425.7785166967356
2003-339,Adelaide,Hard,32,A,20021230,16,103018,2.0,,Max Mirnyi,R,196.0,BLR,25.4,102999,,,Stefano Galvani,R,178.0,ITA,25.5,7-6(5) 6-2,3,R32,73.0,9.0,1.0,59.0,34.0,29.0,17.0,10.0,0.0,0.0,6.0,3.0,57.0,37.0,27.0,12.0,10.0,0.0,2.0,43.0,810.0,126.0,319.0,atp_matches_2003.csv,2002-12-30,1577.794056229194,1464.9915393570996,1579.5339668794816,1416.0559173664196
2003-339,Adelaide,Hard,32,A,20021230,17,101990,,,Richard Krajicek,R,196.0,NED,31.0,102644,,,Franco Squillari,L,183.0,ARG,27.3,6-4 6-3,3,R16,68.0,10.0,6.0,63.0,33.0,28.0,16.0,10.0,3.0,3.0,1.0,4.0,52.0,24.0,20.0,14.0,9.0,0.0,2.0,112.0,350.0,79.0,494.0,atp_matches_2003.csv,2002-12-30,1720.6982632042736,1610.5015025494808,1655.242651227869,1513.3270415908842
2003-339,Adelaide,Hard,32,A,20021230,17,101990,,,Richard Krajicek,R,196.0,NED,31.0,102644,,,Franco Squillari,L,183.0,ARG,27.3,6-4 6-3,3,R16,68.0,10.0,6.0,63.0,33.0,28.0,16.0,10.0,3.0,3.0,1.0,4.0,52.0,24.0,20.0,14.0,9.0,0.0,2.0,112.0,350.0,79.0,494.0,atp_matches_2003.csv,2002-12-30,1745.9291286558791,1622.1427356968263,1683.9305947446567,1526.9052230051082
2003-339,Adelaide,Hard,32,A,20021230,18,103408,,,Brian Vahaly,R,183.0,USA,23.4,102434,8.0,,Vincent Spadea,R,183.0,USA,28.4,7-6(1) 6-2,3,R16,85.0,0.0,3.0,64.0,46.0,33.0,8.0,10.0,1.0,3.0,2.0,5.0,68.0,41.0,25.0,10.0,10.0,2.0,6.0,102.0,386.0,67.0,586.0,atp_matches_2003.csv,2002-12-30,1546.6875377497408,1562.4447169519065,1540.2144410614344,1483.935723232357
2003-339,Adelaide,Hard,32,A,20021230,18,103408,,,Brian Vahaly,R,183.0,USA,23.4,102434,8.0,,Vincent Spadea,R,183.0,USA,28.4,7-6(1) 6-2,3,R16,85.0,0.0,3.0,64.0,46.0,33.0,8.0,10.0,1.0,3.0,2.0,5.0,68.0,41.0,25.0,10.0,10.0,2.0,6.0,102.0,386.0,67.0,586.0,atp_matches_2003.csv,2002-12-30,1554.8137928227443,1545.7195691449558,1542.9445921006416,1470.5050216242016
2003-339,Adelaide,Hard,32,A,20021230,19,104019,,Q,Kristof Vliegen,R,193.0,BEL,20.5,103157,,Q,Arvind Parmar,R,193.0,GBR,24.7,6-2 6-2,3,R16,51.0,3.0,0.0,43.0,29.0,21.0,12.0,8.0,0.0,0.0,0.0,3.0,47.0,26.0,16.0,9.0,8.0,2.0,6.0,164.0,222.0,170.0,214.0,atp_matches_2003.csv,2002-12-30,1521.0884783161296,1468.9714549939604,1519.5815033719077,1430.5983988602288
2003-339,Adelaide,Hard,32,A,20021230,19,104019,,Q,Kristof Vliegen,R,193.0,BEL,20.5,103157,,Q,Arvind Parmar,R,193.0,GBR,24.7,6-2 6-2,3,R16,51.0,3.0,0.0,43.0,29.0,21.0,12.0,8.0,0.0,0.0,0.0,3.0,47.0,26.0,16.0,9.0,8.0,2.0,6.0,164.0,222.0,170.0,214.0,atp_matches_2003.csv,2002-12-30,1534.7062418789346,1455.3536914311553,1531.5709879580306,1418.608914274106
2003-339,Adelaide,Hard,32,A,20021230,31,103786,,,Nikolay Davydenko,R,178.0,RUS,21.5,104019,,Q,Kristof Vliegen,R,193.0,BEL,20.5,6-2 7-6(3),3,F,76.0,0.0,1.0,70.0,53.0,34.0,13.0,10.0,2.0,3.0,5.0,2.0,60.0,41.0,30.0,7.0,10.0,1.0,4.0,81.0,487.0,164.0,222.0,atp_matches_2003.csv,2002-12-30,1585.5578756934544,1547.1141651087844,1495.412069285398,1542.5447641504218
2003-339,Adelaide,Hard,32,A,20021230,31,103786,,,Nikolay Davydenko,R,178.0,RUS,21.5,104019,,Q,Kristof Vliegen,R,193.0,BEL,20.5,6-2 7-6(3),3,F,76.0,0.0,1.0,70.0,53.0,34.0,13.0,10.0,2.0,3.0,5.0,2.0,60.0,41.0,30.0,7.0,10.0,1.0,4.0,81.0,487.0,164.0,222.0,atp_matches_2003.csv,2002-12-30,1667.2044327656188,1576.043883922194,1592.1692516258368,1564.7599308596234
2003-339,Adelaide,Hard,32,A,20021230,30,103786,,,Nikolay Davydenko,R,178.0,RUS,21.5,102437,,,Adrian Voinea,R,185.0,ROU,28.3,6-2 6-1,3,SF,57.0,6.0,0.0,46.0,32.0,20.0,9.0,7.0,1.0,2.0,1.0,3.0,54.0,27.0,11.0,9.0,8.0,3.0,9.0,81.0,487.0,68.0,579.0,atp_matches_2003.csv,2002-12-30,1599.7946674160519,1579.3227450075167,1513.569392343524,1601.637013746624
2003-339,Adelaide,Hard,32,A,20021230,30,103786,,,Nikolay Davydenko,R,178.0,RUS,21.5,102437,,,Adrian Voinea,R,185.0,ROU,28.3,6-2 6-1,3,SF,57.0,6.0,0.0,46.0,32.0,20.0,9.0,7.0,1.0,2.0,1.0,3.0,54.0,27.0,11.0,9.0,8.0,3.0,9.0,81.0,487.0,68.0,579.0,atp_matches_2003.csv,2002-12-30,1654.0878534115068,1590.7838228014473,1574.67192109667,1607.2814597853085
2003-339,Adelaide,Hard,32,A,20021230,29,104019,,Q,Kristof Vliegen,R,193.0,BEL,20.5,101990,,,Richard Krajicek,R,196.0,NED,31.0,7-6(1) 4-6 6-3,3,SF,111.0,6.0,3.0,109.0,62.0,47.0,26.0,16.0,5.0,6.0,24.0,7.0,94.0,44.0,38.0,27.0,15.0,2.0,3.0,164.0,222.0,112.0,350.0,atp_matches_2003.csv,2002-12-30,1532.877373386187,1756.4581150542979,1524.3874410922958,1693.1545150864595
2003-339,Adelaide,Hard,32,A,20021230,29,104019,,Q,Kristof Vliegen,R,193.0,BEL,20.5,101990,,,Richard Krajicek,R,196.0,NED,31.0,7-6(1) 4-6 6-3,3,SF,111.0,6.0,3.0,109.0,62.0,47.0,26.0,16.0,5.0,6.0,24.0,7.0,94.0,44.0,38.0,27.0,15.0,2.0,3.0,164.0,222.0,112.0,350.0,atp_matches_2003.csv,2002-12-30,1564.1482255488045,1731.3814822563897,1550.0195646213326,1669.9411182258825
2003-339,Adelaide,Hard,32,A,20021230,28,102437,,,Adrian Voinea,R,185.0,ROU,28.3,102179,,,Antony Dupuis,R,185.0,FRA,29.8,7-6(6) 6-4,3,QF,90.0,1.0,4.0,73.0,48.0,38.0,16.0,11.0,1.0,2.0,12.0,3.0,73.0,37.0,26.0,23.0,11.0,2.0,4.0,68.0,579.0,70.0,566.0,atp_matches_2003.csv,2002-12-30,1533.6668176689752,1538.7271278024107,1567.9038970342099,1561.4420828846835
2003-339,Adelaide,Hard,32,A,20021230,28,102437,,,Adrian Voinea,R,185.0,ROU,28.3,102179,,,Antony Dupuis,R,185.0,FRA,29.8,7-6(6) 6-4,3,QF,90.0,1.0,4.0,73.0,48.0,38.0,16.0,11.0,1.0,2.0,12.0,3.0,73.0,37.0,26.0,23.0,11.0,2.0,4.0,68.0,579.0,70.0,566.0,atp_matches_2003.csv,2002-12-30,1564.2644223201467,1547.7261486907892,1581.6660350651139,1569.550700133571
2003-339,Adelaide,Hard,32,A,20021230,27,103786,,,Nikolay Davydenko,R,178.0,RUS,21.5,103151,5.0,,Mariano Zabaleta,R,183.0,ARG,24.8,7-6(3) 6-1,3,QF,91.0,2.0,4.0,62.0,36.0,25.0,17.0,9.0,2.0,2.0,0.0,5.0,72.0,39.0,23.0,15.0,10.0,5.0,8.0,81.0,487.0,53.0,711.0,atp_matches_2003.csv,2002-12-30,1549.3778147941457,1516.4958477330797,1456.4483294659683,1441.8372543287724
2003-339,Adelaide,Hard,32,A,20021230,27,103786,,,Nikolay Davydenko,R,178.0,RUS,21.5,103151,5.0,,Mariano Zabaleta,R,183.0,ARG,24.8,7-6(3) 6-1,3,QF,91.0,2.0,4.0,62.0,36.0,25.0,17.0,9.0,2.0,2.0,0.0,5.0,72.0,39.0,23.0,15.0,10.0,5.0,8.0,81.0,487.0,53.0,711.0,atp_matches_2003.csv,2002-12-30,1614.852990103422,1521.8914306348136,1533.5403710250341,1448.7376303899837
