tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file,tourney_date_parsed,r_w_global_before,r_l_global_before,r_w_surface_before,r_l_surface_before
2022-8888,Atp Cup,Hard,16,A,20220103,294,134770,,,Casper Ruud,R,183.0,NOR,23.0,105583,,,Dusan Lajovic,R,183.0,SRB,31.5,6-3 7-5,3,RR,100.0,1.0,3.0,65.0,39.0,31.0,11.0,11.0,2.0,4.0,4.0,0.0,63.0,38.0,24.0,9.0,10.0,3.0,7.0,8.0,4160.0,33.0,1591.0,atp_matches_2022.csv,2022-01-03,2048.8422354169397,1639.7929496487595,1969.243078652127,1612.7551459348874
2022-8888,Atp Cup,Hard,16,A,20220103,294,134770,,,Casper Ruud,R,183.0,NOR,23.0,105583,,,Dusan Lajovic,R,183.0,SRB,31.5,6-3 7-5,3,RR,100.0,1.0,3.0,65.0,39.0,31.0,11.0,11.0,2.0,4.0,4.0,0.0,63.0,38.0,24.0,9.0,10.0,3.0,7.0,8.0,4160.0,33.0,1591.0,atp_matches_2022.csv,2022-01-03,2030.4285134215586,1603.0614130477768,1953.9713741208518,1565.8496052048433
2022-8888,Atp Cup,Hard,16,A,20220103,295,133430,,,Denis Shapovalov,L,185.0,CAN,22.7,126128,,,Roman Safiullin,R,185.0,RUS,24.4,6-4 5-7 6-4,3,SF,159.0,13.0,8.0,105.0,67.0,51.0,20.0,16.0,7.0,8.0,5.0,4.0,100.0,61.0,45.0,21.0,16.0,7.0,9.0,14.0,2475.0,167.0,409.0,atp_matches_2022.csv,2022-01-03,1833.4364760767235,1521.5639164735912,1764.7141471547336,1488.454949472368
2022-8888,Atp Cup,Hard,16,A,20220103,295,133430,,,Denis Shapovalov,L,185.0,CAN,22.7,126128,,,Roman Safiullin,R,185.0,RUS,24.4,6-4 5-7 6-4,3,SF,159.0,13.0,8.0,105.0,67.0,51.0,20.0,16.0,7.0,8.0,5.0,4.0,100.0,61.0,45.0,21.0,16.0,7.0,9.0,14.0,2475.0,167.0,409.0,atp_matches_2022.csv,2022-01-03,1853.5739254638315,1608.0729354444659,1789.195250098288,1568.609351249538
2022-8888,Atp Cup,Hard,16,A,20220103,296,106421,,,Daniil Medvedev,R,198.0,RUS,25.8,200000,,,Felix Auger Aliassime,R,193.0,CAN,21.4,6-4 6-0,3,SF,68.0,6.0,4.0,41.0,25.0,22.0,10.0,8.0,0.0,0.0,6.0,2.0,48.0,35.0,22.0,4.0,8.0,3.0,7.0,2.0,8640.0,11.0,3308.0,atp_matches_2022.csv,2022-01-03,2274.351684908702,1918.4002923173225,2248.1950889865407,1841.97394214291
2022-8888,Atp Cup,Hard,16,A,20220103,296,106421,,,Daniil Medvedev,R,198.0,RUS,25.8,200000,,,Felix Auger Aliassime,R,193.0,CAN,21.4,6-4 6-0,3,SF,68.0,6.0,4.0,41.0,25.0,22.0,10.0,8.0,0.0,0.0,6.0,2.0,48.0,35.0,22.0,4.0,8.0,3.0,7.0,2.0,8640.0,11.0,3308.0,atp_matches_2022.csv,2022-01-03,2236.0000181262685,1958.3147961862937,2202.9341594159278,1889.1150675959152
2022-8888,Atp Cup,Hard,16,A,20220103,283,105807,,,Pablo Carreno Busta,R,188.0,ESP,30.4,126214,,,Alejandro Tabilo,L,188.0,CHI,24.5,6-4 7-6(4),3,RR,112.0,1.0,6.0,71.0,43.0,32.0,13.0,11.0,3.0,6.0,6.0,6.0,81.0,52.0,34.0,12.0,11.0,6.0,10.0,20.0,2230.0,139.0,505.0,atp_matches_2022.csv,2022-01-03,1883.3771603574075,1576.5049486388357,1828.165519187345,1542.1448208355498
2022-8888,Atp Cup,Hard,16,A,20220103,283,105807,,,Pablo Carreno Busta,R,188.0,ESP,30.4,126214,,,Alejandro Tabilo,L,188.0,CHI,24.5,6-4 7-6(4),3,RR,112.0,1.0,6.0,71.0,43.0,32.0,13.0,11.0,3.0,6.0,6.0,6.0,81.0,52.0,34.0,12.0,11.0,6.0,10.0,20.0,2230.0,139.0,505.0,atp_matches_2022.csv,2022-01-03,1875.2365860267648,1571.8336423511284,1821.8551120583727,1536.9740384348947
2022-8888,Atp Cup,Hard,16,A,20220103,297,105807,,,Pablo Carreno Busta,R,188.0,ESP,30.4,126591,,,Jan Zielinski,R,180.0,POL,25.1,6-2 6-1,3,SF,53.0,6.0,0.0,45.0,33.0,25.0,8.0,8.0,0.0,0.0,2.0,1.0,38.0,27.0,17.0,1.0,7.0,4.0,8.0,20.0,2230.0,860.0,18.0,atp_matches_2022.csv,2022-01-03,1888.0484666451148,1500.0,1833.336301588,1500.0
2022-8888,Atp Cup,Hard,16,A,20220103,297,105807,,,Pablo Carreno Busta,R,188.0,ESP,30.4,126591,,,Jan Zielinski,R,180.0,POL,25.1,6-2 6-1,3,SF,53.0,6.0,0.0,45.0,33.0,25.0,8.0,8.0,0.0,0.0,2.0,1.0,38.0,27.0,17.0,1.0,7.0,4.0,8.0,20.0,2230.0,860.0,18.0,atp_matches_2022.csv,2022-01-03,1882.898467101728,1496.9037692800782,1830.8348600370086,1495.904281576538
2022-8888,Atp Cup,Hard,16,A,20220103,298,105138,,,Roberto Bautista Agut,R,183.0,ESP,33.7,128034,,,Hubert Hurkacz,R,196.0,POL,24.8,7-6(6) 2-6 7-6(5),3,SF,164.0,1.0,2.0,96.0,64.0,50.0,20.0,16.0,1.0,4.0,24.0,3.0,120.0,80.0,62.0,20.0,16.0,6.0,7.0,19.0,2260.0,9.0,3706.0,atp_matches_2022.csv,2022-01-03,1807.6115207425103,1919.9919293047953,1835.5159965067414,1896.2357376173854
2022-8888,Atp Cup,Hard,16,A,20220103,298,105138,,,Roberto Bautista Agut,R,183.0,ESP,33.7,128034,,,Hubert Hurkacz,R,196.0,POL,24.8,7-6(6) 2-6 7-6(5),3,SF,164.0,1.0,2.0,96.0,64.0,50.0,20.0,16.0,1.0,4.0,24.0,3.0,120.0,80.0,62.0,20.0,16.0,6.0,7.0,19.0,2260.0,9.0,3706.0,atp_matches_2022.csv,2022-01-03,1860.1430014456264,1941.4645716429443,1871.2661275343967,1919.5827260711155
2022-8888,Atp Cup,Hard,16,A,20220103,292,106426,,,Cristian Garin,R,185.0,CHI,25.5,105583,,,Dusan Lajovic,R,183.0,SRB,31.5,4-6 6-4 3-0 RET,3,RR,134.0,4.0,1.0,92.0,59.0,36.0,14.0,11.0,9.0,13.0,6.0,5.0,79.0,51.0,29.0,13.0,12.0,8.0,14.0,17.0,2353.0,33.0,1591.0,atp_matches_2022.csv,2022-01-03,1678.7846343384679,1637.0187179921495,1526.1119391850316,1609.1122850838597
2022-8888,Atp Cup,Hard,16,A,20220103,292,106426,,,Cristian Garin,R,185.0,CHI,25.5,105583,,,Dusan Lajovic,R,183.0,SRB,31.5,4-6 6-4 3-0 RET,3,RR,134.0,4.0,1.0,92.0,59.0,36.0,14.0,11.0,9.0,13.0,6.0,5.0,79.0,51.0,29.0,13.0,12.0,8.0,14.0,17.0,2353.0,33.0,1591.0,atp_matches_2022.csv,2022-01-03,1678.5131500623363,1616.2231994837289,1538.1167614711708,1583.9480566857205
2022-8888,Atp Cup,Hard,16,A,20220103,282,106421,,,Daniil Medvedev,R,198.0,RUS,25.8,126610,,,Matteo Berrettini,R,196.0,ITA,25.7,6-2 6-7(5) 6-4,3,RR,157.0,8.0,1.0,91.0,59.0,47.0,22.0,15.0,2.0,2.0,6.0,1.0,106.0,70.0,56.0,12.0,15.0,8.0,11.0,2.0,8640.0,7.0,4568.0,atp_matches_2022.csv,2022-01-03,2278.0045280653635,2049.4519843438197,2251.0108483116683,1928.0577032820122
2022-8888,Atp Cup,Hard,16,A,20220103,282,106421,,,Daniil Medvedev,R,198.0,RUS,25.8,126610,,,Matteo Berrettini,R,196.0,ITA,25.7,6-2 6-7(5) 6-4,3,RR,157.0,8.0,1.0,91.0,59.0,47.0,22.0,15.0,2.0,2.0,6.0,1.0,106.0,70.0,56.0,12.0,15.0,8.0,11.0,2.0,8640.0,7.0,4568.0,atp_matches_2022.csv,2022-01-03,2228.494587242118,2023.0169175647588,2197.8643900494003,1907.763642099595
2022-8888,Atp Cup,Hard,16,A,20220103,279,126128,,,Roman Safiullin,R,185.0,RUS,24.4,126239,,,Arthur Rinderknech,R,196.0,FRA,26.4,2-6 7-5 6-3,3,RR,145.0,2.0,7.0,122.0,73.0,46.0,23.0,15.0,15.0,19.0,15.0,3.0,84.0,54.0,40.0,10.0,14.0,3.0,7.0,167.0,409.0,58.0,1029.0,atp_matches_2022.csv,2022-01-03,1517.006276111446,1719.7630799666888,1483.0359062491414,1603.9211224673577
2022-8888,Atp Cup,Hard,16,A,20220103,279,126128,,,Roman Safiullin,R,185.0,RUS,24.4,126239,,,Arthur Rinderknech,R,196.0,FRA,26.4,2-6 7-5 6-3,3,RR,145.0,2.0,7.0,122.0,73.0,46.0,23.0,15.0,15.0,19.0,15.0,3.0,84.0,54.0,40.0,10.0,14.0,3.0,7.0,167.0,409.0,58.0,1029.0,atp_matches_2022.csv,2022-01-03,1564.9552307905617,1711.3819879777152,1528.121116233677,1603.2551885984658
2022-8888,Atp Cup,Hard,16,A,20220103,280,200005,,,Ugo Humbert,L,188.0,FRA,23.5,106421,,,Daniil Medvedev,R,198.0,RUS,25.8,6-7(5) 7-5 7-6(2),3,RR,175.0,1.0,2.0,123.0,75.0,48.0,30.0,18.0,6.0,9.0,14.0,7.0,123.0,69.0,54.0,25.0,18.0,10.0,14.0,35.0,1558.0,2.0,8640.0,atp_matches_2022.csv,2022-01-03,1793.5486886371414,2284.773879423484,1732.3486112467072,2255.324824344357
2022-8888,Atp Cup,Hard,16,A,20220103,280,200005,,,Ugo Humbert,L,188.0,FRA,23.5,106421,,,Daniil Medvedev,R,198.0,RUS,25.8,6-7(5) 7-5 7-6(2),3,RR,175.0,1.0,2.0,123.0,75.0,48.0,30.0,18.0,6.0,9.0,14.0,7.0,123.0,69.0,54.0,25.0,18.0,10.0,14.0,35.0,1558.0,2.0,8640.0,atp_matches_2022.csv,2022-01-03,1796.3207744158615,2258.402490892552,1733.5798098474625,2228.1091875184516
2022-8888,Atp Cup,Hard,16,A,20220103,256,106043,,,Diego Schwartzman,R,170.0,ARG,29.3,126774,,,Stefanos Tsitsipas,R,193.0,GRE,23.3,6-7(5) 6-3 6-3,3,RR,163.0,1.0,2.0,92.0,65.0,50.0,15.0,15.0,3.0,4.0,10.0,3.0,115.0,63.0,44.0,24.0,15.0,9.0,13.0,13.0,2625.0,4.0,6540.0,atp_matches_2022.csv,2022-01-03,1931.1922730707627,1932.2593989130883,1904.8639679647138,1869.2082812897459
2022-8888,Atp Cup,Hard,16,A,20220103,256,106043,,,Diego Schwartzman,R,170.0,ARG,29.3,126774,,,Stefanos Tsitsipas,R,193.0,GRE,23.3,6-7(5) 6-3 6-3,3,RR,163.0,1.0,2.0,92.0,65.0,50.0,15.0,15.0,3.0,4.0,10.0,3.0,115.0,63.0,44.0,24.0,15.0,9.0,13.0,13.0,2625.0,4.0,6540.0,atp_matches_2022.csv,2022-01-03,1937.0199063565603,1930.6526171819332,1907.1895977710396,1869.4306658701003
2022-8888,Atp Cup,Hard,16,A,20220103,255,105643,,,Federico Delbonis,L,193.0,ARG,31.2,133018,,,Michail Pervolarakis,R,193.0,GRE,25.5,7-6(5) 6-1,3,RR,91.0,2.0,2.0,59.0,41.0,29.0,11.0,10.0,0.0,1.0,1.0,3.0,58.0,29.0,23.0,10.0,9.0,2.0,5.0,44.0,1327.0,399.0,106.0,atp_matches_2022.csv,2022-01-03,1570.6045358512292,1413.9671216819913,1377.751270693027,1400.2429636417667
2022-8888,Atp Cup,Hard,16,A,20220103,255,105643,,,Federico Delbonis,L,193.0,ARG,31.2,133018,,,Michail Pervolarakis,R,193.0,GRE,25.5,7-6(5) 6-1,3,RR,91.0,2.0,2.0,59.0,41.0,29.0,11.0,10.0,0.0,1.0,1.0,3.0,58.0,29.0,23.0,10.0,9.0,2.0,5.0,44.0,1327.0,399.0,106.0,atp_matches_2022.csv,2022-01-03,1569.647662603514,1441.1045713333926,1409.7974137976723,1419.5430146111094
2022-8888,Atp Cup,Hard,16,A,20220103,254,126774,,,Stefanos Tsitsipas,R,193.0,GRE,23.3,105932,,,Nikoloz Basilashvili,R,185.0,GEO,29.8,4-1 RET,3,RR,33.0,5.0,2.0,21.0,12.0,10.0,4.0,3.0,0.0,0.0,1.0,1.0,13.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,6540.0,22.0,2101.0,atp_matches_2022.csv,2022-01-03,1916.2102561064835,1882.2790901864519,1854.8445460156304,1824.0622367487483
2022-8888,Atp Cup,Hard,16,A,20220103,254,126774,,,Stefanos Tsitsipas,R,193.0,GRE,23.3,105932,,,Nikoloz Basilashvili,R,185.0,GEO,29.8,4-1 RET,3,RR,33.0,5.0,2.0,21.0,12.0,10.0,4.0,3.0,0.0,0.0,1.0,1.0,13.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,6540.0,22.0,2101.0,atp_matches_2022.csv,2022-01-03,1914.9458088614365,1842.5888112802884,1855.1627151649545,1786.7558195322922
2022-8888,Atp Cup,Hard,16,A,20220103,253,133018,,,Michail Pervolarakis,R,193.0,GRE,25.5,106223,,,Aleksandre Metreveli,R,183.0,GEO,28.3,6-3 6-2,3,RR,68.0,6.0,2.0,54.0,33.0,25.0,15.0,9.0,0.0,0.0,0.0,3.0,45.0,23.0,13.0,11.0,8.0,2.0,5.0,399.0,106.0,570.0,55.0,atp_matches_2022.csv,2022-01-03,1404.728532704854,1485.7511469854605,1383.2086273949014,1471.3154288849018
2022-8888,Atp Cup,Hard,16,A,20220103,253,133018,,,Michail Pervolarakis,R,193.0,GRE,25.5,106223,,,Aleksandre Metreveli,R,183.0,GEO,28.3,6-3 6-2,3,RR,68.0,6.0,2.0,54.0,33.0,25.0,15.0,9.0,0.0,0.0,0.0,3.0,45.0,23.0,13.0,11.0,8.0,2.0,5.0,399.0,106.0,570.0,55.0,atp_matches_2022.csv,2022-01-03,1424.393563053801,1439.8430866193066,1403.181299199765,1411.0371880857042
2022-8888,Atp Cup,Hard,16,A,20220103,259,105554,,,Daniel Evans,R,175.0,GBR,31.6,104545,,,John Isner,R,208.0,USA,36.6,6-4 7-6(3),3,RR,94.0,4.0,2.0,56.0,34.0,30.0,19.0,11.0,0.0,0.0,16.0,1.0,68.0,48.0,34.0,12.0,11.0,6.0,7.0,25.0,1942.0,24.0,1991.0,atp_matches_2022.csv,2022-01-03,1776.8803771452815,1839.643862147773,1751.0261924662293,1794.727117498861
2022-8888,Atp Cup,Hard,16,A,20220103,259,105554,,,Daniel Evans,R,175.0,GBR,31.6,104545,,,John Isner,R,208.0,USA,36.6,6-4 7-6(3),3,RR,94.0,4.0,2.0,56.0,34.0,30.0,19.0,11.0,0.0,0.0,16.0,1.0,68.0,48.0,34.0,12.0,11.0,6.0,7.0,25.0,1942.0,24.0,1991.0,atp_matches_2022.csv,2022-01-03,1847.6950493307454,1791.2555116096498,1816.866023813162,1749.2916578853412
2022-8888,Atp Cup,Hard,16,A,20220103,260,126203,,,Taylor Fritz,R,196.0,USA,24.1,111815,,,Cameron Norrie,L,188.0,GBR,26.3,7-6(4) 3-6 6-1,3,RR,118.0,15.0,1.0,85.0,50.0,34.0,23.0,14.0,3.0,5.0,5.0,3.0,94.0,57.0,38.0,20.0,14.0,8.0,11.0,23.0,2050.0,12.0,2945.0,atp_matches_2022.csv,2022-01-03,1968.8599718037817,1939.2262094248972,1924.298280488953,1869.7083004803437
2022-8888,Atp Cup,Hard,16,A,20220103,260,126203,,,Taylor Fritz,R,196.0,USA,24.1,111815,,,Cameron Norrie,L,188.0,GBR,26.3,7-6(4) 3-6 6-1,3,RR,118.0,15.0,1.0,85.0,50.0,34.0,23.0,14.0,3.0,5.0,5.0,3.0,94.0,57.0,38.0,20.0,14.0,8.0,11.0,23.0,2050.0,12.0,2945.0,atp_matches_2022.csv,2022-01-03,2006.7632263480998,1890.7182749798274,1958.974333102311,1822.6114705202792
2022-8888,Atp Cup,Hard,16,A,20220103,262,126203,,,Taylor Fritz,R,196.0,USA,24.1,200000,,,Felix Auger Aliassime,R,193.0,CAN,21.4,6-7(6) 6-4 6-4,3,RR,147.0,12.0,2.0,90.0,50.0,39.0,30.0,16.0,1.0,1.0,9.0,2.0,94.0,56.0,43.0,24.0,16.0,4.0,6.0,23.0,2050.0,11.0,3308.0,atp_matches_2022.csv,2022-01-03,1983.4985863126885,1914.7474491606608,1937.8048045496994,1839.1581828177823
2022-8888,Atp Cup,Hard,16,A,20220103,262,126203,,,Taylor Fritz,R,196.0,USA,24.1,200000,,,Felix Auger Aliassime,R,193.0,CAN,21.4,6-7(6) 6-4 6-4,3,RR,147.0,12.0,2.0,90.0,50.0,39.0,30.0,16.0,1.0,1.0,9.0,2.0,94.0,56.0,43.0,24.0,16.0,4.0,6.0,23.0,2050.0,11.0,3308.0,atp_matches_2022.csv,2022-01-03,1991.3403778003699,1978.8022532179284,1944.3761131558501,1913.8586041796884
2022-8888,Atp Cup,Hard,16,A,20220103,263,105554,,,Daniel Evans,R,175.0,GBR,31.6,133430,,,Denis Shapovalov,L,185.0,CAN,22.7,6-4 6-4,3,RR,82.0,4.0,0.0,48.0,35.0,31.0,9.0,10.0,0.0,0.0,6.0,7.0,57.0,36.0,26.0,10.0,10.0,1.0,3.0,25.0,1942.0,14.0,2475.0,atp_matches_2022.csv,2022-01-03,1795.7397064624172,1837.9941164388688,1769.0281479404714,1770.1331903779603
