tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file,tourney_date_parsed,r_w_global_before,r_l_global_before,r_w_surface_before,r_l_surface_before
2024-0339,Brisbane,Hard,32,A,20240101,282,105870,,,Yannick Hanfmann,R,193.0,GER,32.1,200624,5.0,,Sebastian Korda,R,196.0,USA,23.4,7-5 6-4,3,R32,96.0,4.0,0.0,65.0,50.0,35.0,9.0,11.0,3.0,4.0,12.0,3.0,72.0,40.0,29.0,14.0,11.0,3.0,6.0,51.0,914.0,24.0,1530.0,atp_matches_2024.csv,2024-01-01,1645.0553417839353,1877.3591480503947,1495.9897404453254,1859.230286713961
2024-0339,Brisbane,Hard,32,A,20240101,282,105870,,,Yannick Hanfmann,R,193.0,GER,32.1,200624,5.0,,Sebastian Korda,R,196.0,USA,23.4,7-5 6-4,3,R32,96.0,4.0,0.0,65.0,50.0,35.0,9.0,11.0,3.0,4.0,12.0,3.0,72.0,40.0,29.0,14.0,11.0,3.0,6.0,51.0,914.0,24.0,1530.0,atp_matches_2024.csv,2024-01-01,1649.1086794357336,1852.0139626021996,1509.5248695034675,1830.74953625734
2024-0339,Brisbane,Hard,32,A,20240101,281,126128,,,Roman Safiullin,R,185.0,RUS,26.4,210097,3.0,,Ben Shelton,L,193.0,USA,21.2,6-3 6-7(5) 6-3,3,R32,157.0,8.0,6.0,95.0,50.0,44.0,28.0,16.0,5.0,5.0,12.0,6.0,103.0,69.0,53.0,16.0,14.0,9.0,11.0,39.0,1122.0,17.0,2145.0,atp_matches_2024.csv,2024-01-01,1866.0053703020144,1920.799351385653,1767.3491738391442,1877.2051422927254
2024-0339,Brisbane,Hard,32,A,20240101,281,126128,,,Roman Safiullin,R,185.0,RUS,26.4,210097,3.0,,Ben Shelton,L,193.0,USA,21.2,6-3 6-7(5) 6-3,3,R32,157.0,8.0,6.0,95.0,50.0,44.0,28.0,16.0,5.0,5.0,12.0,6.0,103.0,69.0,53.0,16.0,14.0,9.0,11.0,39.0,1122.0,17.0,2145.0,atp_matches_2024.csv,2024-01-01,1888.3941833359422,1902.2967098542053,1792.4811809827022,1856.30820376041
2024-0339,Brisbane,Hard,32,A,20240101,280,200615,,,Alexei Popyrin,R,196.0,AUS,24.4,106331,,,Christopher Oconnell,R,183.0,AUS,29.5,6-4 6-7(5) 7-6(4),3,R32,185.0,12.0,2.0,107.0,68.0,55.0,23.0,17.0,4.0,5.0,21.0,0.0,127.0,78.0,56.0,26.0,17.0,7.0,9.0,40.0,1084.0,68.0,780.0,atp_matches_2024.csv,2024-01-01,1730.9176090963501,1653.616607708312,1621.8325334760748,1592.9905539274619
2024-0339,Brisbane,Hard,32,A,20240101,280,200615,,,Alexei Popyrin,R,196.0,AUS,24.4,106331,,,Christopher Oconnell,R,183.0,AUS,29.5,6-4 6-7(5) 7-6(4),3,R32,185.0,12.0,2.0,107.0,68.0,55.0,23.0,17.0,4.0,5.0,21.0,0.0,127.0,78.0,56.0,26.0,17.0,7.0,9.0,40.0,1084.0,68.0,780.0,atp_matches_2024.csv,2024-01-01,1733.4308689690447,1641.118850992302,1626.9508860467163,1578.3157334956536
2024-0339,Brisbane,Hard,32,A,20240101,279,208286,,,Matteo Arnaldi,R,185.0,ITA,22.8,105916,,,Marton Fucsovics,R,188.0,HUN,31.8,6-7(5) 6-4 7-6(7),3,R32,187.0,6.0,2.0,122.0,66.0,48.0,39.0,17.0,2.0,2.0,11.0,1.0,101.0,61.0,47.0,30.0,17.0,1.0,2.0,44.0,1021.0,59.0,882.0,atp_matches_2024.csv,2024-01-01,1795.0256701068215,1746.3081029700609,1678.794356602383,1669.578701510393
2024-0339,Brisbane,Hard,32,A,20240101,279,208286,,,Matteo Arnaldi,R,185.0,ITA,22.8,105916,,,Marton Fucsovics,R,188.0,HUN,31.8,6-7(5) 6-4 7-6(7),3,R32,187.0,6.0,2.0,122.0,66.0,48.0,39.0,17.0,2.0,2.0,11.0,1.0,101.0,61.0,47.0,30.0,17.0,1.0,2.0,44.0,1021.0,59.0,882.0,atp_matches_2024.csv,2024-01-01,1788.1518815589316,1732.5370406736763,1677.7493851519594,1654.0029986090285
2024-0339,Brisbane,Hard,32,A,20240101,278,127760,,Q,Lukas Klein,R,193.0,SVK,25.7,202104,6.0,,Sebastian Baez,R,170.0,ARG,23.0,4-6 6-3 6-4,3,R32,134.0,9.0,2.0,83.0,51.0,38.0,18.0,15.0,3.0,5.0,3.0,2.0,115.0,92.0,53.0,14.0,14.0,11.0,14.0,170.0,359.0,28.0,1435.0,atp_matches_2024.csv,2024-01-01,1455.892885610369,1738.9228468284557,1440.3929054201856,1606.1016497092446
2024-0339,Brisbane,Hard,32,A,20240101,278,127760,,Q,Lukas Klein,R,193.0,SVK,25.7,202104,6.0,,Sebastian Baez,R,170.0,ARG,23.0,4-6 6-3 6-4,3,R32,134.0,9.0,2.0,83.0,51.0,38.0,18.0,15.0,3.0,5.0,3.0,2.0,115.0,92.0,53.0,14.0,14.0,11.0,14.0,170.0,359.0,28.0,1435.0,atp_matches_2024.csv,2024-01-01,1478.127721097804,1712.1687007307758,1456.4292285104625,1583.0009117231912
