tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file,tourney_date_parsed,r_w_global_before,r_l_global_before,r_w_surface_before,r_l_surface_before
2023-9900,United Cup,Hard,18,A,20230102,228,126610,5.0,,Matteo Berrettini,R,196.0,ITA,26.7,106329,11.0,,Thiago Monteiro,L,183.0,BRA,28.5,6-4 7-6(7),3,RR,115.0,15.0,1.0,64.0,43.0,38.0,14.0,11.0,0.0,0.0,4.0,2.0,72.0,43.0,31.0,20.0,11.0,1.0,2.0,16.0,2375.0,71.0,738.0,atp_matches_2023.csv,2023-01-02,1983.0700053822025,1552.10213903385,1905.2427321825437,1528.3610209377932
2023-9900,United Cup,Hard,18,A,20230102,227,207518,,,Lorenzo Musetti,R,185.0,ITA,20.8,200335,,,Felipe Meligeni Alves,R,185.0,BRA,24.8,6-3 6-4,3,RR,,9.0,1.0,55.0,31.0,22.0,15.0,10.0,1.0,3.0,1.0,2.0,50.0,33.0,19.0,8.0,9.0,0.0,4.0,23.0,1865.0,166.0,343.0,atp_matches_2023.csv,2023-01-02,1822.6142724250974,1502.1406964582184,1755.5992142627317,1494.2907787818626
2023-9900,United Cup,Hard,18,A,20230102,227,207518,,,Lorenzo Musetti,R,185.0,ITA,20.8,200335,,,Felipe Meligeni Alves,R,185.0,BRA,24.8,6-3 6-4,3,RR,,9.0,1.0,55.0,31.0,22.0,15.0,10.0,1.0,3.0,1.0,2.0,50.0,33.0,19.0,8.0,9.0,0.0,4.0,23.0,1865.0,166.0,343.0,atp_matches_2023.csv,2023-01-02,1826.9818013004735,1497.7731675828422,1761.4167540648139,1488.4732389797805
2023-9900,United Cup,Hard,18,A,20230102,247,126207,,,Frances Tiafoe,R,188.0,USA,24.9,207830,,,Tomas Machac,R,183.0,CZE,22.2,6-3 2-4 RET,3,RR,80.0,4.0,1.0,55.0,36.0,24.0,10.0,8.0,2.0,4.0,6.0,5.0,59.0,37.0,27.0,6.0,7.0,3.0,5.0,19.0,2000.0,97.0,580.0,atp_matches_2023.csv,2023-01-02,1942.61217121388,1641.8204053521804,1910.2053766382455,1633.2107862514158
2023-9900,United Cup,Hard,18,A,20230102,247,126207,,,Frances Tiafoe,R,188.0,USA,24.9,207830,,,Tomas Machac,R,183.0,CZE,22.2,6-3 2-4 RET,3,RR,80.0,4.0,1.0,55.0,36.0,24.0,10.0,8.0,2.0,4.0,6.0,5.0,59.0,37.0,27.0,6.0,7.0,3.0,5.0,19.0,2000.0,97.0,580.0,atp_matches_2023.csv,2023-01-02,1951.9667904594037,1637.007725367701,1918.6371526840612,1627.8107717726873
2023-9900,United Cup,Hard,18,A,20230102,224,126610,5.0,,Matteo Berrettini,R,196.0,ITA,26.7,134770,18.0,,Casper Ruud,R,183.0,NOR,24.0,6-4 6-4,3,RR,86.0,10.0,2.0,60.0,40.0,35.0,9.0,10.0,2.0,2.0,4.0,0.0,52.0,41.0,31.0,4.0,10.0,0.0,2.0,16.0,2375.0,3.0,5820.0,atp_matches_2023.csv,2023-01-02,1963.1381589000716,1993.4771141296458,1882.706191266617,1951.7603757888132
2023-9900,United Cup,Hard,18,A,20230102,224,126610,5.0,,Matteo Berrettini,R,196.0,ITA,26.7,134770,18.0,,Casper Ruud,R,183.0,NOR,24.0,6-4 6-4,3,RR,86.0,10.0,2.0,60.0,40.0,35.0,9.0,10.0,2.0,2.0,4.0,0.0,52.0,41.0,31.0,4.0,10.0,0.0,2.0,16.0,2375.0,3.0,5820.0,atp_matches_2023.csv,2023-01-02,1985.540776102125,1976.0834940314257,1908.5234528844537,1932.6215359540754
2023-9900,United Cup,Hard,18,A,20230102,220,134770,18.0,,Casper Ruud,R,183.0,NOR,24.0,106329,11.0,,Thiago Monteiro,L,183.0,BRA,28.5,6-3 6-2,3,RR,71.0,8.0,1.0,49.0,36.0,24.0,8.0,9.0,2.0,4.0,2.0,5.0,41.0,27.0,16.0,3.0,8.0,1.0,6.0,3.0,5820.0,71.0,738.0,atp_matches_2023.csv,2023-01-02,1991.0455044733378,1557.0719750740689,1949.0662306653217,1534.4528671424737
2023-9900,United Cup,Hard,18,A,20230102,220,134770,18.0,,Casper Ruud,R,183.0,NOR,24.0,106329,11.0,,Thiago Monteiro,L,183.0,BRA,28.5,6-3 6-2,3,RR,71.0,8.0,1.0,49.0,36.0,24.0,8.0,9.0,2.0,4.0,2.0,5.0,41.0,27.0,16.0,3.0,8.0,1.0,6.0,3.0,5820.0,71.0,738.0,atp_matches_2023.csv,2023-01-02,1960.5189104316603,1549.6313683139276,1915.5135544030938,1525.0803002358832
2023-9900,United Cup,Hard,18,A,20230102,219,200335,,,Felipe Meligeni Alves,R,185.0,BRA,24.8,126340,,,Viktor Durasovic,R,185.0,NOR,25.7,6-3 6-3,3,RR,87.0,5.0,0.0,59.0,41.0,31.0,11.0,9.0,1.0,1.0,11.0,5.0,73.0,41.0,28.0,11.0,9.0,3.0,6.0,166.0,343.0,343.0,143.0,atp_matches_2023.csv,2023-01-02,1486.490406071098,1478.895348718068,1479.0832003206856,1461.8618955389722
2023-9900,United Cup,Hard,18,A,20230102,219,200335,,,Felipe Meligeni Alves,R,185.0,BRA,24.8,126340,,,Viktor Durasovic,R,185.0,NOR,25.7,6-3 6-3,3,RR,87.0,5.0,0.0,59.0,41.0,31.0,11.0,9.0,1.0,1.0,11.0,5.0,73.0,41.0,28.0,11.0,9.0,3.0,6.0,166.0,343.0,343.0,143.0,atp_matches_2023.csv,2023-01-02,1493.5918347873096,1459.5877518804623,1482.9677371607947,1441.921591719839
