tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file,tourney_date_parsed,r_w_global_before,r_l_global_before,r_w_surface_before,r_l_surface_before
2014-339,Brisbane,Hard,28,A,20131229,22,104871,8.0,,Jeremy Chardy,R,188.0,FRA,26.8,105032,,WC,Sam Groth,R,193.0,AUS,26.1,7-5 6-4,3,QF,69.0,7.0,0.0,52.0,40.0,34.0,11.0,11.0,2.0,2.0,12.0,1.0,60.0,41.0,32.0,11.0,11.0,3.0,5.0,34.0,1175.0,172.0,307.0,atp_matches_2014.csv,2013-12-29,1728.8786680242088,1511.372361882929,1690.523138009722,1495.5909774338654
2014-339,Brisbane,Hard,28,A,20131229,22,104871,8.0,,Jeremy Chardy,R,188.0,FRA,26.8,105032,,WC,Sam Groth,R,193.0,AUS,26.1,7-5 6-4,3,QF,69.0,7.0,0.0,52.0,40.0,34.0,11.0,11.0,2.0,2.0,12.0,1.0,60.0,41.0,32.0,11.0,11.0,3.0,5.0,34.0,1175.0,172.0,307.0,atp_matches_2014.csv,2013-12-29,1776.3468269694295,1564.1219767460482,1730.466521742661,1549.0135427582363
2014-339,Brisbane,Hard,28,A,20131229,21,103819,1.0,,Roger Federer,R,185.0,SUI,32.3,104594,,,Marinko Matosevic,R,194.0,AUS,28.3,6-1 6-1,3,QF,58.0,9.0,1.0,41.0,25.0,21.0,9.0,7.0,3.0,3.0,3.0,5.0,54.0,30.0,16.0,7.0,7.0,4.0,9.0,6.0,4205.0,61.0,774.0,atp_matches_2014.csv,2013-12-29,2165.5243114198943,1791.2976219923378,2152.130882337559,1794.8017851874206
2014-339,Brisbane,Hard,28,A,20131229,21,103819,1.0,,Roger Federer,R,185.0,SUI,32.3,104594,,,Marinko Matosevic,R,194.0,AUS,28.3,6-1 6-1,3,QF,58.0,9.0,1.0,41.0,25.0,21.0,9.0,7.0,3.0,3.0,3.0,5.0,54.0,30.0,16.0,7.0,7.0,4.0,9.0,6.0,4205.0,61.0,774.0,atp_matches_2014.csv,2013-12-29,2122.4306133630316,1852.545787321753,2104.6069061617304,1853.2298527253377
2014-339,Brisbane,Hard,28,A,20131229,20,105453,2.0,,Kei Nishikori,R,178.0,JPN,24.0,105051,,,Matthew Ebden,R,188.0,AUS,26.0,6-2 6-4,3,R16,62.0,1.0,1.0,48.0,27.0,22.0,15.0,9.0,0.0,0.0,3.0,2.0,47.0,26.0,19.0,10.0,9.0,3.0,6.0,17.0,1915.0,68.0,706.0,atp_matches_2014.csv,2013-12-29,1909.0011651681089,1632.833139101856,1879.0882711873664,1611.398868343369
2014-339,Brisbane,Hard,28,A,20131229,20,105453,2.0,,Kei Nishikori,R,178.0,JPN,24.0,105051,,,Matthew Ebden,R,188.0,AUS,26.0,6-2 6-4,3,R16,62.0,1.0,1.0,48.0,27.0,22.0,15.0,9.0,0.0,0.0,3.0,2.0,47.0,26.0,19.0,10.0,9.0,3.0,6.0,17.0,1915.0,68.0,706.0,atp_matches_2014.csv,2013-12-29,1916.145232462522,1644.192306582101,1884.5399311462593,1619.3700972223223
2014-339,Brisbane,Hard,28,A,20131229,19,105227,,,Marin Cilic,R,198.0,CRO,25.2,105777,5.0,,Grigor Dimitrov,R,191.0,BUL,22.6,7-5 7-5,3,R16,96.0,16.0,4.0,77.0,47.0,40.0,16.0,12.0,5.0,5.0,8.0,1.0,72.0,42.0,32.0,16.0,12.0,4.0,6.0,37.0,1130.0,23.0,1520.0,atp_matches_2014.csv,2013-12-29,1916.9393425347284,1953.774185070362,1910.6427284717142,1905.553780358022
2014-339,Brisbane,Hard,28,A,20131229,19,105227,,,Marin Cilic,R,198.0,CRO,25.2,105777,5.0,,Grigor Dimitrov,R,191.0,BUL,22.6,7-5 7-5,3,R16,96.0,16.0,4.0,77.0,47.0,40.0,16.0,12.0,5.0,5.0,8.0,1.0,72.0,42.0,32.0,16.0,12.0,4.0,6.0,37.0,1130.0,23.0,1520.0,atp_matches_2014.csv,2013-12-29,1930.9385508604694,1958.6254036429764,1919.9013559785153,1904.708666189085
2014-339,Brisbane,Hard,28,A,20131229,18,105657,,Q,Marius Copil,R,191.0,ROU,23.2,104468,3.0,,Gilles Simon,R,183.0,FRA,29.0,7-5 6-3,3,R16,88.0,10.0,0.0,66.0,38.0,33.0,16.0,11.0,4.0,4.0,2.0,2.0,74.0,32.0,23.0,22.0,10.0,4.0,6.0,147.0,369.0,19.0,1790.0,atp_matches_2014.csv,2013-12-29,1550.9603296592982,1836.8439834543715,1540.0665883476145,1809.9780033140876
2014-339,Brisbane,Hard,28,A,20131229,18,105657,,Q,Marius Copil,R,191.0,ROU,23.2,104468,3.0,,Gilles Simon,R,183.0,FRA,29.0,7-5 6-3,3,R16,88.0,10.0,0.0,66.0,38.0,33.0,16.0,11.0,4.0,4.0,2.0,2.0,74.0,32.0,23.0,22.0,10.0,4.0,6.0,147.0,369.0,19.0,1790.0,atp_matches_2014.csv,2013-12-29,1588.617825801688,1810.0181868128232,1575.0686587889627,1783.5635224315704
2014-339,Brisbane,Hard,28,A,20131229,17,103720,,,Lleyton Hewitt,R,180.0,AUS,32.8,103852,6.0,,Feliciano Lopez,L,188.0,ESP,32.2,7-5 6-3,3,R16,99.0,11.0,2.0,80.0,43.0,33.0,20.0,11.0,9.0,10.0,8.0,8.0,62.0,36.0,29.0,9.0,10.0,3.0,6.0,60.0,780.0,28.0,1310.0,atp_matches_2014.csv,2013-12-29,1854.8113781229952,1850.7407144900883,1755.5002692506384,1780.0954878176444
2014-339,Brisbane,Hard,28,A,20131229,17,103720,,,Lleyton Hewitt,R,180.0,AUS,32.8,103852,6.0,,Feliciano Lopez,L,188.0,ESP,32.2,7-5 6-3,3,R16,99.0,11.0,2.0,80.0,43.0,33.0,20.0,11.0,9.0,10.0,8.0,8.0,62.0,36.0,29.0,9.0,10.0,3.0,6.0,60.0,780.0,28.0,1310.0,atp_matches_2014.csv,2013-12-29,1948.5168505411314,1856.152459320518,1862.0908585907764,1791.0689642870443
2014-339,Brisbane,Hard,28,A,20131229,16,104871,8.0,,Jeremy Chardy,R,188.0,FRA,26.8,103917,,,Nicolas Mahut,R,191.0,FRA,31.9,7-5 6-7(4) 6-3,3,R16,122.0,10.0,3.0,85.0,45.0,39.0,26.0,17.0,1.0,3.0,12.0,6.0,102.0,53.0,39.0,23.0,16.0,4.0,8.0,34.0,1175.0,50.0,918.0,atp_matches_2014.csv,2013-12-29,1735.9936294889048,1856.2445508413841,1698.3829239104625,1699.1448491766232
2014-339,Brisbane,Hard,28,A,20131229,16,104871,8.0,,Jeremy Chardy,R,188.0,FRA,26.8,103917,,,Nicolas Mahut,R,191.0,FRA,31.9,7-5 6-7(4) 6-3,3,R16,122.0,10.0,3.0,85.0,45.0,39.0,26.0,17.0,1.0,3.0,12.0,6.0,102.0,53.0,39.0,23.0,16.0,4.0,8.0,34.0,1175.0,50.0,918.0,atp_matches_2014.csv,2013-12-29,1779.7575434894459,1851.3558125520924,1735.4293804433983,1705.6433849794835
2014-339,Brisbane,Hard,28,A,20131229,15,105032,,WC,Sam Groth,R,193.0,AUS,26.1,105732,,LL,Pierre Hugues Herbert,R,188.0,FRA,22.7,4-6 7-6(3) 7-6(5),3,R16,146.0,18.0,7.0,113.0,62.0,49.0,27.0,17.0,5.0,8.0,8.0,6.0,110.0,68.0,51.0,22.0,17.0,3.0,5.0,172.0,307.0,151.0,344.0,atp_matches_2014.csv,2013-12-29,1504.257400418233,1544.6483683031654,1487.731191533125,1536.8333428097117
2014-339,Brisbane,Hard,28,A,20131229,15,105032,,WC,Sam Groth,R,193.0,AUS,26.1,105732,,LL,Pierre Hugues Herbert,R,188.0,FRA,22.7,4-6 7-6(3) 7-6(5),3,R16,146.0,18.0,7.0,113.0,62.0,49.0,27.0,17.0,5.0,8.0,8.0,6.0,110.0,68.0,51.0,22.0,17.0,3.0,5.0,172.0,307.0,151.0,344.0,atp_matches_2014.csv,2013-12-29,1556.8373792265888,1526.796630140444,1540.684666238582,1518.58704074731
2014-339,Brisbane,Hard,28,A,20131229,27,103720,,,Lleyton Hewitt,R,180.0,AUS,32.8,103819,1.0,,Roger Federer,R,185.0,SUI,32.3,6-1 4-6 6-3,3,F,127.0,4.0,4.0,101.0,50.0,40.0,26.0,13.0,9.0,10.0,13.0,0.0,86.0,55.0,38.0,14.0,13.0,7.0,11.0,60.0,780.0,6.0,4205.0,atp_matches_2014.csv,2013-12-29,1870.6239257122422,2168.850306701666,1772.6310326787693,2155.7581412175696
2014-339,Brisbane,Hard,28,A,20131229,27,103720,,,Lleyton Hewitt,R,180.0,AUS,32.8,103819,1.0,,Roger Federer,R,185.0,SUI,32.3,6-1 4-6 6-3,3,F,127.0,4.0,4.0,101.0,50.0,40.0,26.0,13.0,9.0,10.0,13.0,0.0,86.0,55.0,38.0,14.0,13.0,7.0,11.0,60.0,780.0,6.0,4205.0,atp_matches_2014.csv,2013-12-29,1917.3259607182167,2144.4073659587057,1825.805714569597,2129.120645475585
2014-339,Brisbane,Hard,28,A,20131229,14,104594,,,Marinko Matosevic,R,194.0,AUS,28.3,105023,,,Sam Querrey,R,198.0,USA,26.2,5-7 7-6(3) 6-4,3,R16,139.0,4.0,3.0,112.0,64.0,46.0,26.0,17.0,9.0,12.0,19.0,2.0,101.0,59.0,45.0,23.0,17.0,3.0,6.0,61.0,774.0,46.0,960.0,atp_matches_2014.csv,2013-12-29,1787.9716267105662,1848.3328553571303,1791.17452630741,1864.5668552575955
2014-339,Brisbane,Hard,28,A,20131229,14,104594,,,Marinko Matosevic,R,194.0,AUS,28.3,105023,,,Sam Querrey,R,198.0,USA,26.2,5-7 7-6(3) 6-4,3,R16,139.0,4.0,3.0,112.0,64.0,46.0,26.0,17.0,9.0,12.0,19.0,2.0,101.0,59.0,45.0,23.0,17.0,3.0,6.0,61.0,774.0,46.0,960.0,atp_matches_2014.csv,2013-12-29,1835.4860226634019,1858.532261501654,1835.7598713893744,1867.7703789288385
2014-339,Brisbane,Hard,28,A,20131229,13,103819,1.0,,Roger Federer,R,185.0,SUI,32.3,103813,,,Jarkko Nieminen,L,185.0,FIN,32.4,6-4 6-2,3,R16,68.0,9.0,0.0,56.0,34.0,27.0,14.0,9.0,4.0,4.0,1.0,4.0,63.0,35.0,21.0,14.0,9.0,1.0,4.0,6.0,4205.0,39.0,1090.0,atp_matches_2014.csv,2013-12-29,2141.7236815130445,1726.3725060610384,2126.9345100141713,1673.0380280655866
2014-339,Brisbane,Hard,28,A,20131229,13,103819,1.0,,Roger Federer,R,185.0,SUI,32.3,103813,,,Jarkko Nieminen,L,185.0,FIN,32.4,6-4 6-2,3,R16,68.0,9.0,0.0,56.0,34.0,27.0,14.0,9.0,4.0,4.0,1.0,4.0,63.0,35.0,21.0,14.0,9.0,1.0,4.0,6.0,4205.0,39.0,1090.0,atp_matches_2014.csv,2013-12-29,2119.222027346455,1738.0423042645252,2101.8742377068993,1689.955764145353
2014-339,Brisbane,Hard,28,A,20131229,1,103813,,,Jarkko Nieminen,L,185.0,FIN,32.4,105902,,WC,James Duckworth,R,183.0,AUS,21.9,6-2 6-3,3,R32,72.0,5.0,3.0,71.0,54.0,36.0,9.0,9.0,5.0,5.0,9.0,7.0,51.0,29.0,23.0,6.0,8.0,2.0,5.0,39.0,1090.0,136.0,425.0,atp_matches_2014.csv,2013-12-29,1723.6888216153773,1515.4432492331168,1670.8518926041727,1532.2373812689882
2014-339,Brisbane,Hard,28,A,20131229,1,103813,,,Jarkko Nieminen,L,185.0,FIN,32.4,105902,,WC,James Duckworth,R,183.0,AUS,21.9,6-2 6-3,3,R32,72.0,5.0,3.0,71.0,54.0,36.0,9.0,9.0,5.0,5.0,9.0,7.0,51.0,29.0,23.0,6.0,8.0,2.0,5.0,39.0,1090.0,136.0,425.0,atp_matches_2014.csv,2013-12-29,1731.1031018407182,1508.028969007776,1680.786889165466,1522.302384707695
2014-339,Brisbane,Hard,28,A,20131229,2,104594,,,Marinko Matosevic,R,194.0,AUS,28.3,103898,,,Julien Benneteau,R,185.0,FRA,32.0,5-7 6-4 7-6(4),3,R32,161.0,11.0,3.0,112.0,68.0,43.0,26.0,17.0,5.0,9.0,14.0,1.0,117.0,76.0,51.0,18.0,17.0,7.0,11.0,61.0,774.0,35.0,1160.0,atp_matches_2014.csv,2013-12-29,1806.7237303309962,1786.4513976284231,1810.5049771520369,1749.258943629471
2014-339,Brisbane,Hard,28,A,20131229,2,104594,,,Marinko Matosevic,R,194.0,AUS,28.3,103898,,,Julien Benneteau,R,185.0,FRA,32.0,5-7 6-4 7-6(4),3,R32,161.0,11.0,3.0,112.0,68.0,43.0,26.0,17.0,5.0,9.0,14.0,1.0,117.0,76.0,51.0,18.0,17.0,7.0,11.0,61.0,774.0,35.0,1160.0,atp_matches_2014.csv,2013-12-29,1821.7912129345211,1771.3839150248982,1823.7133497031175,1736.0505710783905
2014-339,Brisbane,Hard,28,A,20131229,12,105051,,,Matthew Ebden,R,188.0,AUS,26.0,104864,,LL,Alex Kuznetsov,R,183.0,USA,26.8,6-3 6-4,3,R32,73.0,5.0,7.0,61.0,40.0,32.0,6.0,10.0,1.0,3.0,4.0,1.0,56.0,43.0,24.0,7.0,9.0,6.0,10.0,68.0,706.0,142.0,397.0,atp_matches_2014.csv,2013-12-29,1627.411733040563,1456.2827530544753,1605.7541298955625,1385.39941594402
2014-339,Brisbane,Hard,28,A,20131229,12,105051,,,Matthew Ebden,R,188.0,AUS,26.0,104864,,LL,Alex Kuznetsov,R,183.0,USA,26.8,6-3 6-4,3,R32,73.0,5.0,7.0,61.0,40.0,32.0,6.0,10.0,1.0,3.0,4.0,1.0,56.0,43.0,24.0,7.0,9.0,6.0,10.0,68.0,706.0,142.0,397.0,atp_matches_2014.csv,2013-12-29,1636.1119404345418,1447.5825456604964,1612.778781253856,1378.3747645857263
2014-339,Brisbane,Hard,28,A,20131229,4,105032,,WC,Sam Groth,R,193.0,AUS,26.1,105992,,Q,Ryan Harrison,R,185.0,USA,21.6,7-6(3) 7-6(2),3,R32,95.0,23.0,2.0,70.0,51.0,46.0,10.0,12.0,1.0,1.0,5.0,4.0,86.0,59.0,43.0,15.0,12.0,4.0,4.0,172.0,307.0,100.0,549.0,atp_matches_2014.csv,2013-12-29,1522.1091385809545,1656.9425072399008,1505.9774935955265,1653.8471177096865
2014-339,Brisbane,Hard,28,A,20131229,4,105032,,WC,Sam Groth,R,193.0,AUS,26.1,105992,,Q,Ryan Harrison,R,185.0,USA,21.6,7-6(3) 7-6(2),3,R32,95.0,23.0,2.0,70.0,51.0,46.0,10.0,12.0,1.0,1.0,5.0,4.0,86.0,59.0,43.0,15.0,12.0,4.0,4.0,172.0,307.0,100.0,549.0,atp_matches_2014.csv,2013-12-29,1544.024422437357,1635.0272233834983,1528.4037356177532,1631.4208756874598
2014-339,Brisbane,Hard,28,A,20131229,5,103917,,,Nicolas Mahut,R,191.0,FRA,31.9,104997,,,Igor Sijsling,R,191.0,NED,26.3,3-6 6-4 6-4,3,R32,107.0,15.0,4.0,100.0,59.0,46.0,18.0,15.0,4.0,6.0,13.0,2.0,78.0,50.0,43.0,12.0,14.0,2.0,4.0,50.0,918.0,70.0,697.0,atp_matches_2014.csv,2013-12-29,1834.9178121853604,1658.770199206547,1683.109761277675,1588.8067208854259
2014-339,Brisbane,Hard,28,A,20131229,5,103917,,,Nicolas Mahut,R,191.0,FRA,31.9,104997,,,Igor Sijsling,R,191.0,NED,26.3,3-6 6-4 6-4,3,R32,107.0,15.0,4.0,100.0,59.0,46.0,18.0,15.0,4.0,6.0,13.0,2.0,78.0,50.0,43.0,12.0,14.0,2.0,4.0,50.0,918.0,70.0,697.0,atp_matches_2014.csv,2013-12-29,1843.4362211642117,1650.2517902276957,1694.8705420345154,1577.0459401285855
2014-339,Brisbane,Hard,28,A,20131229,11,105227,,,Marin Cilic,R,198.0,CRO,25.2,104797,,,Denis Istomin,R,185.0,UZB,27.3,6-7(3) 7-6(5) 6-4,3,R32,142.0,14.0,7.0,111.0,59.0,51.0,27.0,17.0,2.0,2.0,8.0,2.0,100.0,56.0,45.0,29.0,17.0,2.0,3.0,37.0,1130.0,45.0,965.0,atp_matches_2014.csv,2013-12-29,1934.6293226289924,1731.3502004788736,1926.4083905084194,1693.0434759234058
2014-339,Brisbane,Hard,28,A,20131229,11,105227,,,Marin Cilic,R,198.0,CRO,25.2,104797,,,Denis Istomin,R,185.0,UZB,27.3,6-7(3) 7-6(5) 6-4,3,R32,142.0,14.0,7.0,111.0,59.0,51.0,27.0,17.0,2.0,2.0,8.0,2.0,100.0,56.0,45.0,29.0,17.0,2.0,3.0,37.0,1130.0,45.0,965.0,atp_matches_2014.csv,2013-12-29,1942.20770643522,1723.771816672646,1933.031066863561,1686.4207995682643
2014-339,Brisbane,Hard,28,A,20131229,7,103852,6.0,,Feliciano Lopez,L,188.0,ESP,32.2,105062,,,Mikhail Kukushkin,R,183.0,KAZ,26.0,6-4 6-4,3,R32,75.0,13.0,3.0,55.0,30.0,24.0,14.0,10.0,1.0,3.0,4.0,2.0,58.0,28.0,12.0,19.0,10.0,2.0,6.0,28.0,1310.0,67.0,721.0,atp_matches_2014.csv,2013-12-29,1834.9281669008412,1724.1275787418301,1762.9647243895135,1735.099752077424
2014-339,Brisbane,Hard,28,A,20131229,7,103852,6.0,,Feliciano Lopez,L,188.0,ESP,32.2,105062,,,Mikhail Kukushkin,R,183.0,KAZ,26.0,6-4 6-4,3,R32,75.0,13.0,3.0,55.0,30.0,24.0,14.0,10.0,1.0,3.0,4.0,2.0,58.0,28.0,12.0,19.0,10.0,2.0,6.0,28.0,1310.0,67.0,721.0,atp_matches_2014.csv,2013-12-29,1845.9918347546106,1713.0639108880607,1777.6842393185075,1720.38023714843
2014-339,Brisbane,Hard,28,A,20131229,8,103720,,,Lleyton Hewitt,R,180.0,AUS,32.8,106423,,Q,Thanasi Kokkinakis,R,193.0,AUS,17.7,6-3 7-5,3,R32,101.0,4.0,1.0,62.0,32.0,27.0,16.0,10.0,3.0,4.0,8.0,5.0,76.0,45.0,29.0,15.0,11.0,11.0,15.0,60.0,780.0,628.0,41.0,atp_matches_2014.csv,2013-12-29,1897.7505509008633,1500.0,1801.4546638821676,1500.0
2014-339,Brisbane,Hard,28,A,20131229,8,103720,,,Lleyton Hewitt,R,180.0,AUS,32.8,106423,,Q,Thanasi Kokkinakis,R,193.0,AUS,17.7,6-3 7-5,3,R32,101.0,4.0,1.0,62.0,32.0,27.0,16.0,10.0,3.0,4.0,8.0,5.0,76.0,45.0,29.0,15.0,11.0,11.0,15.0,60.0,780.0,628.0,41.0,atp_matches_2014.csv,2013-12-29,1942.5112993304674,1497.056482258683,1853.0521223382832,1495.2029021269493
2014-339,Brisbane,Hard,28,A,20131229,10,105777,5.0,,Grigor Dimitrov,R,191.0,BUL,22.6,104898,,,Robin Haase,R,191.0,NED,26.7,6-2 6-3,3,R32,58.0,6.0,1.0,43.0,23.0,21.0,15.0,9.0,0.0,0.0,2.0,1.0,56.0,39.0,24.0,8.0,8.0,5.0,8.0,23.0,1520.0,43.0,977.0,atp_matches_2014.csv,2013-12-29,1936.084204976098,1841.8753354908526,1889.788118321317,1690.5649719624782
2014-339,Brisbane,Hard,28,A,20131229,10,105777,5.0,,Grigor Dimitrov,R,191.0,BUL,22.6,104898,,,Robin Haase,R,191.0,NED,26.7,6-2 6-3,3,R32,58.0,6.0,1.0,43.0,23.0,21.0,15.0,9.0,0.0,0.0,2.0,1.0,56.0,39.0,24.0,8.0,8.0,5.0,8.0,23.0,1520.0,43.0,977.0,atp_matches_2014.csv,2013-12-29,1947.8490183182155,1830.110522148735,1897.5023675792522,1682.850722704543
2014-339,Brisbane,Hard,28,A,20131229,6,104871,8.0,,Jeremy Chardy,R,188.0,FRA,26.8,105173,,,Adrian Mannarino,L,180.0,FRA,25.5,7-6(4) 7-5,3,R32,109.0,10.0,2.0,76.0,50.0,34.0,15.0,12.0,4.0,7.0,4.0,3.0,88.0,54.0,31.0,17.0,12.0,5.0,9.0,34.0,1175.0,59.0,784.0,atp_matches_2014.csv,2013-12-29,1757.3203681449286,1617.6602919125385,1714.4180118094107,1532.4837471277406
2014-339,Brisbane,Hard,28,A,20131229,6,104871,8.0,,Jeremy Chardy,R,188.0,FRA,26.8,105173,,,Adrian Mannarino,L,180.0,FRA,25.5,7-6(4) 7-5,3,R32,109.0,10.0,2.0,76.0,50.0,34.0,15.0,12.0,4.0,7.0,4.0,3.0,88.0,54.0,31.0,17.0,12.0,5.0,9.0,34.0,1175.0,59.0,784.0,atp_matches_2014.csv,2013-12-29,1767.2141803778134,1607.7664796796537,1722.7298304374926,1524.1719284996586
2014-339,Brisbane,Hard,28,A,20131229,3,105023,,,Sam Querrey,R,198.0,USA,26.2,104098,7.0,,Dmitry Tursunov,R,185.0,RUS,31.0,7-5 6-4,3,R32,77.0,18.0,1.0,58.0,40.0,36.0,7.0,11.0,2.0,3.0,4.0,0.0,63.0,40.0,26.0,12.0,11.0,6.0,9.0,46.0,960.0,29.0,1244.0,atp_matches_2014.csv,2013-12-29,1829.5807517367002,1811.485845574943,1845.2364044129686,1750.937725595441
2014-339,Brisbane,Hard,28,A,20131229,3,105023,,,Sam Querrey,R,198.0,USA,26.2,104098,7.0,,Dmitry Tursunov,R,185.0,RUS,31.0,7-5 6-4,3,R32,77.0,18.0,1.0,58.0,40.0,36.0,7.0,11.0,2.0,3.0,4.0,0.0,63.0,40.0,26.0,12.0,11.0,6.0,9.0,46.0,960.0,29.0,1244.0,atp_matches_2014.csv,2013-12-29,1844.7482031297366,1796.3183941819066,1856.9973719283144,1739.1767580800952
