tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file,tourney_date_parsed,r_w_global_before,r_l_global_before,r_w_surface_before,r_l_surface_before
2002-891,Chennai,Hard,32,A,20011231,16,102563,2.0,,Thomas Johansson,R,180.0,SWE,26.7,102730,,,Ivo Heuberger,R,188.0,SUI,25.8,6-4 6-4,3,R32,99.0,5.0,3.0,64.0,27.0,23.0,20.0,10.0,2.0,3.0,1.0,1.0,64.0,22.0,17.0,19.0,10.0,1.0,4.0,18.0,1375.0,112.0,367.0,atp_matches_2002.csv,2001-12-31,1818.4064105145462,1480.9286090157166,1724.9653700257825,1465.659423725216
2002-891,Chennai,Hard,32,A,20011231,16,102563,2.0,,Thomas Johansson,R,180.0,SWE,26.7,102730,,,Ivo Heuberger,R,188.0,SUI,25.8,6-4 6-4,3,R32,99.0,5.0,3.0,64.0,27.0,23.0,20.0,10.0,2.0,3.0,1.0,1.0,64.0,22.0,17.0,19.0,10.0,1.0,4.0,18.0,1375.0,112.0,367.0,atp_matches_2002.csv,2001-12-31,1774.6052775953526,1476.9172841349277,1688.4754672834904,1459.7868137040577
2002-891,Chennai,Hard,32,A,20011231,15,103694,,,Olivier Rochus,R,168.0,BEL,20.9,103114,,,Martin Lee,L,180.0,GBR,23.9,6-4 6-3,3,R32,58.0,2.0,0.0,49.0,34.0,29.0,11.0,10.0,0.0,0.0,3.0,2.0,56.0,30.0,25.0,11.0,9.0,2.0,4.0,114.0,366.0,105.0,399.0,atp_matches_2002.csv,2001-12-31,1413.2160716942337,1524.4413707646902,1345.1492354639643,1415.3439728647943
2002-891,Chennai,Hard,32,A,20011231,15,103694,,,Olivier Rochus,R,168.0,BEL,20.9,103114,,,Martin Lee,L,180.0,GBR,23.9,6-4 6-3,3,R32,58.0,2.0,0.0,49.0,34.0,29.0,11.0,10.0,0.0,0.0,3.0,2.0,56.0,30.0,25.0,11.0,9.0,2.0,4.0,114.0,366.0,105.0,399.0,atp_matches_2002.csv,2001-12-31,1427.6121615924815,1503.487348330958,1357.060816182111,1396.1546627469108
2002-891,Chennai,Hard,32,A,20011231,14,102911,,,Andrei Stoliarov,R,178.0,RUS,24.9,102233,,WC,Leander Paes,R,178.0,IND,28.5,6-3 6-1,3,R32,55.0,6.0,2.0,46.0,19.0,15.0,18.0,8.0,0.0,0.0,5.0,1.0,40.0,22.0,12.0,10.0,8.0,1.0,5.0,81.0,510.0,299.0,108.0,atp_matches_2002.csv,2001-12-31,1458.3148322329682,1566.3822741608983,1429.779169806989,1538.2275541957606
2002-891,Chennai,Hard,32,A,20011231,14,102911,,,Andrei Stoliarov,R,178.0,RUS,24.9,102233,,WC,Leander Paes,R,178.0,IND,28.5,6-3 6-1,3,R32,55.0,6.0,2.0,46.0,19.0,15.0,18.0,8.0,0.0,0.0,5.0,1.0,40.0,22.0,12.0,10.0,8.0,1.0,5.0,81.0,510.0,299.0,108.0,atp_matches_2002.csv,2001-12-31,1449.247272136976,1545.5601021979774,1422.9957527305653,1517.3894379536166
2002-891,Chennai,Hard,32,A,20011231,13,103387,,,Paradorn Srichaphan,R,185.0,THA,22.5,103018,5.0,,Max Mirnyi,R,196.0,BLR,24.4,6-3 6-3,3,R32,83.0,3.0,2.0,73.0,38.0,25.0,20.0,9.0,3.0,4.0,4.0,3.0,61.0,25.0,17.0,16.0,9.0,5.0,9.0,120.0,354.0,35.0,1015.0,atp_matches_2002.csv,2001-12-31,1433.808323389304,1821.4883468288645,1431.0024029766216,1840.088819840215
2002-891,Chennai,Hard,32,A,20011231,13,103387,,,Paradorn Srichaphan,R,185.0,THA,22.5,103018,5.0,,Max Mirnyi,R,196.0,BLR,24.4,6-3 6-3,3,R32,83.0,3.0,2.0,73.0,38.0,25.0,20.0,9.0,3.0,4.0,4.0,3.0,61.0,25.0,17.0,16.0,9.0,5.0,9.0,120.0,354.0,35.0,1015.0,atp_matches_2002.csv,2001-12-31,1578.8056178893346,1792.5905141174385,1575.1862203750864,1810.86250997773
2002-891,Chennai,Hard,32,A,20011231,12,102318,4.0,,Andrei Pavel,R,183.0,ROU,27.9,102548,,LL,Juan Antonio Marin,R,175.0,CRC,26.8,6-3 6-2,3,R32,61.0,8.0,1.0,53.0,37.0,28.0,13.0,9.0,3.0,3.0,2.0,1.0,50.0,29.0,17.0,10.0,8.0,1.0,4.0,28.0,1105.0,130.0,305.0,atp_matches_2002.csv,2001-12-31,1658.6721170621931,1529.3381024041641,1755.888667827416,1430.6858573891047
2002-891,Chennai,Hard,32,A,20011231,12,102318,4.0,,Andrei Pavel,R,183.0,ROU,27.9,102548,,LL,Juan Antonio Marin,R,175.0,CRC,26.8,6-3 6-2,3,R32,61.0,8.0,1.0,53.0,37.0,28.0,13.0,9.0,3.0,3.0,2.0,1.0,50.0,29.0,17.0,10.0,8.0,1.0,4.0,28.0,1105.0,130.0,305.0,atp_matches_2002.csv,2001-12-31,1657.2766594422098,1519.0334784857212,1732.8174593885124,1426.4199882030525
