tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file,tourney_date_parsed,r_w_global_before,r_l_global_before,r_w_surface_before,r_l_surface_before
2021-0499,Delray Beach,Hard,32,A,20210104,271,106329,,,Thiago Monteiro,L,183.0,BRA,26.5,105064,,,Thomaz Bellucci,L,188.0,BRA,33.0,6-3 7-5,3,R32,100.0,2.0,1.0,67.0,38.0,28.0,16.0,10.0,8.0,9.0,3.0,3.0,69.0,42.0,25.0,12.0,11.0,2.0,6.0,84.0,820.0,281.0,185.0,atp_matches_2021.csv,2021-01-04,1632.8885941110752,1542.9954400112085,1406.8137141027828,1598.3666078309807
2021-0499,Delray Beach,Hard,32,A,20210104,271,106329,,,Thiago Monteiro,L,183.0,BRA,26.5,105064,,,Thomaz Bellucci,L,188.0,BRA,33.0,6-3 7-5,3,R32,100.0,2.0,1.0,67.0,38.0,28.0,16.0,10.0,8.0,9.0,3.0,3.0,69.0,42.0,25.0,12.0,11.0,2.0,6.0,84.0,820.0,281.0,185.0,atp_matches_2021.csv,2021-01-04,1633.1955630038135,1531.0452057745715,1426.100733253389,1574.342303669174
2021-0499,Delray Beach,Hard,32,A,20210104,300,128034,4.0,,Hubert Hurkacz,R,196.0,POL,23.8,200624,,,Sebastian Korda,R,196.0,USA,20.5,6-3 6-3,3,F,71.0,4.0,0.0,50.0,38.0,27.0,7.0,9.0,0.0,1.0,1.0,5.0,55.0,33.0,20.0,9.0,9.0,1.0,5.0,35.0,1518.0,119.0,566.0,atp_matches_2021.csv,2021-01-04,1712.40435339739,1598.6497388253292,1646.9353932440772,1444.8181447048703
2021-0499,Delray Beach,Hard,32,A,20210104,300,128034,4.0,,Hubert Hurkacz,R,196.0,POL,23.8,200624,,,Sebastian Korda,R,196.0,USA,20.5,6-3 6-3,3,F,71.0,4.0,0.0,50.0,38.0,27.0,7.0,9.0,0.0,1.0,1.0,5.0,55.0,33.0,20.0,9.0,9.0,1.0,5.0,35.0,1518.0,119.0,566.0,atp_matches_2021.csv,2021-01-04,1765.1928408108924,1707.4526488458832,1688.0012738967077,1584.0825723182547
2021-0499,Delray Beach,Hard,32,A,20210104,299,128034,4.0,,Hubert Hurkacz,R,196.0,POL,23.8,106328,,Q,Christian Harrison,R,180.0,USA,26.6,7-6(4) 6-4,3,SF,97.0,7.0,1.0,70.0,44.0,30.0,15.0,11.0,2.0,3.0,5.0,4.0,70.0,46.0,29.0,13.0,11.0,3.0,5.0,35.0,1518.0,789.0,22.0,atp_matches_2021.csv,2021-01-04,1723.3452570752174,1492.5928362110299,1654.5525277098186,1466.9390370027058
2021-0499,Delray Beach,Hard,32,A,20210104,299,128034,4.0,,Hubert Hurkacz,R,196.0,POL,23.8,106328,,Q,Christian Harrison,R,180.0,USA,26.6,7-6(4) 6-4,3,SF,97.0,7.0,1.0,70.0,44.0,30.0,15.0,11.0,2.0,3.0,5.0,4.0,70.0,46.0,29.0,13.0,11.0,3.0,5.0,35.0,1518.0,789.0,22.0,atp_matches_2021.csv,2021-01-04,1778.5580191991344,1589.2637203239353,1699.3534232493173,1552.018467735346
2021-0499,Delray Beach,Hard,32,A,20210104,294,200624,,,Sebastian Korda,R,196.0,USA,20.5,104545,2.0,,John Isner,R,208.0,USA,35.6,6-3 4-6 6-3,3,QF,111.0,5.0,4.0,81.0,49.0,40.0,19.0,14.0,5.0,6.0,13.0,1.0,83.0,60.0,39.0,12.0,14.0,4.0,7.0,119.0,566.0,25.0,1850.0,atp_matches_2021.csv,2021-01-04,1587.7088351475018,1765.4302572717954,1437.201010239129,1762.5919878918442
2021-0499,Delray Beach,Hard,32,A,20210104,294,200624,,,Sebastian Korda,R,196.0,USA,20.5,104545,2.0,,John Isner,R,208.0,USA,35.6,6-3 4-6 6-3,3,QF,111.0,5.0,4.0,81.0,49.0,40.0,19.0,14.0,5.0,6.0,13.0,1.0,83.0,60.0,39.0,12.0,14.0,4.0,7.0,119.0,566.0,25.0,1850.0,atp_matches_2021.csv,2021-01-04,1687.976715822606,1764.6778721710803,1560.3098978481428,1744.637642678205
2021-0499,Delray Beach,Hard,32,A,20210104,298,200624,,,Sebastian Korda,R,196.0,USA,20.5,111815,,,Cameron Norrie,L,188.0,GBR,25.3,6-3 7-5,3,SF,81.0,6.0,4.0,60.0,36.0,29.0,11.0,11.0,0.0,2.0,3.0,5.0,56.0,35.0,25.0,7.0,10.0,2.0,6.0,119.0,566.0,74.0,877.0,atp_matches_2021.csv,2021-01-04,1611.2469357264708,1646.2379752496033,1464.9391441790913,1644.8832392205948
2021-0499,Delray Beach,Hard,32,A,20210104,298,200624,,,Sebastian Korda,R,196.0,USA,20.5,111815,,,Cameron Norrie,L,188.0,GBR,25.3,6-3 7-5,3,SF,81.0,6.0,4.0,60.0,36.0,29.0,11.0,11.0,0.0,2.0,3.0,5.0,56.0,35.0,25.0,7.0,10.0,2.0,6.0,119.0,566.0,74.0,877.0,atp_matches_2021.csv,2021-01-04,1694.0874704576413,1728.610088528692,1572.7304229656452,1724.6364822501173
2021-0499,Delray Beach,Hard,32,A,20210104,297,106328,,Q,Christian Harrison,R,180.0,USA,26.6,126149,,,Gianluca Mager,R,188.0,ITA,26.0,7-6(2) 6-4,3,QF,94.0,2.0,4.0,69.0,47.0,39.0,12.0,11.0,3.0,4.0,5.0,6.0,83.0,45.0,34.0,18.0,11.0,9.0,11.0,789.0,22.0,101.0,733.0,atp_matches_2021.csv,2021-01-04,1485.8908275176266,1613.4910410321356,1458.8267843202887,1519.0289472864642
2021-0499,Delray Beach,Hard,32,A,20210104,297,106328,,Q,Christian Harrison,R,180.0,USA,26.6,126149,,,Gianluca Mager,R,188.0,ITA,26.0,7-6(2) 6-4,3,QF,94.0,2.0,4.0,69.0,47.0,39.0,12.0,11.0,3.0,4.0,5.0,6.0,83.0,45.0,34.0,18.0,11.0,9.0,11.0,789.0,22.0,101.0,733.0,atp_matches_2021.csv,2021-01-04,1581.2099200786508,1665.5561834333894,1542.4240465604705,1583.7775649623627
2021-0499,Delray Beach,Hard,32,A,20210104,296,128034,4.0,,Hubert Hurkacz,R,196.0,POL,23.8,105933,,Q,Roberto Quiroz,L,193.0,ECU,28.8,6-4 6-4,3,QF,85.0,2.0,1.0,54.0,39.0,29.0,8.0,10.0,2.0,3.0,2.0,1.0,68.0,43.0,28.0,10.0,10.0,7.0,10.0,35.0,1518.0,293.0,171.0,atp_matches_2021.csv,2021-01-04,1730.0472657686207,1589.3383814111903,1662.6647803922358,1529.3149859744422
2021-0499,Delray Beach,Hard,32,A,20210104,296,128034,4.0,,Hubert Hurkacz,R,196.0,POL,23.8,105933,,Q,Roberto Quiroz,L,193.0,ECU,28.8,6-4 6-4,3,QF,85.0,2.0,1.0,54.0,39.0,29.0,8.0,10.0,2.0,3.0,2.0,1.0,68.0,43.0,28.0,10.0,10.0,7.0,10.0,35.0,1518.0,293.0,171.0,atp_matches_2021.csv,2021-01-04,1786.6118194444189,1633.7294968506399,1708.9478444241927,1584.4919171106844
2021-0499,Delray Beach,Hard,32,A,20210104,295,111815,,,Cameron Norrie,L,188.0,GBR,25.3,126207,8.0,,Frances Tiafoe,R,188.0,USA,22.9,6-0 3-6 6-4,3,QF,133.0,7.0,4.0,78.0,49.0,37.0,12.0,12.0,9.0,11.0,6.0,1.0,96.0,58.0,38.0,16.0,13.0,12.0,17.0,74.0,877.0,62.0,1005.0,atp_matches_2021.csv,2021-01-04,1628.6320044323345,1787.2527272154575,1621.2657409916287,1800.2882148152064
2021-0499,Delray Beach,Hard,32,A,20210104,295,111815,,,Cameron Norrie,L,188.0,GBR,25.3,126207,8.0,,Frances Tiafoe,R,188.0,USA,22.9,6-0 3-6 6-4,3,QF,133.0,7.0,4.0,78.0,49.0,37.0,12.0,12.0,9.0,11.0,6.0,1.0,96.0,58.0,38.0,16.0,13.0,12.0,17.0,74.0,877.0,62.0,1005.0,atp_matches_2021.csv,2021-01-04,1682.1350057187767,1779.4778652272523,1676.7175859460854,1790.1751643919442
2021-0499,Delray Beach,Hard,32,A,20210104,293,106328,,Q,Christian Harrison,R,180.0,USA,26.6,106426,1.0,,Cristian Garin,R,185.0,CHI,24.5,7-6(3) 6-2,3,R16,90.0,4.0,2.0,63.0,42.0,29.0,13.0,10.0,4.0,6.0,3.0,3.0,71.0,44.0,26.0,11.0,10.0,7.0,11.0,789.0,22.0,22.0,2180.0,atp_matches_2021.csv,2021-01-04,1507.5163525610972,1852.4003169079513,1477.571778862467,1655.0735277972751
2021-0499,Delray Beach,Hard,32,A,20210104,293,106328,,Q,Christian Harrison,R,180.0,USA,26.6,106426,1.0,,Cristian Garin,R,185.0,CHI,24.5,7-6(3) 6-2,3,R16,90.0,4.0,2.0,63.0,42.0,29.0,13.0,10.0,4.0,6.0,3.0,3.0,71.0,44.0,26.0,11.0,10.0,7.0,11.0,789.0,22.0,22.0,2180.0,atp_matches_2021.csv,2021-01-04,1563.0847898031582,1824.2644368080676,1531.536081382688,1631.5433004200136
