player_name,surface,rating,last_match
Gabriel Diallo,Grass,1463.0847764515277,2024-11-20
Muhammad Shoaib,Grass,1462.8456193319173,2024-09-14
Alejandro Davidovich Fokina,Grass,1462.7391694008004,2024-10-21
Paul Jubb,Grass,1462.591796491817,2024-07-01
Luca Nardi,Grass,1461.9440851523925,2024-10-02
Carlos Taberner,Grass,1461.8516441102302,2024-04-15
Matteo Arnaldi,Grass,1461.8286789962237,2024-10-28
Marius Copil,Grass,1461.4503046213952,2024-02-03
Alexander Shevchenko,Grass,1459.7537589494996,2024-11-04
Enzo Couacaud,Grass,1459.089108509109,2024-07-22
Ernesto Escobedo,Grass,1455.4224890555863,2024-02-26
Henry Searle,Grass,1455.1466902590505,2024-07-01
Alex Bolt,Grass,1454.4272750693506,2024-07-15
Elias Ymer,Grass,1452.6855263589912,2024-10-14
Charles Broom,Grass,1452.632822664615,2024-07-01
Mitchell Krueger,Grass,1452.0803200628366,2024-09-18
Arthur Fery,Grass,1451.625848548461,2024-07-01
Pablo Carreno Busta,Grass,1451.6047029881383,2024-10-02
Maximilian Marterer,Grass,1450.1649353874366,2024-10-14
Ricardas Berankis,Grass,1449.6679289392805,2024-02-03
Marc Andrea Huesler,Grass,1447.6815825651713,2024-10-14
Li Tu,Grass,1447.377631805057,2024-10-02
Fabian Marozsan,Grass,1446.8822905381498,2024-11-04
Dominik Koepfer,Grass,1446.7974168425735,2024-10-14
Luca Van Assche,Grass,1446.1304800139233,2024-12-18
Guido Andreozzi,Grass,1445.907645253193,2024-07-22
Yoshihito Nishioka,Grass,1445.0103964532618,2024-10-02
Rudolf Molleker,Grass,1444.598226583584,2024-07-15
Abedallah Shelbayh,Grass,1444.4062662867814,2024-04-01
Jose Rubin Statham,Grass,1443.4556890008776,2024-09-14
Seong Chan Hong,Grass,1443.0690364701793,2024-09-13
Liam Broady,Grass,1440.4635891050723,2024-07-01
Joao Sousa,Grass,1440.0115026545404,2024-04-01
Jozef Kovalik,Grass,1437.4259280629763,2024-09-15
Mariano Navone,Grass,1436.6378859642234,2024-11-04
Mirza Basic,Grass,1435.587039175305,2024-09-14
Daniel Altmaier,Grass,1435.0212200994233,2024-11-22
Borna Gojo,Grass,1432.7135203240132,2024-09-13
Jaume Munar,Grass,1432.5493412340534,2024-10-14
Roberto Carballes Baena,Grass,1431.1613360867889,2024-11-04
Hugo Dellien,Grass,1424.7818309203888,2024-09-13
Henri Squire,Grass,1424.7145838177173,2024-09-14
Thiago Monteiro,Grass,1423.9764942327142,2024-11-04
Sebastian Baez,Grass,1423.2223308368693,2024-11-21
Yasutaka Uchiyama,Grass,1420.0480731777193,2024-09-18
Shintaro Mochizuki,Grass,1419.4699246546734,2024-09-25
Norbert Gombos,Grass,1416.1398042382443,2024-09-15
Pedro Martinez,Grass,1416.1247683646868,2024-11-04
Tomas Martin Etcheverry,Grass,1414.8373650397364,2024-11-04
Cem Ilkel,Grass,1412.5797888623504,2024-09-13
Jan Choinski,Grass,1407.9650551880125,2024-08-26
Dusan Lajovic,Grass,1406.9574537553005,2024-11-04
Federico Coria,Grass,1401.7003039557167,2024-08-26
Radu Albot,Grass,1398.5894284484666,2024-08-26
Facundo Bagnis,Grass,1382.4659600908644,2024-04-22
Constant Lestienne,Grass,1377.4344983830597,2024-08-26
Nuno Borges,Grass,1371.847701535931,2024-11-04
Bernabe Zapata Miralles,Grass,1367.3822435339384,2024-03-04
Albert Ramos,Grass,1349.2349344930321,2024-08-26
Taro Daniel,Grass,1320.5805915083358,2024-10-14
Jannik Sinner,Hard,2382.971556058059,2024-11-24
Novak Djokovic,Hard,2176.1829154075713,2024-10-02
Alexander Zverev,Hard,2057.8867773635934,2024-11-11
Taylor Fritz,Hard,2031.9461296938282,2024-11-21
Carlos Alcaraz,Hard,2027.9530205194972,2024-11-19
Daniil Medvedev,Hard,1974.3731332634895,2024-11-11
Ugo Humbert,Hard,1970.2315491791774,2024-10-28
Jack Draper,Hard,1960.1411508478086,2024-10-28
Grigor Dimitrov,Hard,1941.4827180697027,2024-10-28
Holger Rune,Hard,1931.5658167040688,2024-10-28
Karen Khachanov,Hard,1929.177171839303,2024-10-28
Sebastian Korda,Hard,1891.1219294278906,2024-08-26
Alexei Popyrin,Hard,1889.911789197093,2024-10-28
Alex De Minaur,Hard,1877.983286553545,2024-11-23
Tomas Machac,Hard,1874.7040807540375,2024-10-28
Gael Monfils,Hard,1854.2276315796976,2024-10-21
Milos Raonic,Hard,1846.2226943801938,2024-07-29
Ben Shelton,Hard,1841.5711014309375,2024-11-21
David Goffin,Hard,1838.1711237158381,2024-10-21
Jordan Thompson,Hard,1836.2821237117464,2024-10-28
Rafael Nadal,Hard,1835.6512876317654,2024-11-19
Stefanos Tsitsipas,Hard,1832.240258716551,2024-10-28
Tommy Paul,Hard,1825.40663561291,2024-10-28
Flavio Cobolli,Hard,1811.11269245563,2024-10-21
Hubert Hurkacz,Hard,1810.0742510698908,2024-10-28
Denis Shapovalov,Hard,1798.3357182881552,2024-11-20
Kei Nishikori,Hard,1795.4087135157913,2024-10-21
Matteo Berrettini,Hard,1793.29500274783,2024-11-24
Arthur Fils,Hard,1791.9350116066933,2024-12-18
Frances Tiafoe,Hard,1785.4479539814586,2024-10-28
Alex Michelsen,Hard,1774.3664060964575,2024-12-18
Thanasi Kokkinakis,Hard,1772.4023576581721,2024-11-23
Hamad Medjedovic,Hard,1768.9912458141264,2024-11-04
Tallon Griekspoor,Hard,1767.5407502544838,2024-11-24
Marcos Giron,Hard,1753.8760259400387,2024-10-28
Marcelo Arevalo,Hard,1750.1832827908022,2024-09-14
Jiri Lehecka,Hard,1749.806463153529,2024-11-04
Francisco Cerundolo,Hard,1746.3679019769017,2024-11-21
Matteo Arnaldi,Hard,1745.3088081831302,2024-10-28
Jakub Mensik,Hard,1744.0856781340729,2024-12-18
Pablo Carreno Busta,Hard,1743.1899943524538,2024-10-02
Cameron Norrie,Hard,1739.2727190377127,2024-11-04
Emil Ruusuvuori,Hard,1736.5443697303144,2024-07-29
Joao Fonseca,Hard,1735.774868997259,2024-12-18
Borna Gojo,Hard,1733.2705083760723,2024-09-13
Michael Mmoh,Hard,1730.5878094612237,2024-04-01
Roberto Bautista Agut,Hard,1730.075273442996,2024-11-04
Giovanni Mpetshi Perricard,Hard,1728.2944494822386,2024-10-28
Brandon Nakashima,Hard,1727.8002965720125,2024-11-04
Bu Yunchaokete,Hard,1726.4828831304121,2024-11-04
Arthur Rinderknech,Hard,1725.8101503040978,2024-10-28
Benjamin Bonzi,Hard,1722.3725839573265,2024-11-04
Lorenzo Musetti,Hard,1721.146853572731,2024-11-21
Casper Ruud,Hard,1719.5866235808396,2024-11-11
Fabian Marozsan,Hard,1719.2584194427309,2024-11-04
Andrey Rublev,Hard,1717.441638156602,2024-11-11
Yibing Wu,Hard,1708.5503013857008,2024-10-02
Alex Molcan,Hard,1707.6508943291271,2024-02-26
Ricardas Berankis,Hard,1700.467789016804,2024-02-03
Roman Safiullin,Hard,1699.5366635489731,2024-11-04
Arthur Cazaux,Hard,1699.2874590473796,2024-10-28
Dominik Koepfer,Hard,1698.0569547435673,2024-10-14
Yannick Hanfmann,Hard,1696.6122815438252,2024-09-18
Alejandro Davidovich Fokina,Hard,1696.0105830804955,2024-10-21
Rinky Hijikata,Hard,1690.4771144697288,2024-10-02
Laslo Djere,Hard,1687.790993506377,2024-11-04
Andy Murray,Hard,1685.8573401317126,2024-06-17
Felix Auger Aliassime,Hard,1680.148465105046,2024-10-21
Christopher Oconnell,Hard,1676.5117537479978,2024-11-04
Aleksandar Vukic,Hard,1672.6128214640612,2024-10-14
Botic Van De Zandschulp,Hard,1672.3052275401342,2024-11-24
Tomas Martin Etcheverry,Hard,1670.6457355217688,2024-11-04
Pierre Hugues Herbert,Hard,1669.471756160742,2024-11-04
Reilly Opelka,Hard,1667.8410927023372,2024-10-02
Learner Tien,Hard,1666.8902898251597,2024-12-18
Yoshihito Nishioka,Hard,1666.1540365266878,2024-10-02
Dominic Stricker,Hard,1664.691494495081,2024-10-21
Stan Wawrinka,Hard,1657.4778196876316,2024-11-04
Jan Lennard Struff,Hard,1657.4359530833888,2024-11-22
Zizou Bergs,Hard,1656.545275936728,2024-11-04
Marin Cilic,Hard,1656.4756632030821,2024-11-04
Hady Habib,Hard,1654.928523005649,2024-09-14
Alejandro Tabilo,Hard,1652.216975227431,2024-10-28
Liam Broady,Hard,1651.8529706899126,2024-07-01
Robin Haase,Hard,1649.9485430245225,2024-07-29
Marius Copil,Hard,1647.407036746566,2024-02-03
Lucas Pouille,Hard,1647.1890003562876,2024-07-01
Miomir Kecmanovic,Hard,1645.796435769558,2024-11-04
Vasek Pospisil,Hard,1645.2545259058998,2024-08-05
Nuno Borges,Hard,1643.1737261318385,2024-11-04
Sebastian Ofner,Hard,1642.6873767287598,2024-08-26
Gabriel Diallo,Hard,1642.6473924814638,2024-11-20
Altug Celikbilek,Hard,1641.2602752483788,2024-02-02
Matthew Ebden,Hard,1639.459359810814,2024-07-29
Yosuke Watanuki,Hard,1638.9388511075617,2024-10-02
Darian King,Hard,1638.164440554733,2024-09-14
Roberto Carballes Baena,Hard,1636.5174505717675,2024-11-04
Kamil Majchrzak,Hard,1633.8296490364369,2024-09-13
Zsombor Piros,Hard,1633.4907451633724,2024-09-13
Jiri Vesely,Hard,1632.789658532968,2024-01-15
Juan Manuel Cerundolo,Hard,1631.0728076546939,2024-02-26
Alexander Shevchenko,Hard,1630.514337272871,2024-11-04
Alexander Bublik,Hard,1629.782632218625,2024-10-28
Adrian Mannarino,Hard,1628.2861829805818,2024-11-04
Mackenzie Mcdonald,Hard,1624.3424859067957,2024-09-13
Cristian Garin,Hard,1622.930345849649,2024-09-15
Nicolas Jarry,Hard,1617.8637423661628,2024-10-28
Thiago Seyboth Wild,Hard,1614.4920224325583,2024-10-21
Christopher Eubanks,Hard,1612.609350678319,2024-08-26
Juncheng Shang,Hard,1609.3023622139401,2024-12-18
Borna Coric,Hard,1606.8785429508166,2024-10-14
Soon Woo Kwon,Hard,1603.6098567305703,2024-09-13
Luca Van Assche,Hard,1603.0395015902936,2024-12-18
Marton Fucsovics,Hard,1602.0787644670213,2024-11-04
Aslan Karatsev,Hard,1600.2137640547269,2024-10-14
Lorenzo Sonego,Hard,1600.116932079537,2024-11-04
Max Purcell,Hard,1599.273240862519,2024-08-26
Tung Lin Wu,Hard,1596.605208913729,2024-09-14
Nam Hoang Ly,Hard,1594.9907549200825,2024-02-02
Alex Bolt,Hard,1592.9755830381782,2024-07-15
Mattia Bellucci,Hard,1592.2521962975613,2024-10-02
Radu Albot,Hard,1591.2051290337815,2024-08-26
Quentin Halys,Hard,1590.484226188086,2024-11-04
Dusan Lajovic,Hard,1590.0605762153828,2024-11-04
Dominic Thiem,Hard,1590.0015152406904,2024-10-21
Gonzalo Escobar,Hard,1588.625956511255,2024-09-14
Elias Ymer,Hard,1587.838307066153,2024-10-14
Beibit Zhukayev,Hard,1587.6528194296297,2024-10-14
Gijs Brouwer,Hard,1586.1546772211625,2024-06-24
Henrique Rocha,Hard,1585.700006400123,2024-09-13
Martin Damm,Hard,1584.8629594879633,2024-03-18
Daniel Evans,Hard,1583.7137597474464,2024-10-14
Lloyd Harris,Hard,1580.5030493209322,2024-07-01
Joao Sousa,Hard,1576.5036767029815,2024-04-01
Yu Hsiou Hsu,Hard,1576.289058882713,2024-02-03
Francisco Comesana,Hard,1575.5342934083214,2024-08-26
Benjamin Lock,Hard,1575.5123408551021,2024-02-03
Jason Kubler,Hard,1574.6654583884683,2024-01-15
Philip Henning,Hard,1567.3770397678259,2024-09-14
Alibek Kachmazov,Hard,1567.2476473652057,2024-09-18
Corentin Moutet,Hard,1566.7675974758545,2024-11-04
Blaise Bicknell,Hard,1565.8495468994906,2024-02-03
Daniel Altmaier,Hard,1563.3541496792377,2024-11-22
Otto Virtanen,Hard,1562.755125587556,2024-10-14
Zhizhen Zhang,Hard,1562.097291136503,2024-10-28
Harold Mayot,Hard,1561.4833829454424,2024-11-04
Diego Schwartzman,Hard,1560.2765355298202,2024-08-26
Cezar Cretu,Hard,1559.9623703812645,2024-09-13
Elmer Moller,Hard,1558.8539381976393,2024-09-14
Nicolai Budkov Kjaer,Hard,1557.959042032268,2024-09-13
Guido Andreozzi,Hard,1557.9068609166197,2024-07-22
Alexandre Muller,Hard,1555.9265930872052,2024-11-04
Patrick Kypson,Hard,1553.5556465348486,2024-04-01
Alexander Ritschard,Hard,1552.8510988867497,2024-04-01
Jerome Kym,Hard,1552.298780183463,2024-10-21
Jurij Rodionov,Hard,1551.4154747574394,2024-09-13
Yasutaka Uchiyama,Hard,1546.9400101863214,2024-09-18
Hugo Gaston,Hard,1546.4450705329934,2024-11-04
Aqeel Khan,Hard,1546.0591118093014,2024-09-14
Egor Gerasimov,Hard,1544.2956066971346,2024-10-02
Coleman Wong,Hard,1544.1809338005496,2024-10-14
Leandro Riedi,Hard,1544.1719410214282,2024-07-15
August Holmgren,Hard,1543.9963235293687,2024-09-14
Thomas Yaka Kofi Setodji,Hard,1543.5316093966255,2024-09-14
Richard Gasquet,Hard,1542.942721695171,2024-11-04
Demetris Azoides,Hard,1541.8203879075336,2024-09-14
Robert Strombachs,Hard,1538.0634594109815,2024-02-02
Carlos Taberner,Hard,1537.4443329624182,2024-04-15
Andrea Vavassori,Hard,1537.4291188704217,2024-07-29
Thiago Monteiro,Hard,1535.8996567875856,2024-11-04
Emilio Gomez,Hard,1534.6489451721768,2024-02-02
Aisam Ul Haq Qureshi,Hard,1534.4160056858352,2024-02-03
Taro Daniel,Hard,1534.1580156258365,2024-10-14
Lukas Klein,Hard,1532.763264767563,2024-11-04
Hamid Reza Nadaf,Hard,1532.1438360556706,2024-03-15
Marc Andrea Huesler,Hard,1531.8599354516064,2024-10-14
Jack Loutit,Hard,1531.0856532635473,2024-09-14
Juan Carlos Fuentes Vasquez,Hard,1530.5304984710244,2024-09-14
Diego Duran,Hard,1530.5304984710244,2024-02-02
Petr Nesterov,Hard,1530.5304984710244,2024-09-14
Benedict Badza,Hard,1530.5304984710244,2024-02-03
Stylianos Christodoulou,Hard,1530.5304984710244,2024-02-03
Remy Bertola,Hard,1530.5304984710244,2024-09-13
Martyn Pawelski,Hard,1530.5304984710244,2024-09-13
Khumoun Sultanov,Hard,1529.7521166117829,2024-09-13
Omni Kumar,Hard,1529.5660093634208,2024-08-19
Ioannis Xilas,Hard,1528.7967852939457,2024-09-14
Felipe Meligeni Alves,Hard,1528.729067860196,2024-07-15
Pablo Llamas Ruiz,Hard,1528.6436210474783,2024-04-22
Aleksandre Bakshi,Hard,1528.1983379118183,2024-09-14
Matej Dodig,Hard,1527.8420682013295,2024-09-13
Mirza Basic,Hard,1527.5725174699874,2024-09-14
Yanki Erel,Hard,1524.4662261232245,2024-09-13
Liova Ayite Ajavon,Hard,1523.841053315686,2024-09-14
Pavel Kotov,Hard,1523.6154195035897,2024-11-04
Denis Kudla,Hard,1523.267265316391,2024-04-01
Mikhail Kukushkin,Hard,1522.735686746963,2024-10-14
Yassine Dlimi,Hard,1522.4034806271252,2024-09-14
Benoit Paire,Hard,1522.052032745881,2024-07-15
Pedro Martinez,Hard,1521.2419278673196,2024-11-04
Kristjan Tamm,Hard,1520.7549033199036,2024-09-13
Justin Engel,Hard,1520.070943986951,2024-10-14
Jacob Fearnley,Hard,1519.6836627790815,2024-10-14
Valentin Vacherot,Hard,1518.734043796181,2024-05-27
Yi Zhou,Hard,1518.634911269176,2024-10-02
Manuel Guinard,Hard,1518.3709181831034,2024-11-04
Federico Agustin Gomez,Hard,1518.3442789488595,2024-09-18
Wishaya Trongcharoenchaikul,Hard,1516.412826915216,2024-02-03
Sebastian Dominko,Hard,1516.0770173138894,2024-02-02
Hong Kit Jack Wong,Hard,1514.4623669184089,2024-02-03
Billy Harris,Hard,1513.2628831360098,2024-10-02
Martin Landaluce,Hard,1512.8893551507979,2024-04-22
Nerman Fatic,Hard,1512.3335580768744,2024-02-03
Nishesh Basavareddy,Hard,1512.0046434917504,2024-12-18
Maximilian Marterer,Hard,1511.9430178385062,2024-10-14
Romain Arneodo,Hard,1511.0530924122115,2024-09-14
Fitriadi M Rifqi,Hard,1510.5523624696898,2024-02-03
Mark Lajal,Hard,1510.338119687708,2024-09-13
Mitchell Krueger,Hard,1510.0309030864005,2024-09-18
Steve Johnson,Hard,1509.9617492833813,2024-02-05
Thiago Agustin Tirante,Hard,1506.0379900721157,2024-10-14
Aleksandar Kovacevic,Hard,1505.931496559018,2024-11-04
Alex Knaff,Hard,1505.5295248452433,2024-09-14
Zachary Svajda,Hard,1505.4212990594929,2024-10-02
Gabi Adrian Boitan,Hard,1504.891539335647,2024-09-13
Kris Van Wyk,Hard,1504.8722525712008,2024-02-02
Filip Misolic,Hard,1504.3204151355924,2024-07-22
Sebastian Baez,Hard,1504.1452514347277,2024-11-21
Daniel Cukierman,Hard,1503.5350667362152,2024-09-13
Ignacio Buse,Hard,1503.0619556907022,2024-09-13
Gregoire Barrere,Hard,1502.4124716834606,2024-11-04
Andres Andrade,Hard,1502.0897292124857,2024-09-14
Andres Martin,Hard,1500.229555279705,2024-07-22
Enzo Couacaud,Hard,1499.221182099563,2024-07-22
Vit Kopriva,Hard,1498.871630349419,2024-07-22
Maxime Cressy,Hard,1498.5804765285452,2024-07-29
Aristotelis Thanos,Hard,1498.3761213051578,2024-09-14
Alan Fernando Rubio Fierros,Hard,1497.7952981624426,2024-09-14
Benjamin Hassan,Hard,1497.0034498025361,2024-10-14
Kyrian Jacquet,Hard,1496.8785327384646,2024-08-26
Joel Schwaerzler,Hard,1495.8556692803058,2024-10-21
Lucas Miedler,Hard,1495.492718907783,2024-02-03
Oscar Otte,Hard,1495.3388773823199,2024-06-17
Moez Echargui,Hard,1494.459555014991,2024-07-29
Omar Jasika,Hard,1494.2675616071836,2024-01-15
Facundo Bagnis,Hard,1493.7121255789334,2024-04-22
Chris Rodesch,Hard,1492.766936513548,2024-09-14
Titouan Droguet,Hard,1492.1939808642148,2024-11-04
Tim Van Rijthoven,Hard,1490.2123960163417,2024-06-10
Duje Ajdukovic,Hard,1489.7045959163463,2024-11-04
Rudolf Molleker,Hard,1489.7010292449686,2024-07-15
Darwin Blanch,Hard,1488.4750048026967,2024-04-22
Eliot Spizzirri,Hard,1488.2486488223003,2024-08-26
Giulio Zeppieri,Hard,1488.0497130937683,2024-05-27
Fabio Fognini,Hard,1487.9106027327962,2024-11-04
Heve Kelley,Hard,1487.3857136431416,2024-02-02
Dane Sweeny,Hard,1487.2774136564537,2024-01-15
Elliot Benchetrit,Hard,1487.272913480294,2024-09-14
Osgar Ohoisin,Hard,1487.0755074362323,2024-02-03
Jesper De Jong,Hard,1487.0229320406258,2024-11-04
Timofey Skatov,Hard,1486.5024822147643,2024-10-14
Francesco Passaro,Hard,1486.2219627264328,2024-05-06
Dmitry Popko,Hard,1485.7455647000575,2024-02-03
Adam Neff,Hard,1485.6824718922135,2024-02-05
Henri Squire,Hard,1485.6378510137797,2024-09-14
Tennys Sandgren,Hard,1485.4710888692912,2024-02-05
J J Wolf,Hard,1485.424107042155,2024-07-29
Adria Soriano Barrera,Hard,1484.8748302748525,2024-09-14
Maks Kasnikowski,Hard,1484.871871482204,2024-09-13
Aziz Dougaz,Hard,1484.3946178122578,2024-09-13
Matteo Martineau,Hard,1482.4884479125244,2024-06-10
Maxim Shin,Hard,1482.1616100938525,2024-02-02
Seong Chan Hong,Hard,1481.3198230150028,2024-09-13
Terence Atmane,Hard,1481.227799735101,2024-10-02
Komlavi Loglo,Hard,1480.9691046252406,2024-02-03
Matthew Forbes,Hard,1480.921663386274,2024-08-26
Yshai Oliel,Hard,1480.5014605596461,2024-09-13
Stefanos Sakellaridis,Hard,1479.9154809646968,2024-01-01
Hugo Nys,Hard,1479.8514854191967,2024-09-14
Kevin Krawietz,Hard,1478.8999746789016,2024-02-02
Yousaf Khalil,Hard,1478.8663727714734,2024-09-14
Chak Lam Coleman Wong,Hard,1478.60853035209,2024-01-01
Muhammad Shoaib,Hard,1477.9797912981041,2024-09-14
Dalibor Svrcina,Hard,1477.21386020075,2024-01-29
N Sriram Balaji,Hard,1477.0840998781284,2024-09-14
Siddharth Vishwakarma,Hard,1477.0116081015815,2024-09-14
Daniel Elahi Galan,Hard,1476.7576858107673,2024-07-29
Gustavo Heide,Hard,1476.40872289054,2024-07-22
Tristan Schoolkate,Hard,1476.1090517326836,2024-08-26
Maxime Janvier,Hard,1475.7584664335527,2024-07-01
Oleksii Krutykh,Hard,1475.6317863773293,2024-09-13
Theo Papamalamis,Hard,1475.420177948952,2024-11-04
Jan Choinski,Hard,1474.6302556259536,2024-08-26
Ki Lung Ng,Hard,1474.6080913359758,2024-09-14
Antoine Escoffier,Hard,1472.0371946226605,2024-01-29
Ugo Blanchet,Hard,1471.887817600705,2024-07-15
Vladyslav Orlov,Hard,1471.2521698677629,2024-02-01
Jozef Kovalik,Hard,1470.574481670709,2024-09-15
Marcos Lee Chan Baratau,Hard,1470.3555601898197,2024-09-14
Fajing Sun,Hard,1470.3268754495753,2024-09-18
Orel Kimhi,Hard,1469.951230992444,2024-02-03
Philip Hjorth,Hard,1469.8304376211458,2024-09-14
Strong Kirchheimer,Hard,1469.7787579807418,2024-08-19
Cem Ilkel,Hard,1469.6398033060082,2024-09-13
Matavao Fanguna,Hard,1469.4695015289756,2024-02-02
Gillian Osmont,Hard,1469.4695015289756,2024-02-02
Andrej Nedic,Hard,1469.4695015289756,2024-02-03
Kwok Shun Dasson Chan,Hard,1469.4695015289756,2024-02-03
Luca Preda,Hard,1469.4695015289756,2024-02-03
Hamza Karmoussi,Hard,1469.4695015289756,2024-02-03
Gonzalo Bueno,Hard,1469.4695015289756,2024-09-13
Min Kyu Song,Hard,1469.4695015289756,2024-09-13
Nick Hardt,Hard,1469.0930800268186,2024-07-15
Nicholas David Ionel,Hard,1468.9344976572777,2024-02-03
Yanaki Milev,Hard,1468.8128065279325,2024-09-14
Jack Cheng,Hard,1468.1408933413277,2024-09-14
Abedallah Shelbayh,Hard,1468.1349335776436,2024-04-01
Camilo Ugo Carabelli,Hard,1467.9655429254872,2024-08-26
Branko Djuric,Hard,1467.75769510248,2024-11-04
Luca Nardi,Hard,1467.3737877749218,2024-10-02
Stefano Napolitano,Hard,1467.3391709019495,2024-07-15
Dino Prizmic,Hard,1467.0642686692345,2024-02-12
Michael Bassem Sobhy,Hard,1466.9673548899052,2024-02-02
James Duckworth,Hard,1466.6918767683792,2024-11-04
Denis Yevseyev,Hard,1466.284613648875,2024-09-18
Jaime Faria,Hard,1465.7184095574055,2024-09-13
Damir Dzumhur,Hard,1465.4995003421398,2024-10-14
Dimitar Kuzmanov,Hard,1465.3762195923891,2024-02-03
Mate Valkusz,Hard,1465.1949292007382,2024-09-13
Emilio Nava,Hard,1464.6728816430623,2024-07-15
Petros Tsitsipas,Hard,1464.463931647171,2024-07-29
Oleksandr Ovcharenko,Hard,1463.8709543563327,2024-09-13
Mariano Navone,Hard,1463.4063551587694,2024-11-04
Ernesto Escobedo,Hard,1463.0952704873055,2024-02-26
Linh Giang Trinh,Hard,1462.4361292049814,2024-02-02
Franco Roncadelli,Hard,1461.7113450688057,2024-09-13
Karl Friberg,Hard,1461.2096490351548,2024-02-02
Sergey Fomin,Hard,1459.9597146312954,2024-09-13
Brandon Holt,Hard,1459.4533713033347,2024-08-12
Viacheslav Bielinskyi,Hard,1459.3137709694088,2024-02-01
Martins Rocens,Hard,1458.4995220587846,2024-02-02
Constant Lestienne,Hard,1455.9478594218522,2024-08-26
Amr Elsayed Abdou Ahmed Mohamed,Hard,1455.558415433837,2024-09-13
Matic Kriznik,Hard,1454.9655177981724,2024-02-02
Norbert Gombos,Hard,1453.9081102529026,2024-09-15
Hugo Grenier,Hard,1452.7573704046715,2024-08-26
Gilles Arnaud Bailly,Hard,1452.514439633738,2024-10-14
Steven Diez,Hard,1451.9073785743185,2024-01-01
Joris De Loore,Hard,1451.4752824111733,2024-02-03
Nicolas Moreno De Alboran,Hard,1450.9723363512487,2024-07-22
Skander Mansouri,Hard,1449.145115363724,2024-09-13
Facundo Diaz Acosta,Hard,1449.0876500435083,2024-10-14
Michael Agwi,Hard,1448.958453752396,2024-09-13
Menelaos Efstathiou,Hard,1447.5189011155214,2024-02-03
Benjamin Balleret,Hard,1446.0843501783152,2024-09-14
Sumit Nagal,Hard,1443.4413387536426,2024-11-04
Raphael Collignon,Hard,1442.2388493177266,2024-10-14
Davis Rolis,Hard,1442.1236214335156,2024-09-14
Murkel Alejandro Dellien Velasco,Hard,1441.9816816075838,2024-09-13
Juan Pablo Varillas,Hard,1440.6028648849078,2024-09-13
Alexander Blockx,Hard,1440.4676126501881,2024-10-14
Saba Purtseladze,Hard,1439.491743392209,2024-09-14
Marco Trungelliti,Hard,1438.9975587895783,2024-09-18
Mohamed Safwat,Hard,1438.7590617480898,2024-09-13
Cesar Cruz,Hard,1438.4111687250763,2024-09-14
Rigele Te,Hard,1438.2249088372978,2024-09-13
Tomas Barrios Vera,Hard,1436.6301756646012,2024-09-12
Rodrigo Crespo Piedra,Hard,1435.874351627986,2024-02-02
Jose Rubin Statham,Hard,1435.2345532537142,2024-09-14
Vilius Gaubas,Hard,1433.4208718949644,2024-09-13
Alexey Vatutin,Hard,1433.0948608273868,2024-10-14
Edas Butvilas,Hard,1432.6257943034539,2024-09-13
Viktor Durasovic,Hard,1432.4408826459482,2024-02-02
Rowland Phillips,Hard,1429.6343257446715,2024-02-03
Eero Vasa,Hard,1426.1939764464569,2024-09-14
James Mccabe,Hard,1424.9669767613068,2024-09-18
Zura Tkemaladze,Hard,1424.9505733903072,2024-02-03
Leo Borg,Hard,1422.6890244224414,2024-10-14
Vitaliy Sachko,Hard,1421.9221501036332,2024-09-13
Albert Ramos,Hard,1421.1698456374231,2024-08-26
Hugo Dellien,Hard,1420.2326685801233,2024-09-13
Courtney John Lock,Hard,1416.1546154917987,2024-02-03
Rodrigo Pacheco Mendez,Hard,1412.8219235548731,2024-09-14
Anthony Susanto,Hard,1411.916730249292,2024-02-03
Kiranpal Pannu,Hard,1410.7313643075242,2024-09-14
Marc Polmans,Hard,1410.4051278671525,2024-07-15
Jesse Flores,Hard,1408.3030365756724,2024-02-02
Shintaro Mochizuki,Hard,1407.56499318273,2024-09-25
Kaipo Marshall,Hard,1405.3728890438929,2024-09-14
Petros Chrysochos,Hard,1404.9351315631486,2024-02-03
Jaume Munar,Hard,1401.609391076721,2024-10-14
Ethan Quinn,Hard,1400.70839602335,2024-07-15
Luciano Darderi,Hard,1400.4758893864782,2024-11-04
Li Tu,Hard,1391.838778213077,2024-10-02
Federico Coria,Hard,1388.2034647514831,2024-08-26
Daniels Tens,Hard,1387.8629166913158,2024-09-14
Pedro Cachin,Hard,1386.7455009226344,2024-07-15
Adam Walton,Hard,1380.4664144226515,2024-09-18
Chun Hsin Tseng,Hard,1375.2256009153987,2024-09-18
Ajeet Rai,Hard,1374.263964428951,2024-09-14
Bernabe Zapata Miralles,Hard,1363.3171177270267,2024-03-04
Nicolas Mejia,Hard,1358.4249604515107,2024-09-14
Ramkumar Ramanathan,Hard,1284.4101769894824,2024-10-02
Moez Echargui,,1561.1265759137434,2024-07-29
Daniel Vallejo,,1561.1265759137434,2024-02-03
Marcelo Arevalo,,1560.4006775627554,2024-09-14
Nam Hoang Ly,,1559.706283101897,2024-02-02
Alex Knaff,,1557.693304176215,2024-09-14
Darian King,,1557.1241036778217,2024-09-14
Blaise Bicknell,,1557.0678494786396,2024-02-03
Viacheslav Bielinskyi,,1532.636141931426,2024-02-01
Saba Purtseladze,,1530.5304984710244,2024-09-14
Zura Tkemaladze,,1530.5304984710244,2024-02-03
