tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file,tourney_date_parsed,r_w_global_before,r_l_global_before,r_w_surface_before,r_l_surface_before
2015-339,Brisbane,Hard,28,A,20150104,15,105777,4.0,,Grigor Dimitrov,R,191.0,BUL,23.6,104871,,,Jeremy Chardy,R,188.0,FRA,27.8,3-6 6-4 7-6(8),3,R16,148.0,10.0,3.0,107.0,64.0,46.0,23.0,16.0,5.0,7.0,9.0,6.0,126.0,78.0,60.0,20.0,15.0,12.0,13.0,11.0,3645.0,31.0,1195.0,atp_matches_2015.csv,2015-01-04,2038.2824912836913,1819.6216322871442,1946.5059008745761,1760.791928861673
2015-339,Brisbane,Hard,28,A,20150104,15,105777,4.0,,Grigor Dimitrov,R,191.0,BUL,23.6,104871,,,Jeremy Chardy,R,188.0,FRA,27.8,3-6 6-4 7-6(8),3,R16,148.0,10.0,3.0,107.0,64.0,46.0,23.0,16.0,5.0,7.0,9.0,6.0,126.0,78.0,60.0,20.0,15.0,12.0,13.0,11.0,3645.0,31.0,1195.0,atp_matches_2015.csv,2015-01-04,2053.2476985815906,1812.5433760673359,1961.091427207958,1752.6132814293012
2015-339,Brisbane,Hard,28,A,20150104,16,105373,,,Martin Klizan,L,191.0,SVK,25.4,105238,7.0,,Alexandr Dolgopolov,R,180.0,UKR,26.1,1-6 7-6(6) 7-6(7),3,R16,147.0,4.0,5.0,116.0,73.0,46.0,18.0,15.0,5.0,10.0,16.0,2.0,103.0,68.0,51.0,19.0,16.0,1.0,4.0,34.0,1094.0,23.0,1455.0,atp_matches_2015.csv,2015-01-04,1838.0437720090263,1776.1572335469823,1693.5770034395132,1794.3968694573823
2015-339,Brisbane,Hard,28,A,20150104,16,105373,,,Martin Klizan,L,191.0,SVK,25.4,105238,7.0,,Alexandr Dolgopolov,R,180.0,UKR,26.1,1-6 7-6(6) 7-6(7),3,R16,147.0,4.0,5.0,116.0,73.0,46.0,18.0,15.0,5.0,10.0,16.0,2.0,103.0,68.0,51.0,19.0,16.0,1.0,4.0,34.0,1094.0,23.0,1455.0,atp_matches_2015.csv,2015-01-04,1843.3366042989703,1762.9774501789473,1707.6869748711104,1773.880019124775
2015-339,Brisbane,Hard,28,A,20150104,26,105683,3.0,,Milos Raonic,R,196.0,CAN,24.0,105453,2.0,,Kei Nishikori,R,178.0,JPN,25.0,6-7(4) 7-6(4) 7-6(4),3,SF,153.0,34.0,3.0,122.0,84.0,72.0,22.0,18.0,3.0,3.0,6.0,3.0,116.0,82.0,69.0,21.0,18.0,3.0,3.0,8.0,4440.0,5.0,5025.0,atp_matches_2015.csv,2015-01-04,2066.9867096126036,2222.270783172804,2007.9483995848746,2156.7472139696397
2015-339,Brisbane,Hard,28,A,20150104,26,105683,3.0,,Milos Raonic,R,196.0,CAN,24.0,105453,2.0,,Kei Nishikori,R,178.0,JPN,25.0,6-7(4) 7-6(4) 7-6(4),3,SF,153.0,34.0,3.0,122.0,84.0,72.0,22.0,18.0,3.0,3.0,6.0,3.0,116.0,82.0,69.0,21.0,18.0,3.0,3.0,8.0,4440.0,5.0,5025.0,atp_matches_2015.csv,2015-01-04,2089.6968426528238,2199.5606501325838,2030.410491019188,2134.285122535326
2015-339,Brisbane,Hard,28,A,20150104,25,103819,1.0,,Roger Federer,R,185.0,SUI,33.4,105777,4.0,,Grigor Dimitrov,R,191.0,BUL,23.6,6-2 6-2,3,SF,53.0,1.0,1.0,48.0,33.0,27.0,9.0,8.0,4.0,4.0,4.0,1.0,48.0,30.0,19.0,6.0,8.0,3.0,7.0,2.0,9625.0,11.0,3645.0,atp_matches_2015.csv,2015-01-04,2309.100913950501,2043.9967491086834,2299.889216354155,1950.2785268771488
2015-339,Brisbane,Hard,28,A,20150104,25,103819,1.0,,Roger Federer,R,185.0,SUI,33.4,105777,4.0,,Grigor Dimitrov,R,191.0,BUL,23.6,6-2 6-2,3,SF,53.0,1.0,1.0,48.0,33.0,27.0,9.0,8.0,4.0,4.0,4.0,1.0,48.0,30.0,19.0,6.0,8.0,3.0,7.0,2.0,9625.0,11.0,3645.0,atp_matches_2015.csv,2015-01-04,2321.850084614965,2059.6512264735343,2309.3755529477667,1968.4980838062868
2015-339,Brisbane,Hard,28,A,20150104,24,105453,2.0,,Kei Nishikori,R,178.0,JPN,25.0,106071,,,Bernard Tomic,R,196.0,AUS,22.2,6-0 6-4,3,QF,59.0,5.0,1.0,38.0,26.0,24.0,8.0,8.0,0.0,0.0,10.0,2.0,68.0,41.0,26.0,10.0,8.0,12.0,16.0,5.0,5025.0,53.0,797.0,atp_matches_2015.csv,2015-01-04,2219.599988305144,1803.3360842745965,2153.7676333388604,1758.3482166786935
2015-339,Brisbane,Hard,28,A,20150104,24,105453,2.0,,Kei Nishikori,R,178.0,JPN,25.0,106071,,,Bernard Tomic,R,196.0,AUS,22.2,6-0 6-4,3,QF,59.0,5.0,1.0,38.0,26.0,24.0,8.0,8.0,0.0,0.0,10.0,2.0,68.0,41.0,26.0,10.0,8.0,12.0,16.0,5.0,5025.0,53.0,797.0,atp_matches_2015.csv,2015-01-04,2178.6633844176345,1800.6652894069366,2113.6391301986478,1755.3686360479144
