tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file,tourney_date_parsed,r_w_global_before,r_l_global_before,r_w_surface_before,r_l_surface_before
2019-0451,Doha,Hard,32,A,20181231,272,104607,,WC,Tomas Berdych,R,196.0,CZE,33.2,104259,,,Philipp Kohlschreiber,R,178.0,GER,35.2,6-4 7-6(5),3,R32,102.0,6.0,1.0,73.0,43.0,33.0,17.0,11.0,1.0,2.0,3.0,4.0,73.0,42.0,33.0,14.0,11.0,2.0,4.0,71.0,715.0,34.0,1125.0,atp_matches_2019.csv,2018-12-31,1821.1366290110716,1788.8492213510922,1880.1822564121728,1802.6363939280257
2019-0451,Doha,Hard,32,A,20181231,273,104269,8.0,,Fernando Verdasco,L,188.0,ESP,35.1,103893,,LL,Paolo Lorenzi,R,183.0,ITA,37.0,6-3 6-4,3,R32,89.0,9.0,0.0,54.0,36.0,30.0,6.0,10.0,0.0,2.0,2.0,1.0,69.0,40.0,21.0,14.0,9.0,7.0,11.0,28.0,1410.0,109.0,525.0,atp_matches_2019.csv,2018-12-31,1887.7210669197325,1523.0367484906865,1879.5472497911767,1565.3799185583384
2019-0451,Doha,Hard,32,A,20181231,273,104269,8.0,,Fernando Verdasco,L,188.0,ESP,35.1,103893,,LL,Paolo Lorenzi,R,183.0,ITA,37.0,6-3 6-4,3,R32,89.0,9.0,0.0,54.0,36.0,30.0,6.0,10.0,0.0,2.0,2.0,1.0,69.0,40.0,21.0,14.0,9.0,7.0,11.0,28.0,1410.0,109.0,525.0,atp_matches_2019.csv,2018-12-31,1871.7060081625102,1519.543446589246,1867.9280447437634,1560.8736652671876
2019-0451,Doha,Hard,32,A,20181231,274,106065,4.0,,Marco Cecchinato,R,185.0,ITA,26.2,104660,,Q,Sergiy Stakhovsky,R,193.0,UKR,32.9,6-4 6-2,3,R32,82.0,5.0,3.0,56.0,42.0,35.0,6.0,9.0,1.0,1.0,6.0,3.0,79.0,58.0,34.0,9.0,9.0,8.0,11.0,20.0,1819.0,134.0,424.0,atp_matches_2019.csv,2018-12-31,1664.8658713978032,1588.639674320417,1485.500964999479,1541.569611955046
2019-0451,Doha,Hard,32,A,20181231,274,106065,4.0,,Marco Cecchinato,R,185.0,ITA,26.2,104660,,Q,Sergiy Stakhovsky,R,193.0,UKR,32.9,6-4 6-2,3,R32,82.0,5.0,3.0,56.0,42.0,35.0,6.0,9.0,1.0,1.0,6.0,3.0,79.0,58.0,34.0,9.0,9.0,8.0,11.0,20.0,1819.0,134.0,424.0,atp_matches_2019.csv,2018-12-31,1706.6957219536703,1576.0947607803591,1544.9174525713065,1523.0097391385964
2019-0451,Doha,Hard,32,A,20181231,275,105550,,,Guido Pella,L,183.0,ARG,28.6,117356,,WC,Cem Ilkel,R,185.0,TUR,23.3,7-6(1) 6-3,3,R32,107.0,5.0,1.0,66.0,48.0,36.0,11.0,11.0,0.0,2.0,3.0,1.0,82.0,53.0,32.0,12.0,10.0,6.0,9.0,58.0,860.0,249.0,183.0,atp_matches_2019.csv,2018-12-31,1723.394498751701,1332.4606448386417,1580.1470022296683,1449.6394366530392
2019-0451,Doha,Hard,32,A,20181231,275,105550,,,Guido Pella,L,183.0,ARG,28.6,117356,,WC,Cem Ilkel,R,185.0,TUR,23.3,7-6(1) 6-3,3,R32,107.0,5.0,1.0,66.0,48.0,36.0,11.0,11.0,0.0,2.0,3.0,1.0,82.0,53.0,32.0,12.0,10.0,6.0,9.0,58.0,860.0,249.0,183.0,atp_matches_2019.csv,2018-12-31,1708.7257966732723,1329.4105552914325,1571.4713649313019,1439.381952072345
2019-0451,Doha,Hard,32,A,20181231,276,105583,,,Dusan Lajovic,R,183.0,SRB,28.5,105173,,,Adrian Mannarino,L,180.0,FRA,30.5,6-3 7-6(5),3,R32,95.0,3.0,1.0,77.0,58.0,40.0,9.0,11.0,6.0,8.0,3.0,2.0,61.0,38.0,26.0,11.0,10.0,2.0,5.0,48.0,985.0,42.0,1045.0,atp_matches_2019.csv,2018-12-31,1806.847713981056,1731.1825803037564,1722.3925564570857,1665.5856401432616
2019-0451,Doha,Hard,32,A,20181231,276,105583,,,Dusan Lajovic,R,183.0,SRB,28.5,105173,,,Adrian Mannarino,L,180.0,FRA,30.5,6-3 7-6(5),3,R32,95.0,3.0,1.0,77.0,58.0,40.0,9.0,11.0,6.0,8.0,3.0,2.0,61.0,38.0,26.0,11.0,10.0,2.0,5.0,48.0,985.0,42.0,1045.0,atp_matches_2019.csv,2018-12-31,1808.8553190884857,1718.6130251246454,1725.5134212337787,1652.1786299348441
2019-0451,Doha,Hard,32,A,20181231,277,105575,,Q,Ricardas Berankis,R,175.0,LTU,28.5,105676,6.0,,David Goffin,R,180.0,BEL,28.0,3-6 6-4 7-6(4),3,R32,138.0,6.0,3.0,104.0,66.0,44.0,21.0,15.0,3.0,5.0,11.0,2.0,109.0,70.0,47.0,21.0,16.0,5.0,7.0,116.0,507.0,22.0,1785.0,atp_matches_2019.csv,2018-12-31,1681.923599135579,2001.0978211420677,1664.0497404693733,1992.205729283621
2019-0451,Doha,Hard,32,A,20181231,277,105575,,Q,Ricardas Berankis,R,175.0,LTU,28.5,105676,6.0,,David Goffin,R,180.0,BEL,28.0,3-6 6-4 7-6(4),3,R32,138.0,6.0,3.0,104.0,66.0,44.0,21.0,15.0,3.0,5.0,11.0,2.0,109.0,70.0,47.0,21.0,16.0,5.0,7.0,116.0,507.0,22.0,1785.0,atp_matches_2019.csv,2018-12-31,1697.4640040158124,1973.4936358598297,1676.698362383149,1964.4091375697785
2019-0451,Doha,Hard,32,A,20181231,278,105138,7.0,,Roberto Bautista Agut,R,183.0,ESP,30.7,126610,,,Matteo Berrettini,R,196.0,ITA,22.7,6-1 6-4,3,R32,69.0,3.0,2.0,51.0,34.0,27.0,12.0,9.0,2.0,2.0,4.0,1.0,45.0,28.0,17.0,7.0,8.0,0.0,3.0,24.0,1605.0,54.0,932.0,atp_matches_2019.csv,2018-12-31,1855.9864001401227,1731.1751903044044,1810.470740546785,1573.6601782416467
2019-0451,Doha,Hard,32,A,20181231,278,105138,7.0,,Roberto Bautista Agut,R,183.0,ESP,30.7,126610,,,Matteo Berrettini,R,196.0,ITA,22.7,6-1 6-4,3,R32,69.0,3.0,2.0,51.0,34.0,27.0,12.0,9.0,2.0,2.0,4.0,1.0,45.0,28.0,17.0,7.0,8.0,0.0,3.0,24.0,1605.0,54.0,932.0,atp_matches_2019.csv,2018-12-31,1930.8036873656285,1720.6878382792786,1887.0396479262383,1567.14106969862
2019-0451,Doha,Hard,32,A,20181231,279,104198,,Q,Guillermo Garcia Lopez,R,188.0,ESP,35.5,122570,,WC,Mubarak Shannan Zayid,R,,QAT,23.7,6-1 6-3,3,R32,61.0,1.0,0.0,40.0,27.0,22.0,12.0,8.0,3.0,3.0,6.0,2.0,57.0,30.0,17.0,11.0,8.0,6.0,10.0,105.0,543.0,,,atp_matches_2019.csv,2018-12-31,1586.2057179813914,1481.8269679948803,1512.9680213881813,1473.4477610813503
2019-0451,Doha,Hard,32,A,20181231,279,104198,,Q,Guillermo Garcia Lopez,R,188.0,ESP,35.5,122570,,WC,Mubarak Shannan Zayid,R,,QAT,23.7,6-1 6-3,3,R32,61.0,1.0,0.0,40.0,27.0,22.0,12.0,8.0,3.0,3.0,6.0,2.0,57.0,30.0,17.0,11.0,8.0,6.0,10.0,105.0,543.0,,,atp_matches_2019.csv,2018-12-31,1592.396193198922,1470.4942094065213,1522.541842268978,1459.259927361496
2019-0451,Doha,Hard,32,A,20181231,281,104527,,,Stan Wawrinka,R,183.0,SUI,33.7,111575,3.0,,Karen Khachanov,R,198.0,RUS,22.6,7-6(7) 6-4,3,R32,102.0,7.0,1.0,86.0,49.0,36.0,22.0,11.0,4.0,4.0,6.0,0.0,67.0,46.0,36.0,13.0,11.0,2.0,3.0,66.0,785.0,11.0,2835.0,atp_matches_2019.csv,2018-12-31,1889.43027416853,2136.5529100748336,1871.1229263780147,2066.7243190382933
2019-0451,Doha,Hard,32,A,20181231,281,104527,,,Stan Wawrinka,R,183.0,SUI,33.7,111575,3.0,,Karen Khachanov,R,198.0,RUS,22.6,7-6(7) 6-4,3,R32,102.0,7.0,1.0,86.0,49.0,36.0,22.0,11.0,4.0,4.0,6.0,0.0,67.0,46.0,36.0,13.0,11.0,2.0,3.0,66.0,785.0,11.0,2835.0,atp_matches_2019.csv,2018-12-31,1906.0486242216102,2110.769287164118,1880.7832946017754,2042.5612853206526
2019-0451,Doha,Hard,32,A,20181231,282,105932,5.0,,Nikoloz Basilashvili,R,185.0,GEO,26.8,105077,,,Albert Ramos,L,188.0,ESP,30.9,6-1 1-6 6-1,3,R32,98.0,9.0,3.0,66.0,33.0,27.0,16.0,11.0,2.0,4.0,5.0,2.0,77.0,47.0,26.0,14.0,10.0,8.0,12.0,21.0,1795.0,65.0,790.0,atp_matches_2019.csv,2018-12-31,1928.7905177067546,1652.3007144869234,1851.7895972938334,1614.9901363104696
2019-0451,Doha,Hard,32,A,20181231,282,105932,5.0,,Nikoloz Basilashvili,R,185.0,GEO,26.8,105077,,,Albert Ramos,L,188.0,ESP,30.9,6-1 1-6 6-1,3,R32,98.0,9.0,3.0,66.0,33.0,27.0,16.0,11.0,2.0,4.0,5.0,2.0,77.0,47.0,26.0,14.0,10.0,8.0,12.0,21.0,1795.0,65.0,790.0,atp_matches_2019.csv,2018-12-31,1934.2035881292472,1646.8876440644308,1858.3090375719885,1608.4706960323144
2019-0451,Doha,Hard,32,A,20181231,283,126094,,,Andrey Rublev,R,188.0,RUS,21.1,104312,,,Andreas Seppi,R,190.0,ITA,34.8,7-5 6-1,3,R32,75.0,10.0,3.0,59.0,30.0,22.0,18.0,10.0,3.0,5.0,5.0,2.0,61.0,35.0,22.0,8.0,9.0,7.0,12.0,68.0,760.0,37.0,1106.0,atp_matches_2019.csv,2018-12-31,1691.04552434104,1767.9907693892478,1647.4485027191604,1766.0561217388354
2019-0451,Doha,Hard,32,A,20181231,283,126094,,,Andrey Rublev,R,188.0,RUS,21.1,104312,,,Andreas Seppi,R,190.0,ITA,34.8,7-5 6-1,3,R32,75.0,10.0,3.0,59.0,30.0,22.0,18.0,10.0,3.0,5.0,5.0,2.0,61.0,35.0,22.0,8.0,9.0,7.0,12.0,68.0,760.0,37.0,1106.0,atp_matches_2019.csv,2018-12-31,1710.5321659149963,1748.5041278152914,1668.7078466449175,1744.7967778130783
2019-0891,Pune,Hard,32,A,20181231,291,104468,3.0,,Gilles Simon,R,183.0,FRA,34.0,125802,,,Ilya Ivashka,R,193.0,BLR,24.8,6-7(3) 6-2 6-1,3,R16,151.0,9.0,2.0,107.0,62.0,42.0,29.0,13.0,6.0,6.0,4.0,5.0,104.0,66.0,40.0,19.0,14.0,7.0,12.0,30.0,1370.0,91.0,622.0,atp_matches_2019.csv,2018-12-31,1844.249367234072,1641.5439368237558,1781.8967700958308,1660.8836868715816
2019-0891,Pune,Hard,32,A,20181231,291,104468,3.0,,Gilles Simon,R,183.0,FRA,34.0,125802,,,Ilya Ivashka,R,193.0,BLR,24.8,6-7(3) 6-2 6-1,3,R16,151.0,9.0,2.0,107.0,62.0,42.0,29.0,13.0,6.0,6.0,4.0,5.0,104.0,66.0,40.0,19.0,14.0,7.0,12.0,30.0,1370.0,91.0,622.0,atp_matches_2019.csv,2018-12-31,1851.8468677232263,1647.4974672108801,1792.5388456481387,1660.0731365090196
2019-0891,Pune,Hard,32,A,20181231,292,144719,7.0,,Jaume Munar,R,183.0,ESP,21.6,104620,,Q,Simone Bolelli,R,183.0,ITA,33.2,7-5 6-0,3,R16,76.0,4.0,1.0,47.0,36.0,29.0,5.0,9.0,0.0,1.0,1.0,1.0,63.0,42.0,20.0,8.0,9.0,3.0,8.0,81.0,663.0,141.0,384.0,atp_matches_2019.csv,2018-12-31,1595.4215540849543,1730.699774550644,1484.456115826504,1509.302265027036
2019-0891,Pune,Hard,32,A,20181231,292,144719,7.0,,Jaume Munar,R,183.0,ESP,21.6,104620,,Q,Simone Bolelli,R,183.0,ITA,33.2,7-5 6-0,3,R16,76.0,4.0,1.0,47.0,36.0,29.0,5.0,9.0,0.0,1.0,1.0,1.0,63.0,42.0,20.0,8.0,9.0,3.0,8.0,81.0,663.0,141.0,384.0,atp_matches_2019.csv,2018-12-31,1649.0374047176995,1721.5870743507946,1536.21743843984,1513.1403738068936
2019-0891,Pune,Hard,32,A,20181231,293,104731,1.0,,Kevin Anderson,R,203.0,RSA,32.6,111513,,,Laslo Djere,R,188.0,SRB,23.5,7-6(3) 7-6(6),3,R16,128.0,20.0,2.0,81.0,54.0,44.0,16.0,12.0,1.0,2.0,6.0,4.0,99.0,63.0,47.0,16.0,12.0,6.0,7.0,6.0,4710.0,93.0,621.0,atp_matches_2019.csv,2018-12-31,2118.253711997379,1671.370188329579,2061.805419010481,1434.006131787081
2019-0891,Pune,Hard,32,A,20181231,293,104731,1.0,,Kevin Anderson,R,203.0,RSA,32.6,111513,,,Laslo Djere,R,188.0,SRB,23.5,7-6(3) 7-6(6),3,R16,128.0,20.0,2.0,81.0,54.0,44.0,16.0,12.0,1.0,2.0,6.0,4.0,99.0,63.0,47.0,16.0,12.0,6.0,7.0,6.0,4710.0,93.0,621.0,atp_matches_2019.csv,2018-12-31,2120.5235189407376,1684.8860295762313,2062.645079961361,1467.790602256037
2019-0891,Pune,Hard,32,A,20181231,294,103333,,,Ivo Karlovic,R,208.0,CRO,39.8,105208,,,Ernests Gulbis,R,190.0,LAT,30.3,7-6(5) 7-6(5),3,QF,105.0,25.0,4.0,83.0,60.0,51.0,12.0,12.0,3.0,3.0,10.0,3.0,78.0,45.0,40.0,18.0,12.0,0.0,0.0,100.0,589.0,95.0,612.0,atp_matches_2019.csv,2018-12-31,1561.2444500499316,1813.0068278026997,1536.6192738861878,1653.2141435586354
2019-0891,Pune,Hard,32,A,20181231,294,103333,,,Ivo Karlovic,R,208.0,CRO,39.8,105208,,,Ernests Gulbis,R,190.0,LAT,30.3,7-6(5) 7-6(5),3,QF,105.0,25.0,4.0,83.0,60.0,51.0,12.0,12.0,3.0,3.0,10.0,3.0,78.0,45.0,40.0,18.0,12.0,0.0,0.0,100.0,589.0,95.0,612.0,atp_matches_2019.csv,2018-12-31,1637.5845378008128,1826.9547677447233,1607.2085404227928,1680.960885874241
2019-0891,Pune,Hard,32,A,20181231,271,105208,,,Ernests Gulbis,R,190.0,LAT,30.3,105155,,,Pedro Sousa,R,180.0,POR,30.5,6-4 4-6 6-4,3,R32,134.0,14.0,6.0,102.0,61.0,45.0,23.0,15.0,7.0,9.0,1.0,2.0,96.0,61.0,41.0,18.0,15.0,7.0,10.0,95.0,612.0,104.0,550.0,atp_matches_2019.csv,2018-12-31,1803.5295134964474,1638.0064191654976,1653.4979967503098,1467.67721047568
2019-0891,Pune,Hard,32,A,20181231,271,105208,,,Ernests Gulbis,R,190.0,LAT,30.3,105155,,,Pedro Sousa,R,180.0,POR,30.5,6-4 4-6 6-4,3,R32,134.0,14.0,6.0,102.0,61.0,45.0,23.0,15.0,7.0,9.0,1.0,2.0,96.0,61.0,41.0,18.0,15.0,7.0,10.0,95.0,612.0,104.0,550.0,atp_matches_2019.csv,2018-12-31,1803.005933991381,1629.1002898932702,1661.6145774298782,1459.5023060240196
2019-0891,Pune,Hard,32,A,20181231,272,103333,,,Ivo Karlovic,R,208.0,CRO,39.8,200000,,Q,Felix Auger Aliassime,R,193.0,CAN,18.3,6-4 7-5,3,R32,74.0,13.0,1.0,55.0,34.0,29.0,15.0,11.0,0.0,0.0,7.0,3.0,56.0,39.0,30.0,9.0,11.0,0.0,2.0,100.0,589.0,108.0,527.0,atp_matches_2019.csv,2018-12-31,1605.7749704375283,1579.1313195906068,1575.8963782162955,1556.8722639352486
2019-0891,Pune,Hard,32,A,20181231,272,103333,,,Ivo Karlovic,R,208.0,CRO,39.8,200000,,Q,Felix Auger Aliassime,R,193.0,CAN,18.3,6-4 7-5,3,R32,74.0,13.0,1.0,55.0,34.0,29.0,15.0,11.0,0.0,0.0,7.0,3.0,56.0,39.0,30.0,9.0,11.0,0.0,2.0,100.0,589.0,108.0,527.0,atp_matches_2019.csv,2018-12-31,1661.533371554155,1564.3559054680015,1626.5548488671557,1541.7474822564734
2019-0891,Pune,Hard,32,A,20181231,273,105539,,,Evgeny Donskoy,R,185.0,RUS,28.6,104665,8.0,,Pablo Andujar,R,180.0,ESP,32.9,6-3 5-7 7-6(6),3,R32,150.0,7.0,0.0,109.0,69.0,49.0,19.0,16.0,5.0,8.0,1.0,8.0,106.0,51.0,38.0,27.0,17.0,2.0,6.0,97.0,594.0,82.0,658.0,atp_matches_2019.csv,2018-12-31,1625.82683260105,1652.1793048464212,1585.5737960189595,1436.218255715331
2019-0891,Pune,Hard,32,A,20181231,273,105539,,,Evgeny Donskoy,R,185.0,RUS,28.6,104665,8.0,,Pablo Andujar,R,180.0,ESP,32.9,6-3 5-7 7-6(6),3,R32,150.0,7.0,0.0,109.0,69.0,49.0,19.0,16.0,5.0,8.0,1.0,8.0,106.0,51.0,38.0,27.0,17.0,2.0,6.0,97.0,594.0,82.0,658.0,atp_matches_2019.csv,2018-12-31,1626.0039336651469,1634.9680505416452,1578.9028818658765,1426.701789340692
2019-0891,Pune,Hard,32,A,20181231,275,106368,,WC,Ramkumar Ramanathan,R,188.0,IND,24.1,104719,,,Marcel Granollers,R,191.0,ESP,32.7,4-6 6-4 6-3,3,R32,117.0,9.0,6.0,90.0,64.0,49.0,13.0,15.0,1.0,3.0,3.0,2.0,81.0,61.0,41.0,11.0,14.0,1.0,4.0,132.0,433.0,96.0,598.0,atp_matches_2019.csv,2018-12-31,1631.3477044695017,1629.3563653398883,1535.3227419627171,1528.032266355195
2019-0891,Pune,Hard,32,A,20181231,275,106368,,WC,Ramkumar Ramanathan,R,188.0,IND,24.1,104719,,,Marcel Granollers,R,191.0,ESP,32.7,4-6 6-4 6-3,3,R32,117.0,9.0,6.0,90.0,64.0,49.0,13.0,15.0,1.0,3.0,3.0,2.0,81.0,61.0,41.0,11.0,14.0,1.0,4.0,132.0,433.0,96.0,598.0,atp_matches_2019.csv,2018-12-31,1633.4098339353407,1613.4480688916206,1540.59948807572,1512.3679558960623
2019-0891,Pune,Hard,32,A,20181231,276,111581,,,Michael Mmoh,R,188.0,USA,20.9,105432,,WC,Prajnesh Gunneswaran,L,188.0,IND,29.1,7-5 6-3,3,R32,74.0,5.0,0.0,48.0,39.0,34.0,5.0,10.0,1.0,2.0,2.0,2.0,63.0,32.0,23.0,12.0,11.0,1.0,5.0,103.0,563.0,110.0,521.0,atp_matches_2019.csv,2018-12-31,1559.0875049210586,1505.5969593278007,1575.3976596008972,1453.6810983718449
2019-0891,Pune,Hard,32,A,20181231,276,111581,,,Michael Mmoh,R,188.0,USA,20.9,105432,,WC,Prajnesh Gunneswaran,L,188.0,IND,29.1,7-5 6-3,3,R32,74.0,5.0,0.0,48.0,39.0,34.0,5.0,10.0,1.0,2.0,2.0,2.0,63.0,32.0,23.0,12.0,11.0,1.0,5.0,103.0,563.0,110.0,521.0,atp_matches_2019.csv,2018-12-31,1564.6452506664687,1492.0410098929606,1576.0268982538605,1443.0677667838695
