tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file,tourney_date_parsed,r_w_global_before,r_l_global_before,r_w_surface_before,r_l_surface_before
2008-451,Doha,Hard,32,A,20071231,19,104918,3.0,,Andy Murray,R,190.0,GBR,20.6,102783,,WC,Rainer Schuettler,R,180.0,GER,31.6,1-6 6-0 6-1,3,R16,94.0,5.0,2.0,73.0,44.0,32.0,12.0,10.0,4.0,6.0,0.0,1.0,50.0,28.0,15.0,12.0,10.0,3.0,8.0,11.0,1755.0,99.0,433.0,atp_matches_2008.csv,2007-12-31,1999.1143699203108,1639.0585888165374,1908.2097973025086,1654.0882977336387
2008-451,Doha,Hard,32,A,20071231,18,104098,8.0,,Dmitry Tursunov,R,185.0,RUS,25.0,103017,,,Nicolas Kiefer,R,183.0,GER,30.4,W/O,3,R16,,,,,,,,,,,,,,,,,,,,34.0,853.0,49.0,660.0,atp_matches_2008.csv,2007-12-31,1730.9327797280591,1919.3162332762486,1664.5250090472362,1886.0700555651051
2008-451,Doha,Hard,32,A,20071231,18,104098,8.0,,Dmitry Tursunov,R,185.0,RUS,25.0,103017,,,Nicolas Kiefer,R,183.0,GER,30.4,W/O,3,R16,,,,,,,,,,,,,,,,,,,,34.0,853.0,49.0,660.0,atp_matches_2008.csv,2007-12-31,1754.8473383057508,1898.0841723952942,1689.5378528146202,1863.9915593860671
2008-451,Doha,Hard,32,A,20071231,17,103786,1.0,,Nikolay Davydenko,R,178.0,RUS,26.5,102148,,,Fabrice Santoro,R,178.0,FRA,35.0,6-3 6-3,3,R16,73.0,1.0,2.0,57.0,36.0,27.0,13.0,9.0,2.0,2.0,0.0,2.0,47.0,25.0,15.0,13.0,9.0,3.0,6.0,4.0,2825.0,37.0,807.0,atp_matches_2008.csv,2007-12-31,1893.118689011551,1806.1543117454617,1896.1762507525248,1698.4390153886523
2008-451,Doha,Hard,32,A,20071231,17,103786,1.0,,Nikolay Davydenko,R,178.0,RUS,26.5,102148,,,Fabrice Santoro,R,178.0,FRA,35.0,6-3 6-3,3,R16,73.0,1.0,2.0,57.0,36.0,27.0,13.0,9.0,2.0,2.0,0.0,2.0,47.0,25.0,15.0,13.0,9.0,3.0,6.0,4.0,2825.0,37.0,807.0,atp_matches_2008.csv,2007-12-31,1907.7741434249203,1794.0775761962382,1906.7903416531435,1690.6745776562232
2008-451,Doha,Hard,32,A,20071231,16,102860,,,Agustin Calleri,R,183.0,ARG,31.2,103990,2.0,,Tommy Robredo,R,180.0,ESP,25.6,6-4 6-4,3,R32,104.0,4.0,3.0,64.0,33.0,26.0,16.0,10.0,3.0,4.0,1.0,1.0,57.0,40.0,27.0,8.0,10.0,3.0,6.0,42.0,715.0,10.0,1765.0,atp_matches_2008.csv,2007-12-31,1713.6962910421503,1860.0482105210478,1657.544554948999,1835.9988986882515
2008-451,Doha,Hard,32,A,20071231,16,102860,,,Agustin Calleri,R,183.0,ARG,31.2,103990,2.0,,Tommy Robredo,R,180.0,ESP,25.6,6-4 6-4,3,R32,104.0,4.0,3.0,64.0,33.0,26.0,16.0,10.0,3.0,4.0,1.0,1.0,57.0,40.0,27.0,8.0,10.0,3.0,6.0,42.0,715.0,10.0,1765.0,atp_matches_2008.csv,2007-12-31,1736.0638122872501,1837.680689275948,1681.1088898874375,1812.434563749813
2008-451,Doha,Hard,32,A,20071231,3,103017,,,Nicolas Kiefer,R,183.0,GER,30.4,103063,,Q,Sebastien De Chaunac,R,183.0,FRA,30.2,6-4 6-3,3,R32,84.0,3.0,0.0,44.0,26.0,25.0,8.0,9.0,0.0,1.0,5.0,1.0,63.0,41.0,23.0,9.0,10.0,5.0,9.0,49.0,660.0,377.0,90.0,atp_matches_2008.csv,2007-12-31,1895.401674698557,1479.9666306178553,1861.0572117977213,1462.7098043182807
2008-451,Doha,Hard,32,A,20071231,3,103017,,,Nicolas Kiefer,R,183.0,GER,30.4,103063,,Q,Sebastien De Chaunac,R,183.0,FRA,30.2,6-4 6-3,3,R32,84.0,3.0,0.0,44.0,26.0,25.0,8.0,9.0,0.0,1.0,5.0,1.0,63.0,41.0,23.0,9.0,10.0,5.0,9.0,49.0,660.0,377.0,90.0,atp_matches_2008.csv,2007-12-31,1875.8378147936091,1477.284132921118,1840.5710581933215,1459.7754567299348
2008-891,Chennai,Hard,32,A,20071231,18,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,24.5,102381,7.0,,Werner Eschauer,R,188.0,AUT,33.6,4-6 7-5 7-6(3),3,R16,152.0,9.0,5.0,97.0,63.0,52.0,19.0,17.0,2.0,4.0,10.0,2.0,114.0,64.0,48.0,29.0,17.0,5.0,7.0,90.0,462.0,66.0,565.0,atp_matches_2008.csv,2007-12-31,1473.0147175175882,1436.8691010842495,1550.0632643445788,1375.3168094056407
2008-891,Chennai,Hard,32,A,20071231,18,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,24.5,102381,7.0,,Werner Eschauer,R,188.0,AUT,33.6,4-6 7-5 7-6(3),3,R16,152.0,9.0,5.0,97.0,63.0,52.0,19.0,17.0,2.0,4.0,10.0,2.0,114.0,64.0,48.0,29.0,17.0,5.0,7.0,90.0,462.0,66.0,565.0,atp_matches_2008.csv,2007-12-31,1487.3561298910063,1422.5276887108314,1558.6321855182136,1366.747888232006
2008-451,Doha,Hard,32,A,20071231,1,103786,1.0,,Nikolay Davydenko,R,178.0,RUS,26.5,103684,,Q,Benedikt Dorsch,R,178.0,GER,26.9,6-3 6-0,3,R32,76.0,1.0,3.0,45.0,41.0,29.0,0.0,7.0,2.0,3.0,2.0,2.0,59.0,43.0,18.0,8.0,8.0,7.0,13.0,4.0,2825.0,215.0,191.0,atp_matches_2008.csv,2007-12-31,1905.1954245607744,1482.292391489262,1903.9406884849539,1500.0
2008-451,Doha,Hard,32,A,20071231,1,103786,1.0,,Nikolay Davydenko,R,178.0,RUS,26.5,103684,,Q,Benedikt Dorsch,R,178.0,GER,26.9,6-3 6-0,3,R32,76.0,1.0,3.0,45.0,41.0,29.0,0.0,7.0,2.0,3.0,2.0,2.0,59.0,43.0,18.0,8.0,8.0,7.0,13.0,4.0,2825.0,215.0,191.0,atp_matches_2008.csv,2007-12-31,1916.3240112594904,1479.713672625116,1905.8080500933213,1497.1503468318103
2008-891,Chennai,Hard,32,A,20071231,8,104019,,,Kristof Vliegen,R,193.0,BEL,25.5,102967,8.0,,Marc Gicquel,R,188.0,FRA,30.7,7-6(5) 6-4,3,R32,98.0,7.0,0.0,69.0,44.0,31.0,16.0,11.0,3.0,5.0,7.0,3.0,69.0,43.0,29.0,14.0,11.0,3.0,6.0,98.0,437.0,70.0,535.0,atp_matches_2008.csv,2007-12-31,1558.9652244098775,1712.2022491769574,1555.9954738563424,1549.158147907767
2008-891,Chennai,Hard,32,A,20071231,8,104019,,,Kristof Vliegen,R,193.0,BEL,25.5,102967,8.0,,Marc Gicquel,R,188.0,FRA,30.7,7-6(5) 6-4,3,R32,98.0,7.0,0.0,69.0,44.0,31.0,16.0,11.0,3.0,5.0,7.0,3.0,69.0,43.0,29.0,14.0,11.0,3.0,6.0,98.0,437.0,70.0,535.0,atp_matches_2008.csv,2007-12-31,1566.733755266418,1689.5699973124938,1558.6487108095173,1533.4729777625862
2008-891,Chennai,Hard,32,A,20071231,7,103722,,,Florent Serra,R,180.0,FRA,26.8,103868,,,Ivan Navarro,R,183.0,ESP,26.1,6-4 7-6(6),3,R32,105.0,3.0,0.0,68.0,45.0,34.0,16.0,11.0,4.0,4.0,9.0,0.0,83.0,45.0,35.0,18.0,11.0,7.0,8.0,92.0,461.0,124.0,360.0,atp_matches_2008.csv,2007-12-31,1621.1767889554021,1617.798877288403,1649.9182674782635,1545.8277574345627
2008-891,Chennai,Hard,32,A,20071231,7,103722,,,Florent Serra,R,180.0,FRA,26.8,103868,,,Ivan Navarro,R,183.0,ESP,26.1,6-4 7-6(6),3,R32,105.0,3.0,0.0,68.0,45.0,34.0,16.0,11.0,4.0,4.0,9.0,0.0,83.0,45.0,35.0,18.0,11.0,7.0,8.0,92.0,461.0,124.0,360.0,atp_matches_2008.csv,2007-12-31,1643.4160951385056,1601.9544309681796,1661.1320899873717,1534.4828514542353
2008-891,Chennai,Hard,32,A,20071231,6,104628,,Q,Alexander Kudryavtsev,R,183.0,RUS,22.1,104250,,WC,Prakash Amritraj,R,188.0,IND,24.2,6-3 4-6 7-6(8),3,R32,120.0,6.0,3.0,99.0,49.0,36.0,29.0,15.0,3.0,6.0,3.0,2.0,98.0,65.0,42.0,17.0,16.0,5.0,9.0,255.0,159.0,278.0,137.0,atp_matches_2008.csv,2007-12-31,1495.8264145562744,1476.9373799906753,1492.9966055377643,1314.2740795367133
2008-891,Chennai,Hard,32,A,20071231,6,104628,,Q,Alexander Kudryavtsev,R,183.0,RUS,22.1,104250,,WC,Prakash Amritraj,R,188.0,IND,24.2,6-3 4-6 7-6(8),3,R32,120.0,6.0,3.0,99.0,49.0,36.0,29.0,15.0,3.0,6.0,3.0,2.0,98.0,65.0,42.0,17.0,16.0,5.0,9.0,255.0,159.0,278.0,137.0,atp_matches_2008.csv,2007-12-31,1506.851639243369,1461.8063961430523,1495.1343069128823,1305.848000791129
2008-891,Chennai,Hard,32,A,20071231,5,102845,3.0,,Carlos Moya,R,190.0,ESP,31.3,104559,,,Teymuraz Gabashvili,R,188.0,RUS,22.6,6-4 6-1,3,R32,66.0,5.0,1.0,44.0,31.0,21.0,9.0,8.0,0.0,2.0,4.0,3.0,64.0,36.0,19.0,9.0,9.0,6.0,12.0,17.0,1585.0,125.0,357.0,atp_matches_2008.csv,2007-12-31,1833.7527622092289,1392.0482877089173,1728.0323738188276,1447.0880225861786
2008-891,Chennai,Hard,32,A,20071231,5,102845,3.0,,Carlos Moya,R,190.0,ESP,31.3,104559,,,Teymuraz Gabashvili,R,188.0,RUS,22.6,6-4 6-1,3,R32,66.0,5.0,1.0,44.0,31.0,21.0,9.0,8.0,0.0,2.0,4.0,3.0,64.0,36.0,19.0,9.0,9.0,6.0,12.0,17.0,1585.0,125.0,357.0,atp_matches_2008.csv,2007-12-31,1847.911587869261,1389.71480105574,1752.3474173109807,1441.7893002225208
2008-891,Chennai,Hard,32,A,20071231,4,102381,7.0,,Werner Eschauer,R,188.0,AUT,33.6,104831,,WC,Bartolome Salva Vidal,L,183.0,ESP,21.1,7-6(3) 5-7 6-4,3,R32,164.0,4.0,4.0,108.0,63.0,50.0,27.0,17.0,3.0,4.0,2.0,2.0,108.0,66.0,52.0,22.0,17.0,5.0,6.0,66.0,565.0,326.0,110.0,atp_matches_2008.csv,2007-12-31,1409.4789770174875,1402.8822791990813,1358.7836099839362,1481.3757579881494
2008-891,Chennai,Hard,32,A,20071231,4,102381,7.0,,Werner Eschauer,R,188.0,AUT,33.6,104831,,WC,Bartolome Salva Vidal,L,183.0,ESP,21.1,7-6(3) 5-7 6-4,3,R32,164.0,4.0,4.0,108.0,63.0,50.0,27.0,17.0,3.0,4.0,2.0,2.0,108.0,66.0,52.0,22.0,17.0,5.0,6.0,66.0,565.0,326.0,110.0,atp_matches_2008.csv,2007-12-31,1425.1752243563046,1387.1860318602642,1380.2059999663222,1459.9533680057634
