tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file,tourney_date_parsed,r_w_global_before,r_l_global_before,r_w_surface_before,r_l_surface_before
2020-0451,Doha,Hard,32,A,20200106,294,126094,2.0,,Andrey Rublev,R,188.0,RUS,22.2,105732,,,Pierre Hugues Herbert,R,188.0,FRA,28.8,6-4 6-3,3,QF,101.0,4.0,1.0,72.0,40.0,29.0,15.0,9.0,5.0,6.0,10.0,3.0,74.0,40.0,28.0,10.0,10.0,4.0,8.0,23.0,1584.0,65.0,840.0,atp_matches_2020.csv,2020-01-06,2051.0547230737034,1671.9041229663464,1992.9084959391587,1626.975275381286
2020-0451,Doha,Hard,32,A,20200106,294,126094,2.0,,Andrey Rublev,R,188.0,RUS,22.2,105732,,,Pierre Hugues Herbert,R,188.0,FRA,28.8,6-4 6-3,3,QF,101.0,4.0,1.0,72.0,40.0,29.0,15.0,9.0,5.0,6.0,10.0,3.0,74.0,40.0,28.0,10.0,10.0,4.0,8.0,23.0,1584.0,65.0,840.0,atp_matches_2020.csv,2020-01-06,2065.227221136277,1713.1989131969865,2007.9369757226223,1654.9583551573132
2020-0451,Doha,Hard,32,A,20200106,293,104527,1.0,,Stan Wawrinka,R,183.0,SUI,34.7,104871,,,Jeremy Chardy,R,188.0,FRA,32.8,6-3 6-4,3,R16,87.0,12.0,1.0,61.0,35.0,27.0,15.0,10.0,6.0,7.0,1.0,3.0,64.0,40.0,27.0,11.0,9.0,6.0,9.0,15.0,1955.0,54.0,920.0,atp_matches_2020.csv,2020-01-06,1956.0383903269533,1873.860668242029,1933.617448584885,1798.010050266731
2020-0451,Doha,Hard,32,A,20200106,293,104527,1.0,,Stan Wawrinka,R,183.0,SUI,34.7,104871,,,Jeremy Chardy,R,188.0,FRA,32.8,6-3 6-4,3,R16,87.0,12.0,1.0,61.0,35.0,27.0,15.0,10.0,6.0,7.0,1.0,3.0,64.0,40.0,27.0,11.0,9.0,6.0,9.0,15.0,1955.0,54.0,920.0,atp_matches_2020.csv,2020-01-06,1968.3229949908186,1873.0748806417905,1943.6714168025774,1800.0463449771075
2020-0451,Doha,Hard,32,A,20200106,292,105379,,,Aljaz Bedene,R,181.0,SLO,30.4,122330,,,Alexander Bublik,R,196.0,KAZ,22.5,6-3 7-5,3,R16,89.0,5.0,3.0,67.0,35.0,27.0,21.0,11.0,1.0,1.0,10.0,4.0,66.0,41.0,32.0,11.0,10.0,4.0,6.0,58.0,905.0,55.0,919.0,atp_matches_2020.csv,2020-01-06,1805.1063239319028,1723.0032236863497,1710.1445128733535,1655.5056331103683
2020-0451,Doha,Hard,32,A,20200106,292,105379,,,Aljaz Bedene,R,181.0,SLO,30.4,122330,,,Alexander Bublik,R,196.0,KAZ,22.5,6-3 7-5,3,R16,89.0,5.0,3.0,67.0,35.0,27.0,21.0,11.0,1.0,1.0,10.0,4.0,66.0,41.0,32.0,11.0,10.0,4.0,6.0,58.0,905.0,55.0,919.0,atp_matches_2020.csv,2020-01-06,1833.6324470954141,1753.868782480071,1741.90739323677,1684.197066184634
2020-0451,Doha,Hard,32,A,20200106,291,144895,,Q,Corentin Moutet,L,180.0,FRA,20.7,105683,4.0,,Milos Raonic,R,196.0,CAN,29.0,7-6(4) 7-6(4),3,R16,119.0,2.0,3.0,92.0,68.0,48.0,15.0,12.0,2.0,3.0,14.0,5.0,75.0,41.0,33.0,19.0,12.0,2.0,3.0,81.0,638.0,32.0,1305.0,atp_matches_2020.csv,2020-01-06,1556.7510312309635,1793.1229047789839,1471.7292264254845,1759.1884894295222
2020-0451,Doha,Hard,32,A,20200106,291,144895,,Q,Corentin Moutet,L,180.0,FRA,20.7,105683,4.0,,Milos Raonic,R,196.0,CAN,29.0,7-6(4) 7-6(4),3,R16,119.0,2.0,3.0,92.0,68.0,48.0,15.0,12.0,2.0,3.0,14.0,5.0,75.0,41.0,33.0,19.0,12.0,2.0,3.0,81.0,638.0,32.0,1305.0,atp_matches_2020.csv,2020-01-06,1642.088473994936,1767.6551319941498,1562.8982157374537,1732.3234719536856
2020-0451,Doha,Hard,32,A,20200106,290,104269,,,Fernando Verdasco,L,188.0,ESP,36.1,105936,6.0,,Filip Krajinovic,R,185.0,SRB,27.8,7-5 4-6 6-0,3,R16,125.0,17.0,3.0,89.0,60.0,46.0,14.0,14.0,3.0,4.0,2.0,3.0,99.0,76.0,48.0,9.0,14.0,15.0,19.0,49.0,1025.0,40.0,1148.0,atp_matches_2020.csv,2020-01-06,1739.9569475586857,1909.3350944314498,1718.1875312393865,1877.2904201911538
2020-0451,Doha,Hard,32,A,20200106,290,104269,,,Fernando Verdasco,L,188.0,ESP,36.1,105936,6.0,,Filip Krajinovic,R,185.0,SRB,27.8,7-5 4-6 6-0,3,R16,125.0,17.0,3.0,89.0,60.0,46.0,14.0,14.0,3.0,4.0,2.0,3.0,99.0,76.0,48.0,9.0,14.0,15.0,19.0,49.0,1025.0,40.0,1148.0,atp_matches_2020.csv,2020-01-06,1764.3656226327942,1911.9409572755133,1731.1489130140187,1882.5436554067144
2020-0451,Doha,Hard,32,A,20200106,289,105916,,Q,Marton Fucsovics,R,188.0,HUN,27.9,117356,,WC,Cem Ilkel,R,185.0,TUR,24.3,6-1 6-4,3,R16,73.0,3.0,0.0,52.0,39.0,28.0,7.0,9.0,3.0,4.0,1.0,3.0,46.0,28.0,15.0,9.0,8.0,4.0,8.0,70.0,790.0,279.0,144.0,atp_matches_2020.csv,2020-01-06,1646.9292712356603,1338.7349265472856,1682.0458054882758,1440.2609523207552
2020-0451,Doha,Hard,32,A,20200106,289,105916,,Q,Marton Fucsovics,R,188.0,HUN,27.9,117356,,WC,Cem Ilkel,R,185.0,TUR,24.3,6-1 6-4,3,R16,73.0,3.0,0.0,52.0,39.0,28.0,7.0,9.0,3.0,4.0,1.0,3.0,46.0,28.0,15.0,9.0,8.0,4.0,8.0,70.0,790.0,279.0,144.0,atp_matches_2020.csv,2020-01-06,1689.3140170819797,1388.8494644725981,1721.173984576149,1480.3135369826102
2020-0451,Doha,Hard,32,A,20200106,296,144895,,Q,Corentin Moutet,L,180.0,FRA,20.7,104269,,,Fernando Verdasco,L,188.0,ESP,36.1,6-4 4-6 6-4,3,QF,132.0,2.0,3.0,91.0,67.0,49.0,12.0,15.0,4.0,6.0,8.0,3.0,90.0,65.0,44.0,14.0,15.0,3.0,6.0,81.0,638.0,49.0,1025.0,atp_matches_2020.csv,2020-01-06,1582.2188040157976,1763.1927478101427,1498.594243901321,1741.04192523809
2020-0451,Doha,Hard,32,A,20200106,296,144895,,Q,Corentin Moutet,L,180.0,FRA,20.7,104269,,,Fernando Verdasco,L,188.0,ESP,36.1,6-4 4-6 6-4,3,QF,132.0,2.0,3.0,91.0,67.0,49.0,12.0,15.0,4.0,6.0,8.0,3.0,90.0,65.0,44.0,14.0,15.0,3.0,6.0,81.0,638.0,49.0,1025.0,atp_matches_2020.csv,2020-01-06,1663.6317588254576,1786.7804944822867,1586.1357416521187,1753.7107480550903
2020-0451,Doha,Hard,32,A,20200106,300,126094,2.0,,Andrey Rublev,R,188.0,RUS,22.2,144895,,Q,Corentin Moutet,L,180.0,FRA,20.7,6-2 7-6(3),3,F,86.0,3.0,0.0,58.0,44.0,34.0,6.0,10.0,1.0,2.0,0.0,3.0,62.0,48.0,26.0,7.0,10.0,3.0,6.0,23.0,1584.0,81.0,638.0,atp_matches_2020.csv,2020-01-06,2054.2971871334817,1605.8729268534448,1996.379487986871,1524.2419647515337
2020-0451,Doha,Hard,32,A,20200106,300,126094,2.0,,Andrey Rublev,R,188.0,RUS,22.2,144895,,Q,Corentin Moutet,L,180.0,FRA,20.7,6-2 7-6(3),3,F,86.0,3.0,0.0,58.0,44.0,34.0,6.0,10.0,1.0,2.0,0.0,3.0,62.0,48.0,26.0,7.0,10.0,3.0,6.0,23.0,1584.0,81.0,638.0,atp_matches_2020.csv,2020-01-06,2074.5597314771544,1685.0768244015912,2016.991181468753,1609.305332179062
2020-8888,Atp Cup,Hard,24,A,20200106,215,105357,,,John Millman,R,183.0,AUS,30.5,200000,,,Felix Auger Aliassime,R,193.0,CAN,19.4,6-4 6-2,3,RR,101.0,1.0,1.0,68.0,41.0,25.0,18.0,9.0,8.0,9.0,5.0,1.0,55.0,33.0,21.0,8.0,9.0,3.0,7.0,48.0,1026.0,21.0,1636.0,atp_matches_2020.csv,2020-01-06,1762.518042296074,1791.682569184444,1723.0201795407145,1720.5208972819123
2020-8888,Atp Cup,Hard,24,A,20200106,215,105357,,,John Millman,R,183.0,AUS,30.5,200000,,,Felix Auger Aliassime,R,193.0,CAN,19.4,6-4 6-2,3,RR,101.0,1.0,1.0,68.0,41.0,25.0,18.0,9.0,8.0,9.0,5.0,1.0,55.0,33.0,21.0,8.0,9.0,3.0,7.0,48.0,1026.0,21.0,1636.0,atp_matches_2020.csv,2020-01-06,1784.9078859409356,1724.9997252329879,1744.9376857074321,1658.688913253911
2020-8888,Atp Cup,Hard,24,A,20200106,216,200282,,,Alex De Minaur,R,183.0,AUS,20.8,133430,,,Denis Shapovalov,L,185.0,CAN,20.7,6-7(6) 6-4 6-2,3,RR,180.0,4.0,2.0,118.0,76.0,49.0,23.0,15.0,14.0,16.0,9.0,7.0,110.0,64.0,41.0,24.0,15.0,9.0,14.0,18.0,1775.0,14.0,2050.0,atp_matches_2020.csv,2020-01-06,2019.193510159211,2050.0516735309193,1986.3667240181371,2005.1540669500616
2020-8888,Atp Cup,Hard,24,A,20200106,216,200282,,,Alex De Minaur,R,183.0,AUS,20.8,133430,,,Denis Shapovalov,L,185.0,CAN,20.7,6-7(6) 6-4 6-2,3,RR,180.0,4.0,2.0,118.0,76.0,49.0,23.0,15.0,14.0,16.0,9.0,7.0,110.0,64.0,41.0,24.0,15.0,9.0,14.0,18.0,1775.0,14.0,2050.0,atp_matches_2020.csv,2020-01-06,1987.029313143477,2052.6391683478364,1950.8047303518752,2005.5034994665168
2020-8888,Atp Cup,Hard,24,A,20200106,232,106043,,,Diego Schwartzman,R,170.0,ARG,27.3,106432,,,Borna Coric,R,188.0,CRO,23.1,6-2 6-2,3,RR,75.0,2.0,0.0,48.0,31.0,24.0,12.0,8.0,2.0,2.0,1.0,1.0,49.0,30.0,18.0,7.0,8.0,2.0,6.0,13.0,2125.0,28.0,1415.0,atp_matches_2020.csv,2020-01-06,1869.4860294380321,1676.6817539996584,1803.3764016428659,1668.7239815595983
2020-8888,Atp Cup,Hard,24,A,20200106,232,106043,,,Diego Schwartzman,R,170.0,ARG,27.3,106432,,,Borna Coric,R,188.0,CRO,23.1,6-2 6-2,3,RR,75.0,2.0,0.0,48.0,31.0,24.0,12.0,8.0,2.0,2.0,1.0,1.0,49.0,30.0,18.0,7.0,8.0,2.0,6.0,13.0,2125.0,28.0,1415.0,atp_matches_2020.csv,2020-01-06,1857.450033234115,1657.6328554034444,1795.0725043727402,1646.7076960924617
2020-8888,Atp Cup,Hard,24,A,20200106,231,105550,,,Guido Pella,L,183.0,ARG,29.6,105227,,,Marin Cilic,R,198.0,CRO,31.2,7-6(1) 6-3,3,RR,113.0,4.0,3.0,72.0,42.0,30.0,18.0,11.0,5.0,6.0,12.0,2.0,63.0,38.0,29.0,11.0,10.0,5.0,7.0,25.0,1530.0,38.0,1165.0,atp_matches_2020.csv,2020-01-06,1798.7302875062962,1823.4583864978106,1667.0580493128743,1791.9873623080566
2020-8888,Atp Cup,Hard,24,A,20200106,231,105550,,,Guido Pella,L,183.0,ARG,29.6,105227,,,Marin Cilic,R,198.0,CRO,31.2,7-6(1) 6-3,3,RR,113.0,4.0,3.0,72.0,42.0,30.0,18.0,11.0,5.0,6.0,12.0,2.0,63.0,38.0,29.0,11.0,10.0,5.0,7.0,25.0,1530.0,38.0,1165.0,atp_matches_2020.csv,2020-01-06,1822.2591096328852,1811.0055011155237,1697.7062273690437,1776.040633179307
2020-8888,Atp Cup,Hard,24,A,20200106,230,128034,,,Hubert Hurkacz,R,196.0,POL,22.8,106432,,,Borna Coric,R,188.0,CRO,23.1,6-2 6-2,3,RR,70.0,9.0,0.0,40.0,25.0,21.0,11.0,8.0,0.0,0.0,2.0,2.0,55.0,38.0,20.0,7.0,8.0,4.0,8.0,37.0,1198.0,28.0,1415.0,atp_matches_2020.csv,2020-01-06,1778.2889866026976,1668.7491137238837,1749.125474884721,1658.63207001077
2020-8888,Atp Cup,Hard,24,A,20200106,230,128034,,,Hubert Hurkacz,R,196.0,POL,22.8,106432,,,Borna Coric,R,188.0,CRO,23.1,6-2 6-2,3,RR,70.0,9.0,0.0,40.0,25.0,21.0,11.0,8.0,0.0,0.0,2.0,2.0,55.0,38.0,20.0,7.0,8.0,4.0,8.0,37.0,1198.0,28.0,1415.0,atp_matches_2020.csv,2020-01-06,1862.1499254632915,1708.2045592349202,1830.1059789994263,1693.6099106009726
2020-8888,Atp Cup,Hard,24,A,20200106,229,105227,,,Marin Cilic,R,198.0,CRO,31.2,200390,,,Kacper Zuk,R,183.0,POL,20.9,7-6(8) 6-4,3,RR,129.0,4.0,3.0,73.0,46.0,39.0,14.0,11.0,4.0,4.0,8.0,2.0,96.0,52.0,35.0,23.0,11.0,12.0,13.0,38.0,1165.0,448.0,70.0,atp_matches_2020.csv,2020-01-06,1806.32153442886,1500.0,1770.4699216792155,1500.0
2020-8888,Atp Cup,Hard,24,A,20200106,229,105227,,,Marin Cilic,R,198.0,CRO,31.2,200390,,,Kacper Zuk,R,183.0,POL,20.9,7-6(8) 6-4,3,RR,129.0,4.0,3.0,73.0,46.0,39.0,14.0,11.0,4.0,4.0,8.0,2.0,96.0,52.0,35.0,23.0,11.0,12.0,13.0,38.0,1165.0,448.0,70.0,atp_matches_2020.csv,2020-01-06,1810.228542382934,1535.4373577431752,1769.5476524967912,1528.7002776382508
2020-8888,Atp Cup,Hard,24,A,20200106,228,128034,,,Hubert Hurkacz,R,196.0,POL,22.8,106043,,,Diego Schwartzman,R,170.0,ARG,27.3,4-6 6-2 6-3,3,RR,138.0,18.0,3.0,95.0,66.0,51.0,11.0,14.0,5.0,6.0,1.0,3.0,90.0,48.0,34.0,21.0,13.0,2.0,5.0,37.0,1198.0,13.0,2125.0,atp_matches_2020.csv,2020-01-06,1789.405244923137,1877.4186697138068,1761.0498488030291,1813.4683131916943
2020-8888,Atp Cup,Hard,24,A,20200106,228,128034,,,Hubert Hurkacz,R,196.0,POL,22.8,106043,,,Diego Schwartzman,R,170.0,ARG,27.3,4-6 6-2 6-3,3,RR,138.0,18.0,3.0,95.0,66.0,51.0,11.0,14.0,5.0,6.0,1.0,3.0,90.0,48.0,34.0,21.0,13.0,2.0,5.0,37.0,1198.0,13.0,2125.0,atp_matches_2020.csv,2020-01-06,1871.4906810506177,1843.0662083639759,1840.1247080023807,1782.7282246777302
2020-8888,Atp Cup,Hard,24,A,20200106,227,105550,,,Guido Pella,L,183.0,ARG,29.6,111794,,,Kamil Majchrzak,R,180.0,POL,23.9,6-2 2-6 6-2,3,RR,124.0,9.0,3.0,72.0,32.0,26.0,20.0,12.0,4.0,7.0,3.0,3.0,81.0,40.0,28.0,16.0,12.0,10.0,15.0,25.0,1530.0,97.0,575.0,atp_matches_2020.csv,2020-01-06,1815.8671395752467,1574.7705647656217,1688.5754899417154,1529.0769671798644
2020-8888,Atp Cup,Hard,24,A,20200106,227,105550,,,Guido Pella,L,183.0,ARG,29.6,111794,,,Kamil Majchrzak,R,180.0,POL,23.9,6-2 2-6 6-2,3,RR,124.0,9.0,3.0,72.0,32.0,26.0,20.0,12.0,4.0,7.0,3.0,3.0,81.0,40.0,28.0,16.0,12.0,10.0,15.0,25.0,1530.0,97.0,575.0,atp_matches_2020.csv,2020-01-06,1771.9226158060876,1568.3785947079832,1658.5382641977044,1519.946229752536
2020-8888,Atp Cup,Hard,24,A,20200106,226,126774,,,Stefanos Tsitsipas,R,193.0,GRE,21.4,100644,,,Alexander Zverev,R,198.0,GER,22.7,6-1 6-4,3,RR,73.0,2.0,1.0,45.0,29.0,24.0,10.0,9.0,0.0,1.0,2.0,10.0,55.0,25.0,16.0,11.0,8.0,3.0,7.0,6.0,5300.0,7.0,3345.0,atp_matches_2020.csv,2020-01-06,2169.777686804862,2033.557057207491,2113.8673156249347,1985.404667102543
2020-8888,Atp Cup,Hard,24,A,20200106,226,126774,,,Stefanos Tsitsipas,R,193.0,GRE,21.4,100644,,,Alexander Zverev,R,198.0,GER,22.7,6-1 6-4,3,RR,73.0,2.0,1.0,45.0,29.0,24.0,10.0,9.0,0.0,1.0,2.0,10.0,55.0,25.0,16.0,11.0,8.0,3.0,7.0,6.0,5300.0,7.0,3345.0,atp_matches_2020.csv,2020-01-06,2105.790503205114,1980.0822559995086,2053.5910463790196,1932.4915527857108
2020-0451,Doha,Hard,32,A,20200106,288,200175,,,Miomir Kecmanovic,R,183.0,SRB,20.3,104542,3.0,,Jo-Wilfried Tsonga,R,188.0,FRA,34.7,7-6(9) 6-1,3,R16,74.0,9.0,4.0,62.0,38.0,34.0,13.0,10.0,0.0,0.0,2.0,1.0,57.0,40.0,28.0,8.0,9.0,1.0,3.0,62.0,881.0,30.0,1340.0,atp_matches_2020.csv,2020-01-06,1710.8373928260128,1946.4945071808634,1635.111286651796,1894.0731258155613
2020-0451,Doha,Hard,32,A,20200106,288,200175,,,Miomir Kecmanovic,R,183.0,SRB,20.3,104542,3.0,,Jo-Wilfried Tsonga,R,188.0,FRA,34.7,7-6(9) 6-1,3,R16,74.0,9.0,4.0,62.0,38.0,34.0,13.0,10.0,0.0,0.0,2.0,1.0,57.0,40.0,28.0,8.0,9.0,1.0,3.0,62.0,881.0,30.0,1340.0,atp_matches_2020.csv,2020-01-06,1765.3055034805968,1921.048150778422,1692.5500429766012,1867.9552396695851
2020-8888,Atp Cup,Hard,24,A,20200106,225,105526,,,Jan Lennard Struff,R,193.0,GER,29.7,133018,,,Michail Pervolarakis,R,193.0,GRE,23.5,6-4 6-1,3,RR,69.0,8.0,2.0,55.0,37.0,27.0,10.0,9.0,2.0,3.0,3.0,4.0,49.0,24.0,11.0,14.0,8.0,4.0,8.0,35.0,1245.0,486.0,62.0,atp_matches_2020.csv,2020-01-06,1780.3758888339094,1500.0,1725.3804388634976,1500.0
2020-8888,Atp Cup,Hard,24,A,20200106,225,105526,,,Jan Lennard Struff,R,193.0,GER,29.7,133018,,,Michail Pervolarakis,R,193.0,GRE,23.5,6-4 6-1,3,RR,69.0,8.0,2.0,55.0,37.0,27.0,10.0,9.0,2.0,3.0,3.0,4.0,49.0,24.0,11.0,14.0,8.0,4.0,8.0,35.0,1245.0,486.0,62.0,atp_matches_2020.csv,2020-01-06,1788.7382132011262,1472.7399995507856,1736.7205283056878,1465.2776797975378
2020-8888,Atp Cup,Hard,24,A,20200106,223,105526,,,Jan Lennard Struff,R,193.0,GER,29.7,200000,,,Felix Auger Aliassime,R,193.0,CAN,19.4,6-1 6-4,3,RR,74.0,6.0,2.0,48.0,26.0,22.0,16.0,9.0,1.0,1.0,7.0,2.0,53.0,36.0,23.0,8.0,8.0,4.0,7.0,35.0,1245.0,21.0,1636.0,atp_matches_2020.csv,2020-01-06,1785.6890951068954,1774.3426387947732,1732.2477640743953,1704.6359914981194
2020-8888,Atp Cup,Hard,24,A,20200106,223,105526,,,Jan Lennard Struff,R,193.0,GER,29.7,200000,,,Felix Auger Aliassime,R,193.0,CAN,19.4,6-1 6-4,3,RR,74.0,6.0,2.0,48.0,26.0,22.0,16.0,9.0,1.0,1.0,7.0,2.0,53.0,36.0,23.0,8.0,8.0,4.0,7.0,35.0,1245.0,21.0,1636.0,atp_matches_2020.csv,2020-01-06,1793.2038155366242,1718.3853604429241,1742.2655187436824,1655.2257153453402
2020-8888,Atp Cup,Hard,24,A,20200106,222,200282,,,Alex De Minaur,R,183.0,AUS,20.8,100644,,,Alexander Zverev,R,198.0,GER,22.7,4-6 7-6(3) 6-2,3,RR,164.0,2.0,0.0,101.0,77.0,52.0,14.0,15.0,7.0,10.0,10.0,14.0,106.0,69.0,52.0,12.0,15.0,8.0,12.0,18.0,1775.0,7.0,3345.0,atp_matches_2020.csv,2020-01-06,2036.6108561705985,2023.5274131752485,2003.2310708384878,1975.0649685860242
2020-8888,Atp Cup,Hard,24,A,20200106,222,200282,,,Alex De Minaur,R,183.0,AUS,20.8,100644,,,Alexander Zverev,R,198.0,GER,22.7,4-6 7-6(3) 6-2,3,RR,164.0,2.0,0.0,101.0,77.0,52.0,14.0,15.0,7.0,10.0,10.0,14.0,106.0,69.0,52.0,12.0,15.0,8.0,12.0,18.0,1775.0,7.0,3345.0,atp_matches_2020.csv,2020-01-06,2006.0153480593444,1969.6312777888277,1969.3030943008855,1921.8530100475027
2020-8888,Atp Cup,Hard,24,A,20200106,221,106401,,,Nick Kyrgios,R,193.0,AUS,24.6,105526,,,Jan Lennard Struff,R,193.0,GER,29.7,6-4 7-6(4),3,RR,72.0,20.0,1.0,63.0,46.0,40.0,11.0,11.0,0.0,0.0,15.0,3.0,57.0,38.0,36.0,10.0,11.0,0.0,1.0,29.0,1375.0,35.0,1245.0,atp_matches_2020.csv,2020-01-06,1880.0479106133362,1801.1667571662972,1877.4651851543783,1746.9788652734792
2020-8888,Atp Cup,Hard,24,A,20200106,221,106401,,,Nick Kyrgios,R,193.0,AUS,24.6,105526,,,Jan Lennard Struff,R,193.0,GER,29.7,6-4 7-6(4),3,RR,72.0,20.0,1.0,63.0,46.0,40.0,11.0,11.0,0.0,0.0,15.0,3.0,57.0,38.0,36.0,10.0,11.0,0.0,1.0,29.0,1375.0,35.0,1245.0,atp_matches_2020.csv,2020-01-06,1924.4478003300173,1805.810588717955,1914.279464710379,1754.3389898093249
