tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file,tourney_date_parsed,r_w_global_before,r_l_global_before,r_w_surface_before,r_l_surface_before
2000-339,Adelaide,Hard,32,A,20000103,21,103720,6.0,,Lleyton Hewitt,R,180.0,AUS,18.8,103162,,WC,Dejan Petrovic,R,,SRB,21.7,6-0 6-2,3,R16,66.0,2.0,0.0,55.0,26.0,18.0,18.0,7.0,5.0,5.0,1.0,5.0,41.0,26.0,13.0,4.0,7.0,1.0,6.0,25.0,1429.0,205.0,198.0,atp_matches_2000.csv,2000-01-03,1500.0,1500.0,1500.0,1500.0
2000-339,Adelaide,Hard,32,A,20000103,21,103720,6.0,,Lleyton Hewitt,R,180.0,AUS,18.8,103162,,WC,Dejan Petrovic,R,,SRB,21.7,6-0 6-2,3,R16,66.0,2.0,0.0,55.0,26.0,18.0,18.0,7.0,5.0,5.0,1.0,5.0,41.0,26.0,13.0,4.0,7.0,1.0,6.0,25.0,1429.0,205.0,198.0,atp_matches_2000.csv,2000-01-03,1563.263693206478,1484.0,1563.263693206478,1484.0
2000-339,Adelaide,Hard,32,A,20000103,22,101727,,,Jason Stoltenberg,R,185.0,AUS,29.7,102652,,Q,Christian Vinck,L,183.0,GER,24.3,3-6 6-4 6-4,3,R16,109.0,7.0,5.0,94.0,53.0,35.0,24.0,15.0,6.0,10.0,2.0,5.0,81.0,44.0,25.0,23.0,14.0,2.0,6.0,80.0,562.0,230.0,179.0,atp_matches_2000.csv,2000-01-03,1500.0,1500.0,1500.0,1500.0
2000-339,Adelaide,Hard,32,A,20000103,22,101727,,,Jason Stoltenberg,R,185.0,AUS,29.7,102652,,Q,Christian Vinck,L,183.0,GER,24.3,3-6 6-4 6-4,3,R16,109.0,7.0,5.0,94.0,53.0,35.0,24.0,15.0,6.0,10.0,2.0,5.0,81.0,44.0,25.0,23.0,14.0,2.0,6.0,80.0,562.0,230.0,179.0,atp_matches_2000.csv,2000-01-03,1500.0,1484.0,1500.0,1484.0
2000-339,Adelaide,Hard,32,A,20000103,23,102765,8.0,,Nicolas Escude,R,185.0,FRA,23.7,101792,,,Slava Dosedel,R,183.0,CZE,29.3,7-6(5) 6-4,3,R16,101.0,6.0,2.0,81.0,41.0,31.0,20.0,11.0,7.0,9.0,1.0,2.0,74.0,49.0,33.0,12.0,11.0,6.0,9.0,37.0,995.0,63.0,763.0,atp_matches_2000.csv,2000-01-03,1500.0,1500.0,1500.0,1500.0
2000-339,Adelaide,Hard,32,A,20000103,23,102765,8.0,,Nicolas Escude,R,185.0,FRA,23.7,101792,,,Slava Dosedel,R,183.0,CZE,29.3,7-6(5) 6-4,3,R16,101.0,6.0,2.0,81.0,41.0,31.0,20.0,11.0,7.0,9.0,1.0,2.0,74.0,49.0,33.0,12.0,11.0,6.0,9.0,37.0,995.0,63.0,763.0,atp_matches_2000.csv,2000-01-03,1516.0,1484.0,1516.0,1484.0
2000-339,Adelaide,Hard,32,A,20000103,24,102450,2.0,,Tim Henman,R,185.0,GBR,25.3,103444,,,Jean Rene Lisnard,R,173.0,MON,20.2,3-6 6-4 6-2,3,R16,114.0,5.0,5.0,83.0,43.0,36.0,21.0,13.0,7.0,8.0,1.0,4.0,99.0,50.0,29.0,30.0,14.0,10.0,13.0,12.0,1920.0,138.0,336.0,atp_matches_2000.csv,2000-01-03,1500.0,1500.0,1500.0,1500.0
2000-339,Adelaide,Hard,32,A,20000103,24,102450,2.0,,Tim Henman,R,185.0,GBR,25.3,103444,,,Jean Rene Lisnard,R,173.0,MON,20.2,3-6 6-4 6-2,3,R16,114.0,5.0,5.0,83.0,43.0,36.0,21.0,13.0,7.0,8.0,1.0,4.0,99.0,50.0,29.0,30.0,14.0,10.0,13.0,12.0,1920.0,138.0,336.0,atp_matches_2000.csv,2000-01-03,1500.0,1484.0,1500.0,1484.0
2000-339,Adelaide,Hard,32,A,20000103,25,102358,1.0,,Thomas Enqvist,R,190.0,SWE,25.7,103206,7.0,,Sebastien Grosjean,R,175.0,FRA,21.5,7-6(1) 7-5,3,QF,96.0,5.0,3.0,68.0,35.0,29.0,18.0,12.0,0.0,2.0,8.0,2.0,89.0,38.0,24.0,27.0,12.0,6.0,9.0,4.0,2606.0,27.0,1298.0,atp_matches_2000.csv,2000-01-03,1500.0,1500.0,1500.0,1500.0
2000-339,Adelaide,Hard,32,A,20000103,25,102358,1.0,,Thomas Enqvist,R,190.0,SWE,25.7,103206,7.0,,Sebastien Grosjean,R,175.0,FRA,21.5,7-6(1) 7-5,3,QF,96.0,5.0,3.0,68.0,35.0,29.0,18.0,12.0,0.0,2.0,8.0,2.0,89.0,38.0,24.0,27.0,12.0,6.0,9.0,4.0,2606.0,27.0,1298.0,atp_matches_2000.csv,2000-01-03,1545.8059804536415,1500.736306793522,1545.8059804536415,1500.736306793522
2000-339,Adelaide,Hard,32,A,20000103,26,102796,3.0,,Magnus Norman,R,188.0,SWE,23.5,103252,,,Alberto Martin,R,175.0,ESP,21.3,6-4 6-3,3,QF,85.0,2.0,5.0,59.0,29.0,24.0,14.0,10.0,2.0,4.0,2.0,4.0,68.0,40.0,19.0,14.0,9.0,9.0,13.0,15.0,1748.0,57.0,805.0,atp_matches_2000.csv,2000-01-03,1500.0,1500.0,1500.0,1500.0
2000-339,Adelaide,Hard,32,A,20000103,26,102796,3.0,,Magnus Norman,R,188.0,SWE,23.5,103252,,,Alberto Martin,R,175.0,ESP,21.3,6-4 6-3,3,QF,85.0,2.0,5.0,59.0,29.0,24.0,14.0,10.0,2.0,4.0,2.0,4.0,68.0,40.0,19.0,14.0,9.0,9.0,13.0,15.0,1748.0,57.0,805.0,atp_matches_2000.csv,2000-01-03,1530.5304984710244,1515.9323408595199,1530.5304984710244,1515.9323408595199
