tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file,tourney_date_parsed,r_w_global_before,r_l_global_before,r_w_surface_before,r_l_surface_before
2006-451,Doha,Hard,32,A,20060102,30,104792,7.0,,Gael Monfils,R,193.0,FRA,19.3,103835,,,Filippo Volandri,R,183.0,ITA,24.3,6-3 6-4,3,SF,69.0,8.0,3.0,63.0,36.0,22.0,18.0,10.0,2.0,4.0,0.0,0.0,53.0,38.0,21.0,8.0,9.0,2.0,6.0,30.0,979.0,38.0,836.0,atp_matches_2006.csv,2006-01-02,1798.8001340009919,1664.998012691677,1678.0025698656073,1341.7087341099439
2006-451,Doha,Hard,32,A,20060102,30,104792,7.0,,Gael Monfils,R,193.0,FRA,19.3,103835,,,Filippo Volandri,R,183.0,ITA,24.3,6-3 6-4,3,SF,69.0,8.0,3.0,63.0,36.0,22.0,18.0,10.0,2.0,4.0,0.0,0.0,53.0,38.0,21.0,8.0,9.0,2.0,6.0,30.0,979.0,38.0,836.0,atp_matches_2006.csv,2006-01-02,1836.3559712107403,1698.848937277743,1716.4648298012596,1402.0080921909898
2006-451,Doha,Hard,32,A,20060102,29,103819,1.0,,Roger Federer,R,185.0,SUI,24.4,103163,,,Tommy Haas,R,188.0,GER,27.7,6-3 6-3,3,SF,70.0,3.0,3.0,55.0,26.0,21.0,19.0,9.0,0.0,0.0,2.0,1.0,49.0,32.0,21.0,8.0,9.0,3.0,6.0,1.0,6725.0,45.0,755.0,atp_matches_2006.csv,2006-01-02,2364.272665792982,1754.9752570016847,2376.1850297286624,1678.1279148806798
2006-451,Doha,Hard,32,A,20060102,29,103819,1.0,,Roger Federer,R,185.0,SUI,24.4,103163,,,Tommy Haas,R,188.0,GER,27.7,6-3 6-3,3,SF,70.0,3.0,3.0,55.0,26.0,21.0,19.0,9.0,0.0,0.0,2.0,1.0,49.0,32.0,21.0,8.0,9.0,3.0,6.0,1.0,6725.0,45.0,755.0,atp_matches_2006.csv,2006-01-02,2370.184536925952,1790.067828637198,2379.768987788952,1716.1881164952604
2006-451,Doha,Hard,32,A,20060102,28,103835,,,Filippo Volandri,R,183.0,ITA,24.3,103786,2.0,,Nikolay Davydenko,R,178.0,RUS,24.5,6-3 6-4,3,QF,89.0,0.0,7.0,76.0,45.0,32.0,16.0,10.0,6.0,7.0,1.0,3.0,60.0,32.0,20.0,14.0,9.0,4.0,7.0,38.0,836.0,5.0,2390.0,atp_matches_2006.csv,2006-01-02,1654.8722520546453,1895.6954146656062,1337.6734361572926,1760.3412161399212
2006-451,Doha,Hard,32,A,20060102,28,103835,,,Filippo Volandri,R,183.0,ITA,24.3,103786,2.0,,Nikolay Davydenko,R,178.0,RUS,24.5,6-3 6-4,3,QF,89.0,0.0,7.0,76.0,45.0,32.0,16.0,10.0,6.0,7.0,1.0,3.0,60.0,32.0,20.0,14.0,9.0,4.0,7.0,38.0,836.0,5.0,2390.0,atp_matches_2006.csv,2006-01-02,1688.8702151029338,1880.395860481135,1397.508285094972,1741.546563353788
2006-451,Doha,Hard,32,A,20060102,27,104792,7.0,,Gael Monfils,R,193.0,FRA,19.3,104098,,,Dmitry Tursunov,R,185.0,RUS,23.0,6-2 7-6(4),3,QF,101.0,4.0,4.0,71.0,36.0,23.0,17.0,10.0,3.0,7.0,5.0,1.0,72.0,45.0,25.0,12.0,10.0,5.0,11.0,30.0,979.0,60.0,600.0,atp_matches_2006.csv,2006-01-02,1808.9258946380237,1759.4172782106857,1682.0378678182585,1580.43828374946
2006-451,Doha,Hard,32,A,20060102,27,104792,7.0,,Gael Monfils,R,193.0,FRA,19.3,104098,,,Dmitry Tursunov,R,185.0,RUS,23.0,6-2 7-6(4),3,QF,101.0,4.0,4.0,71.0,36.0,23.0,17.0,10.0,3.0,7.0,5.0,1.0,72.0,45.0,25.0,12.0,10.0,5.0,11.0,30.0,979.0,60.0,600.0,atp_matches_2006.csv,2006-01-02,1846.3346933855496,1762.8238075577062,1720.9646368972774,1600.577313404917
2006-891,Chennai,Hard,32,A,20060102,31,103344,1.0,,Ivan Ljubicic,R,193.0,CRO,26.7,102845,3.0,,Carlos Moya,R,190.0,ESP,29.3,7-6(6) 6-2,3,F,101.0,12.0,4.0,63.0,40.0,35.0,12.0,10.0,2.0,2.0,5.0,2.0,93.0,56.0,39.0,15.0,10.0,7.0,9.0,9.0,2180.0,31.0,940.0,atp_matches_2006.csv,2006-01-02,1979.6210687680114,1776.6759261158238,1977.2957312309538,1717.2832971506464
2006-891,Chennai,Hard,32,A,20060102,31,103344,1.0,,Ivan Ljubicic,R,193.0,CRO,26.7,102845,3.0,,Carlos Moya,R,190.0,ESP,29.3,7-6(6) 6-2,3,F,101.0,12.0,4.0,63.0,40.0,35.0,12.0,10.0,2.0,2.0,5.0,2.0,93.0,56.0,39.0,15.0,10.0,7.0,9.0,9.0,2180.0,31.0,940.0,atp_matches_2006.csv,2006-01-02,2010.3984053911638,1843.0565821341709,2002.3505700650805,1784.3521887985046
2006-891,Chennai,Hard,32,A,20060102,30,102845,3.0,,Carlos Moya,R,190.0,ESP,29.3,103285,2.0,,Radek Stepanek,R,185.0,CZE,27.0,6-4 6-7(5) 7-6(3),3,SF,165.0,12.0,4.0,115.0,66.0,49.0,32.0,17.0,8.0,9.0,5.0,3.0,109.0,66.0,48.0,25.0,17.0,4.0,6.0,31.0,940.0,20.0,1440.0,atp_matches_2006.csv,2006-01-02,1769.0864174078426,1865.7641183452117,1711.430162169093,1738.433115752406
2006-891,Chennai,Hard,32,A,20060102,30,102845,3.0,,Carlos Moya,R,190.0,ESP,29.3,103285,2.0,,Radek Stepanek,R,185.0,CZE,27.0,6-4 6-7(5) 7-6(3),3,SF,165.0,12.0,4.0,115.0,66.0,49.0,32.0,17.0,8.0,9.0,5.0,3.0,109.0,66.0,48.0,25.0,17.0,4.0,6.0,31.0,940.0,20.0,1440.0,atp_matches_2006.csv,2006-01-02,1823.5798097946742,1863.4576669334647,1766.1976667195784,1747.5112267918462
