tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,source_file,tourney_date_parsed,r_w_global_before,r_l_global_before,r_w_surface_before,r_l_surface_before
2007-451,Doha,Hard,32,A,20070101,17,103786,1.0,,Nikolay Davydenko,R,178.0,RUS,25.5,102035,,,Jonas Bjorkman,R,183.0,SWE,34.7,6-4 6-3,3,R16,89.0,1.0,1.0,68.0,52.0,35.0,7.0,9.0,4.0,5.0,1.0,3.0,68.0,52.0,27.0,8.0,10.0,3.0,7.0,3.0,2825.0,54.0,723.0,atp_matches_2007.csv,2007-01-01,1941.5096566672416,1621.8897337242017,1857.398590926535,1506.3165424611614
2007-451,Doha,Hard,32,A,20070101,17,103786,1.0,,Nikolay Davydenko,R,178.0,RUS,25.5,102035,,,Jonas Bjorkman,R,183.0,SWE,34.7,6-4 6-3,3,R16,89.0,1.0,1.0,68.0,52.0,35.0,7.0,9.0,4.0,5.0,1.0,3.0,68.0,52.0,27.0,8.0,10.0,3.0,7.0,3.0,2825.0,54.0,723.0,atp_matches_2007.csv,2007-01-01,1954.1908849188442,1638.9807534302734,1873.4506832656252,1515.1988295388257
2007-451,Doha,Hard,32,A,20070101,22,104571,3.0,,Marcos Baghdatis,R,183.0,CYP,21.5,103105,,,Ruben Ramirez Hidalgo,R,183.0,ESP,28.9,6-2 6-0,3,R16,65.0,1.0,1.0,49.0,26.0,18.0,16.0,7.0,3.0,3.0,0.0,1.0,52.0,35.0,18.0,5.0,7.0,7.0,12.0,12.0,1860.0,57.0,690.0,atp_matches_2007.csv,2007-01-01,1820.0787542919782,1674.7210161320215,1782.0461869694273,1472.7567141832626
2007-451,Doha,Hard,32,A,20070101,22,104571,3.0,,Marcos Baghdatis,R,183.0,CYP,21.5,103105,,,Ruben Ramirez Hidalgo,R,183.0,ESP,28.9,6-2 6-0,3,R16,65.0,1.0,1.0,49.0,26.0,18.0,16.0,7.0,3.0,3.0,0.0,1.0,52.0,35.0,18.0,5.0,7.0,7.0,12.0,12.0,1860.0,57.0,690.0,atp_matches_2007.csv,2007-01-01,1815.6898556807982,1665.049961047953,1772.5381176733122,1468.140646839338
2007-891,Chennai,Hard,32,A,20070101,31,103598,3.0,,Xavier Malisse,R,185.0,BEL,26.4,102905,,,Stefan Koubek,L,175.0,AUT,29.9,6-1 6-3,3,F,61.0,6.0,0.0,47.0,31.0,23.0,10.0,8.0,2.0,3.0,0.0,2.0,47.0,26.0,15.0,6.0,8.0,2.0,7.0,37.0,910.0,80.0,490.0,atp_matches_2007.csv,2007-01-01,1749.9514532244739,1734.7789935472406,1723.325873576374,1625.52086126653
2007-891,Chennai,Hard,32,A,20070101,31,103598,3.0,,Xavier Malisse,R,185.0,BEL,26.4,102905,,,Stefan Koubek,L,175.0,AUT,29.9,6-1 6-3,3,F,61.0,6.0,0.0,47.0,31.0,23.0,10.0,8.0,2.0,3.0,0.0,2.0,47.0,26.0,15.0,6.0,8.0,2.0,7.0,37.0,910.0,80.0,490.0,atp_matches_2007.csv,2007-01-01,1815.869890748735,1774.8731289380237,1779.580306354239,1680.1302087603588
2007-451,Doha,Hard,32,A,20070101,16,103344,2.0,,Ivan Ljubicic,R,193.0,CRO,27.7,103823,,Q,Denis Gremelmayr,L,183.0,GER,25.3,6-1 6-2,3,R32,59.0,9.0,5.0,52.0,30.0,26.0,11.0,8.0,2.0,2.0,0.0,0.0,38.0,21.0,15.0,4.0,7.0,2.0,6.0,5.0,2495.0,146.0,313.0,atp_matches_2007.csv,2007-01-01,1991.701159448851,1578.9317348626605,1970.1153178238012,1525.4594132524467
2007-451,Doha,Hard,32,A,20070101,16,103344,2.0,,Ivan Ljubicic,R,193.0,CRO,27.7,103823,,Q,Denis Gremelmayr,L,183.0,GER,25.3,6-1 6-2,3,R32,59.0,9.0,5.0,52.0,30.0,26.0,11.0,8.0,2.0,2.0,0.0,0.0,38.0,21.0,15.0,4.0,7.0,2.0,6.0,5.0,2495.0,146.0,313.0,atp_matches_2007.csv,2007-01-01,1994.4216099531136,1576.211284358398,1972.4123156568387,1523.1624154194092
2007-451,Doha,Hard,32,A,20070101,15,101962,,WC,Younes El Aynaoui,R,193.0,MAR,35.3,102563,,,Thomas Johansson,R,180.0,SWE,31.7,7-6(5) 7-6(1),3,R32,110.0,7.0,2.0,84.0,57.0,46.0,15.0,12.0,3.0,4.0,9.0,2.0,79.0,44.0,33.0,21.0,12.0,1.0,2.0,189.0,207.0,71.0,524.0,atp_matches_2007.csv,2007-01-01,1538.4179285295443,1691.3783355154324,1546.5240631061624,1686.0892353865702
2007-451,Doha,Hard,32,A,20070101,15,101962,,WC,Younes El Aynaoui,R,193.0,MAR,35.3,102563,,,Thomas Johansson,R,180.0,SWE,31.7,7-6(5) 7-6(1),3,R32,110.0,7.0,2.0,84.0,57.0,46.0,15.0,12.0,3.0,4.0,9.0,2.0,79.0,44.0,33.0,21.0,12.0,1.0,2.0,189.0,207.0,71.0,524.0,atp_matches_2007.csv,2007-01-01,1561.0396270026035,1668.756637042373,1568.62651654236,1663.9867819503727
2007-339,Adelaide,Hard,32,A,20070101,532,104925,1.0,,Novak Djokovic,R,188.0,SRB,19.6,103553,,WC,Alun Jones,R,180.0,AUS,26.6,6-1 6-2,3,RR,54.0,2.0,3.0,45.0,30.0,26.0,9.0,8.0,3.0,3.0,0.0,2.0,47.0,32.0,19.0,5.0,7.0,4.0,8.0,16.0,1380.0,200.0,194.0,atp_matches_2007.csv,2007-01-01,1912.6092768531346,1430.9692731391033,1805.7683458251968,1416.4540890717549
2007-339,Adelaide,Hard,32,A,20070101,532,104925,1.0,,Novak Djokovic,R,188.0,SRB,19.6,103553,,WC,Alun Jones,R,180.0,AUS,26.6,6-1 6-2,3,RR,54.0,2.0,3.0,45.0,30.0,26.0,9.0,8.0,3.0,3.0,0.0,2.0,47.0,32.0,19.0,5.0,7.0,4.0,8.0,16.0,1380.0,200.0,194.0,atp_matches_2007.csv,2007-01-01,1927.4639455830127,1498.0280152343234,1827.8416462132088,1489.8896499164034
2007-451,Doha,Hard,32,A,20070101,13,104022,5.0,,Mikhail Youzhny,R,183.0,RUS,24.5,103110,,,Daniele Bracciali,R,180.0,ITA,28.9,7-5 6-3,3,R32,87.0,5.0,1.0,62.0,47.0,34.0,9.0,10.0,4.0,5.0,2.0,1.0,78.0,49.0,32.0,11.0,11.0,2.0,6.0,24.0,1075.0,65.0,560.0,atp_matches_2007.csv,2007-01-01,1794.5497575968336,1613.2083338475402,1807.2839037882036,1457.2134789479458
2007-451,Doha,Hard,32,A,20070101,13,104022,5.0,,Mikhail Youzhny,R,183.0,RUS,24.5,103110,,,Daniele Bracciali,R,180.0,ITA,28.9,7-5 6-3,3,R32,87.0,5.0,1.0,62.0,47.0,34.0,9.0,10.0,4.0,5.0,2.0,1.0,78.0,49.0,32.0,11.0,11.0,2.0,6.0,24.0,1075.0,65.0,560.0,atp_matches_2007.csv,2007-01-01,1802.8825911325707,1604.875500311803,1811.0477316954773,1453.449651040672
2007-339,Adelaide,Hard,32,A,20070101,519,103857,,,Igor Kunitsyn,R,180.0,RUS,25.2,103325,,Q,Wesley Moodie,R,196.0,RSA,27.8,7-6(3) 3-6 6-1,3,ER,118.0,6.0,5.0,84.0,58.0,45.0,14.0,14.0,4.0,6.0,20.0,1.0,101.0,72.0,47.0,14.0,14.0,7.0,10.0,94.0,438.0,122.0,370.0,atp_matches_2007.csv,2007-01-01,1671.3562602886193,1683.1684796399973,1433.1891662356438,1658.9339408795524
2007-339,Adelaide,Hard,32,A,20070101,519,103857,,,Igor Kunitsyn,R,180.0,RUS,25.2,103325,,Q,Wesley Moodie,R,196.0,RSA,27.8,7-6(3) 3-6 6-1,3,ER,118.0,6.0,5.0,84.0,58.0,45.0,14.0,14.0,4.0,6.0,20.0,1.0,101.0,72.0,47.0,14.0,14.0,7.0,10.0,94.0,438.0,122.0,370.0,atp_matches_2007.csv,2007-01-01,1739.333989383632,1666.624716329161,1528.861106568669,1633.7899610052962
2007-339,Adelaide,Hard,32,A,20070101,517,103429,,WC,Peter Luczak,R,183.0,AUS,27.3,103506,,,Martin Vassallo Arguello,R,183.0,ARG,26.8,6-3 6-4,3,ER,67.0,3.0,1.0,53.0,29.0,24.0,18.0,10.0,1.0,1.0,9.0,1.0,49.0,38.0,29.0,4.0,9.0,0.0,2.0,166.0,245.0,81.0,488.0,atp_matches_2007.csv,2007-01-01,1555.3323257291922,1609.1551962436827,1494.0339008665794,1448.0384964135053
2007-339,Adelaide,Hard,32,A,20070101,517,103429,,WC,Peter Luczak,R,183.0,AUS,27.3,103506,,,Martin Vassallo Arguello,R,183.0,ARG,26.8,6-3 6-4,3,ER,67.0,3.0,1.0,53.0,29.0,24.0,18.0,10.0,1.0,1.0,9.0,1.0,49.0,38.0,29.0,4.0,9.0,0.0,2.0,166.0,245.0,81.0,488.0,atp_matches_2007.csv,2007-01-01,1626.1350923781902,1569.9088221124505,1555.8791750360801,1408.413798465893
2007-339,Adelaide,Hard,32,A,20070101,516,103553,,WC,Alun Jones,R,180.0,AUS,26.6,104180,,,Gilles Muller,L,193.0,LUX,23.6,6-2 7-5,3,ER,66.0,3.0,0.0,51.0,34.0,26.0,11.0,10.0,2.0,3.0,6.0,4.0,59.0,39.0,26.0,8.0,10.0,3.0,7.0,200.0,194.0,104.0,411.0,atp_matches_2007.csv,2007-01-01,1429.0868387184964,1476.1088022733857,1413.378176265799,1572.573415515489
2007-339,Adelaide,Hard,32,A,20070101,516,103553,,WC,Alun Jones,R,180.0,AUS,26.6,104180,,,Gilles Muller,L,193.0,LUX,23.6,6-2 7-5,3,ER,66.0,3.0,0.0,51.0,34.0,26.0,11.0,10.0,2.0,3.0,6.0,4.0,59.0,39.0,26.0,8.0,10.0,3.0,7.0,200.0,194.0,104.0,411.0,atp_matches_2007.csv,2007-01-01,1447.239154902072,1457.9564860898101,1436.236042240841,1549.715549540447
2007-339,Adelaide,Hard,32,A,20070101,515,104589,,WC,Chris Guccione,L,201.0,AUS,21.4,104025,,,Amer Delic,R,196.0,BIH,24.5,4-6 6-3 6-4,3,ER,100.0,7.0,5.0,84.0,38.0,32.0,28.0,15.0,4.0,5.0,11.0,0.0,83.0,47.0,35.0,22.0,14.0,6.0,8.0,153.0,287.0,93.0,440.0,atp_matches_2007.csv,2007-01-01,1666.0124968595148,1464.220542321377,1597.626812320184,1435.5097564433436
2007-339,Adelaide,Hard,32,A,20070101,515,104589,,WC,Chris Guccione,L,201.0,AUS,21.4,104025,,,Amer Delic,R,196.0,BIH,24.5,4-6 6-3 6-4,3,ER,100.0,7.0,5.0,84.0,38.0,32.0,28.0,15.0,4.0,5.0,11.0,0.0,83.0,47.0,35.0,22.0,14.0,6.0,8.0,153.0,287.0,93.0,440.0,atp_matches_2007.csv,2007-01-01,1760.2974262414725,1456.5925343119582,1693.8034542787373,1426.4770606660284
2007-339,Adelaide,Hard,32,A,20070101,511,104026,,,Joachim Johansson,R,198.0,SWE,24.5,104160,,,Lukas Dlouhy,R,185.0,CZE,23.7,6-4 6-4,3,ER,60.0,7.0,4.0,49.0,30.0,26.0,14.0,10.0,0.0,0.0,3.0,5.0,56.0,30.0,22.0,14.0,10.0,5.0,7.0,193.0,202.0,99.0,428.0,atp_matches_2007.csv,2007-01-01,1725.793147348446,1490.1049888130967,1832.6162150706984,1324.1091541040087
2007-339,Adelaide,Hard,32,A,20070101,511,104026,,,Joachim Johansson,R,198.0,SWE,24.5,104160,,,Lukas Dlouhy,R,185.0,CZE,23.7,6-4 6-4,3,ER,60.0,7.0,4.0,49.0,30.0,26.0,14.0,10.0,0.0,0.0,3.0,5.0,56.0,30.0,22.0,14.0,10.0,5.0,7.0,193.0,202.0,99.0,428.0,atp_matches_2007.csv,2007-01-01,1717.6314788232928,1483.5522764765758,1794.917348906079,1322.482749656383
2007-339,Adelaide,Hard,32,A,20070101,510,104433,,,Frank Dancevic,R,185.0,CAN,22.2,103385,,Q,Paul Baccanello,R,183.0,AUS,27.5,6-3 6-3,3,ER,67.0,5.0,1.0,50.0,34.0,27.0,8.0,9.0,1.0,2.0,5.0,1.0,59.0,35.0,20.0,11.0,9.0,4.0,8.0,88.0,457.0,276.0,144.0,atp_matches_2007.csv,2007-01-01,1536.410133260516,1461.211035620648,1523.640992161748,1447.11588999683
2007-339,Adelaide,Hard,32,A,20070101,510,104433,,,Frank Dancevic,R,185.0,CAN,22.2,103385,,Q,Paul Baccanello,R,183.0,AUS,27.5,6-3 6-3,3,ER,67.0,5.0,1.0,50.0,34.0,27.0,8.0,9.0,1.0,2.0,5.0,1.0,59.0,35.0,20.0,11.0,9.0,4.0,8.0,88.0,457.0,276.0,144.0,atp_matches_2007.csv,2007-01-01,1528.3822456440705,1448.6209993768844,1497.303362718582,1434.5840972194753
2007-339,Adelaide,Hard,32,A,20070101,503,105095,,,Evgeny Korolev,R,185.0,KAZ,18.8,103516,,Q,Nathan Healey,R,180.0,AUS,26.8,7-5 7-5,3,ER,97.0,6.0,2.0,69.0,37.0,31.0,18.0,12.0,4.0,5.0,10.0,9.0,81.0,47.0,36.0,12.0,12.0,7.0,10.0,102.0,418.0,162.0,257.0,atp_matches_2007.csv,2007-01-01,1595.7164560940184,1469.644583104476,1567.4901682828142,1449.2591789983458
2007-339,Adelaide,Hard,32,A,20070101,503,105095,,,Evgeny Korolev,R,185.0,KAZ,18.8,103516,,Q,Nathan Healey,R,180.0,AUS,26.8,7-5 7-5,3,ER,97.0,6.0,2.0,69.0,37.0,31.0,18.0,12.0,4.0,5.0,10.0,9.0,81.0,47.0,36.0,12.0,12.0,7.0,10.0,102.0,418.0,162.0,257.0,atp_matches_2007.csv,2007-01-01,1565.2098998416216,1459.208330972734,1538.176863356679,1438.5030470352676
2007-339,Adelaide,Hard,32,A,20070101,533,104925,1.0,,Novak Djokovic,R,188.0,SRB,19.6,102834,,,Paul Goldstein,R,178.0,USA,30.4,6-4 7-5,3,QF,101.0,8.0,3.0,72.0,48.0,34.0,11.0,11.0,4.0,7.0,2.0,3.0,74.0,45.0,28.0,10.0,11.0,2.0,7.0,16.0,1380.0,70.0,526.0,atp_matches_2007.csv,2007-01-01,1914.4917112737414,1529.8904901593357,1808.8442586311526,1582.7786073992193
2007-339,Adelaide,Hard,32,A,20070101,533,104925,1.0,,Novak Djokovic,R,188.0,SRB,19.6,102834,,,Paul Goldstein,R,178.0,USA,30.4,6-4 7-5,3,QF,101.0,8.0,3.0,72.0,48.0,34.0,11.0,11.0,4.0,7.0,2.0,3.0,74.0,45.0,28.0,10.0,11.0,2.0,7.0,16.0,1380.0,70.0,526.0,atp_matches_2007.csv,2007-01-01,1946.738570013788,1615.8919499333736,1863.4327849367392,1643.042081817101
2007-339,Adelaide,Hard,32,A,20070101,528,104589,,WC,Chris Guccione,L,201.0,AUS,21.4,104755,2.0,,Richard Gasquet,R,185.0,FRA,20.5,1-6 6-3 7-6(4),3,QF,93.0,22.0,2.0,88.0,54.0,41.0,19.0,14.0,3.0,5.0,4.0,3.0,78.0,52.0,38.0,21.0,14.0,2.0,3.0,153.0,287.0,18.0,1365.0,atp_matches_2007.csv,2007-01-01,1673.6405048689337,1973.8415023568155,1606.6595080974992,1770.6103991469415
2007-339,Adelaide,Hard,32,A,20070101,528,104589,,WC,Chris Guccione,L,201.0,AUS,21.4,104755,2.0,,Richard Gasquet,R,185.0,FRA,20.5,1-6 6-3 7-6(4),3,QF,93.0,22.0,2.0,88.0,54.0,41.0,19.0,14.0,3.0,5.0,4.0,3.0,78.0,52.0,38.0,21.0,14.0,2.0,3.0,153.0,287.0,18.0,1365.0,atp_matches_2007.csv,2007-01-01,1796.3577593769428,1967.1724357737894,1731.177290706688,1778.1973268578672
2007-339,Adelaide,Hard,32,A,20070101,521,105223,,,Juan Martin del Potro,R,198.0,ARG,18.2,103857,,,Igor Kunitsyn,R,180.0,RUS,25.2,6-2 6-0,3,QF,48.0,2.0,1.0,33.0,21.0,20.0,9.0,7.0,3.0,3.0,1.0,2.0,36.0,21.0,11.0,3.0,7.0,0.0,5.0,92.0,445.0,94.0,438.0,atp_matches_2007.csv,2007-01-01,1654.954649478828,1687.9000235994556,1562.5829658014902,1458.3331461099
2007-339,Adelaide,Hard,32,A,20070101,521,105223,,,Juan Martin del Potro,R,198.0,ARG,18.2,103857,,,Igor Kunitsyn,R,180.0,RUS,25.2,6-2 6-0,3,QF,48.0,2.0,1.0,33.0,21.0,20.0,9.0,7.0,3.0,3.0,1.0,2.0,36.0,21.0,11.0,3.0,7.0,0.0,5.0,92.0,445.0,94.0,438.0,atp_matches_2007.csv,2007-01-01,1700.0335618719973,1752.0336437939438,1611.1525050478854,1549.5515148911445
2007-339,Adelaide,Hard,32,A,20070101,509,104026,,,Joachim Johansson,R,198.0,SWE,24.5,102434,,,Vincent Spadea,R,183.0,USA,32.4,7-6(7) 6-3,3,QF,77.0,14.0,7.0,73.0,50.0,40.0,12.0,11.0,0.0,0.0,5.0,2.0,68.0,48.0,33.0,13.0,10.0,1.0,2.0,193.0,202.0,73.0,514.0,atp_matches_2007.csv,2007-01-01,1732.3458596849669,1576.1553626921611,1834.242619518324,1614.8680002701678
2007-339,Adelaide,Hard,32,A,20070101,509,104026,,,Joachim Johansson,R,198.0,SWE,24.5,102434,,,Vincent Spadea,R,183.0,USA,32.4,7-6(7) 6-3,3,QF,77.0,14.0,7.0,73.0,50.0,40.0,12.0,11.0,0.0,0.0,5.0,2.0,68.0,48.0,33.0,13.0,10.0,1.0,2.0,193.0,202.0,73.0,514.0,atp_matches_2007.csv,2007-01-01,1717.0477841403097,1650.4090820023148,1783.315935780081,1676.8325457927183
2007-339,Adelaide,Hard,32,A,20070101,534,104925,1.0,,Novak Djokovic,R,188.0,SRB,19.6,104589,,WC,Chris Guccione,L,201.0,AUS,21.4,6-3 6-7(6) 6-4,3,F,147.0,4.0,6.0,118.0,71.0,50.0,26.0,15.0,5.0,6.0,14.0,5.0,106.0,63.0,48.0,17.0,16.0,6.0,10.0,16.0,1380.0,153.0,287.0,atp_matches_2007.csv,2007-01-01,1917.6438843220608,1700.8139031750002,1815.690333395583,1629.6950921375649
2007-339,Adelaide,Hard,32,A,20070101,534,104925,1.0,,Novak Djokovic,R,188.0,SRB,19.6,104589,,WC,Chris Guccione,L,201.0,AUS,21.4,6-3 6-7(6) 6-4,3,F,147.0,4.0,6.0,118.0,71.0,50.0,26.0,15.0,5.0,6.0,14.0,5.0,106.0,63.0,48.0,17.0,16.0,6.0,10.0,16.0,1380.0,153.0,287.0,atp_matches_2007.csv,2007-01-01,1950.885747826756,1819.646085878743,1870.456300529658,1749.329519736144
2007-451,Doha,Hard,32,A,20070101,12,104571,3.0,,Marcos Baghdatis,R,183.0,CYP,21.5,104259,,,Philipp Kohlschreiber,R,178.0,GER,23.2,6-4 7-5,3,R32,100.0,3.0,2.0,92.0,34.0,22.0,35.0,11.0,11.0,12.0,2.0,1.0,59.0,39.0,28.0,10.0,11.0,1.0,4.0,12.0,1860.0,62.0,631.0,atp_matches_2007.csv,2007-01-01,1825.1569616394468,1646.544528891521,1777.2665430285977,1595.064635684617
2007-451,Doha,Hard,32,A,20070101,12,104571,3.0,,Marcos Baghdatis,R,183.0,CYP,21.5,104259,,,Philipp Kohlschreiber,R,178.0,GER,23.2,6-4 7-5,3,R32,100.0,3.0,2.0,92.0,34.0,22.0,35.0,11.0,11.0,12.0,2.0,1.0,59.0,39.0,28.0,10.0,11.0,1.0,4.0,12.0,1860.0,62.0,631.0,atp_matches_2007.csv,2007-01-01,1833.5869748791433,1638.1145156518244,1785.56888559181,1586.7622931214048
2007-451,Doha,Hard,32,A,20070101,11,103105,,,Ruben Ramirez Hidalgo,R,183.0,ESP,28.9,102956,,WC,Sultan Khalfan,R,,QAT,29.7,7-6(5) 6-2,3,R32,87.0,2.0,5.0,59.0,35.0,26.0,10.0,10.0,3.0,6.0,2.0,8.0,84.0,43.0,27.0,15.0,10.0,9.0,14.0,57.0,690.0,1116.0,5.0,atp_matches_2007.csv,2007-01-01,1655.5828550893043,1377.9261651974023,1463.4122214840525,1374.4174150695903
2007-451,Doha,Hard,32,A,20070101,11,103105,,,Ruben Ramirez Hidalgo,R,183.0,ESP,28.9,102956,,WC,Sultan Khalfan,R,,QAT,29.7,7-6(5) 6-2,3,R32,87.0,2.0,5.0,59.0,35.0,26.0,10.0,10.0,3.0,6.0,2.0,8.0,84.0,43.0,27.0,15.0,10.0,9.0,14.0,57.0,690.0,1116.0,5.0,atp_matches_2007.csv,2007-01-01,1660.9657829218233,1372.5432373648832,1475.401201040001,1362.4284355136417
2007-451,Doha,Hard,32,A,20070101,10,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,23.5,103808,,WC,Potito Starace,R,188.0,ITA,25.4,2-6 7-5 7-5,3,R32,188.0,2.0,6.0,121.0,75.0,49.0,17.0,16.0,22.0,28.0,2.0,3.0,139.0,95.0,55.0,21.0,16.0,23.0,29.0,68.0,542.0,83.0,485.0,atp_matches_2007.csv,2007-01-01,1577.655077054652,1620.1088640700743,1497.4242489226776,1420.1204072251921
2007-451,Doha,Hard,32,A,20070101,10,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,23.5,103808,,WC,Potito Starace,R,188.0,ITA,25.4,2-6 7-5 7-5,3,R32,188.0,2.0,6.0,121.0,75.0,49.0,17.0,16.0,22.0,28.0,2.0,3.0,139.0,95.0,55.0,21.0,16.0,23.0,29.0,68.0,542.0,83.0,485.0,atp_matches_2007.csv,2007-01-01,1595.6004736848572,1602.1634674398692,1509.9218811048886,1407.6227750429812
